Key_0_0,Soil_Type27,Wilderness_Area1,Aspect,Horizontal_Distance_To_Hydrology,Key_1_2
k276224,0,1,115.0,170.0,k144954
k201457,0,1,132.0,150.0,k302622
k9591,0,1,139.0,127.0,k333410
k17542,0,1,138.0,108.0,k61648
k143693,0,1,128.0,95.0,k343967
k396828,0,1,175.0,67.0,k178833
k344991,0,1,180.0,42.0,k18738
k337521,0,1,138.0,30.0,k379154
k155298,0,1,132.0,0.0,k306753
k188706,0,1,11.0,671.0,k367908
k276276,0,1,3.0,666.0,k207179
k245996,0,1,340.0,663.0,k277403
k152314,0,1,341.0,661.0,k119946
k43993,0,1,349.0,660.0,k362643
k328211,0,1,8.0,660.0,k65653
k258880,0,1,29.0,660.0,k313911
k377066,0,1,26.0,660.0,k193956
k113315,0,1,22.0,661.0,k286385
k99554,0,1,24.0,663.0,k423170
k304982,0,1,47.0,666.0,k143054
k386541,0,1,55.0,671.0,k197408
k167559,0,1,31.0,677.0,k222179
k157925,0,1,358.0,684.0,k411618
k93063,0,1,334.0,680.0,k135820
k133187,0,1,335.0,658.0,k216484
k9683,0,1,349.0,636.0,k393559
k18874,0,1,0.0,616.0,k356500
k242796,0,1,346.0,595.0,k372173
k366518,0,1,341.0,576.0,k13720
k72963,0,1,341.0,558.0,k230536
k365295,0,1,351.0,541.0,k369984
k7340,0,1,352.0,525.0,k295649
k154501,0,1,339.0,510.0,k200561
k3982,0,1,349.0,497.0,k281433
k104893,0,1,349.0,485.0,k84950
k134284,0,1,337.0,474.0,k59455
k419912,0,1,348.0,466.0,k1325
k190453,0,1,350.0,459.0,k29773
k159482,0,1,359.0,454.0,k212692
k141672,0,1,15.0,451.0,k320593
k207823,0,1,25.0,450.0,k404720
k17181,0,1,14.0,451.0,k25591
k290676,0,1,9.0,454.0,k37180
k170842,0,1,91.0,30.0,k102663
k107040,0,1,63.0,0.0,k274408
k142009,0,1,37.0,0.0,k397317
k167624,0,1,65.0,30.0,k320984
k191730,0,1,37.0,42.0,k256441
k169310,0,1,348.0,67.0,k272518
k108101,0,1,342.0,95.0,k123504
k214782,0,1,322.0,124.0,k35569
k153803,0,1,344.0,150.0,k212140
k231074,0,1,8.0,170.0,k349657
k422034,0,1,332.0,192.0,k12127
k12819,0,1,315.0,216.0,k70899
k314699,0,1,267.0,242.0,k129616
k258810,0,1,232.0,268.0,k371661
k392782,0,1,187.0,295.0,k150759
k320997,0,1,166.0,323.0,k258816
k86628,0,1,222.0,351.0,k217030
k16236,0,1,228.0,376.0,k4612
k328193,0,1,175.0,350.0,k15285
k404170,0,1,202.0,324.0,k162751
k325501,0,1,211.0,300.0,k402015
k88885,0,1,192.0,277.0,k109769
k65487,0,1,152.0,255.0,k141913
k339713,0,1,106.0,234.0,k58920
k408641,0,1,90.0,216.0,k377132
k25550,0,1,88.0,201.0,k137796
k347331,0,1,93.0,190.0,k389995
k205856,0,1,97.0,182.0,k146327
k193560,0,1,107.0,162.0,k216474
k253137,0,1,144.0,134.0,k106522
k260922,0,1,159.0,108.0,k394798
k369155,0,1,175.0,85.0,k49858
k286536,0,1,9.0,60.0,k37814
k129371,0,1,1.0,85.0,k82145
k310075,0,1,301.0,108.0,k131908
k79147,0,1,288.0,134.0,k282239
k106593,0,1,288.0,162.0,k38132
k4329,0,1,286.0,190.0,k255210
k326057,0,1,285.0,218.0,k104487
k238345,0,1,285.0,247.0,k195347
k41100,0,1,287.0,277.0,k399554
k154251,0,1,281.0,306.0,k88604
k422002,0,1,254.0,335.0,k174594
k240580,0,1,256.0,365.0,k56380
k78940,0,1,259.0,395.0,k37199
k183572,0,1,269.0,424.0,k228863
k407366,0,1,275.0,454.0,k167557
k422353,0,1,275.0,484.0,k348094
k174490,0,1,277.0,514.0,k295350
k212988,0,1,278.0,543.0,k280276
k377720,0,1,48.0,216.0,k195024
k282194,0,1,4.0,192.0,k332959
k280382,0,1,359.0,170.0,k415397
k394944,0,1,350.0,150.0,k82003
k175614,0,1,358.0,134.0,k240151
k27284,0,1,20.0,124.0,k310546
k240503,0,1,350.0,120.0,k94636
k189316,0,1,327.0,124.0,k87528
k193112,0,1,312.0,134.0,k250578
k377826,0,1,308.0,150.0,k90030
k291707,0,1,118.0,108.0,k86646
k422154,0,1,116.0,85.0,k187746
k266791,0,1,331.0,0.0,k28525
k379349,0,1,330.0,0.0,k233894
k215628,0,1,323.0,42.0,k267944
k236502,0,1,85.0,285.0,k282674
k163986,0,1,79.0,256.0,k13931
k383232,0,1,80.0,228.0,k181340
k237973,0,1,96.0,201.0,k263663
k118363,0,1,106.0,175.0,k231635
k83650,0,1,105.0,150.0,k392418
k103108,0,1,111.0,127.0,k404824
k384885,0,1,123.0,108.0,k197253
k340176,0,1,138.0,85.0,k241183
k325172,0,1,161.0,67.0,k274354
k334803,0,1,198.0,60.0,k240440
k18036,0,1,154.0,30.0,k171970
k89812,0,1,143.0,0.0,k161801
k299295,0,1,186.0,0.0,k288711
k157202,0,1,4.0,696.0,k165738
k35562,0,1,347.0,693.0,k108537
k88457,0,1,348.0,691.0,k236834
k338886,0,1,354.0,690.0,k282962
k264463,0,1,6.0,690.0,k90422
k184077,0,1,18.0,690.0,k257961
k327026,0,1,13.0,690.0,k18262
k45525,0,1,15.0,691.0,k126422
k349137,0,1,19.0,693.0,k306227
k238537,0,1,41.0,696.0,k102756
k132803,0,1,36.0,700.0,k151037
k43091,0,1,4.0,706.0,k408537
k86774,0,1,351.0,684.0,k283686
k324748,0,1,333.0,661.0,k295091
k103546,0,1,334.0,638.0,k220359
k57856,0,1,346.0,616.0,k354775
k47590,0,1,357.0,594.0,k393499
k78441,0,1,337.0,573.0,k201731
k382046,0,1,335.0,553.0,k299305
k10767,0,1,344.0,534.0,k133826
k309513,0,1,359.0,516.0,k151386
k135765,0,1,0.0,499.0,k407320
k396425,0,1,331.0,484.0,k81542
k339651,0,1,341.0,470.0,k27784
k175256,0,1,350.0,457.0,k258523
k381189,0,1,331.0,446.0,k283839
k257302,0,1,341.0,437.0,k23915
k415717,0,1,337.0,430.0,k143826
k323977,0,1,348.0,424.0,k292490
k126802,0,1,18.0,421.0,k304095
k240765,0,1,26.0,420.0,k13654
k285267,0,1,15.0,421.0,k110768
k183533,0,1,12.0,424.0,k130954
k262653,0,1,87.0,30.0,k18984
k154394,0,1,63.0,30.0,k9971
k29297,0,1,22.0,0.0,k174361
k102863,0,1,16.0,30.0,k119400
k295544,0,1,32.0,42.0,k146401
k194642,0,1,13.0,67.0,k133539
k2685,0,1,343.0,85.0,k256724
k86945,0,1,333.0,108.0,k386671
k227373,0,1,333.0,134.0,k163202
k113953,0,1,4.0,162.0,k251181
k347693,0,1,21.0,190.0,k107279
k115278,0,1,329.0,212.0,k31654
k241823,0,1,297.0,234.0,k135088
k136782,0,1,236.0,258.0,k119264
k145295,0,1,235.0,283.0,k246522
k397017,0,1,185.0,309.0,k181081
k86636,0,1,194.0,335.0,k336089
k78194,0,1,243.0,362.0,k280040
k301600,0,1,225.0,362.0,k303055
k338368,0,1,158.0,335.0,k130276
k133288,0,1,172.0,309.0,k305106
k338715,0,1,197.0,283.0,k104624
k411860,0,1,195.0,258.0,k108788
k95052,0,1,178.0,234.0,k218960
k284026,0,1,146.0,212.0,k310679
k43489,0,1,108.0,192.0,k233637
k15978,0,1,97.0,175.0,k313500
k415421,0,1,96.0,162.0,k403438
k313694,0,1,213.0,42.0,k389255
k54646,0,1,195.0,67.0,k8317
k312782,0,1,225.0,95.0,k328531
k374303,0,1,290.0,124.0,k289415
k41102,0,1,292.0,150.0,k122772
k280456,0,1,292.0,175.0,k154159
k372177,0,1,290.0,201.0,k255627
k298803,0,1,285.0,228.0,k123329
k60746,0,1,270.0,256.0,k389059
k313645,0,1,252.0,285.0,k413
k196162,0,1,225.0,313.0,k378870
k419144,0,1,215.0,342.0,k164228
k338082,0,1,230.0,371.0,k51143
k285816,0,1,239.0,400.0,k306286
k264261,0,1,254.0,430.0,k365855
k285876,0,1,271.0,459.0,k262651
k14122,0,1,279.0,488.0,k365468
k258093,0,1,280.0,518.0,k310327
k27603,0,1,278.0,547.0,k372530
k195173,0,1,274.0,577.0,k32106
k166271,0,1,267.0,607.0,k251623
k130492,0,1,78.0,283.0,k194090
k153,0,1,50.0,258.0,k223260
k106438,0,1,10.0,234.0,k258301
k61969,0,1,11.0,212.0,k88622
k124987,0,1,352.0,192.0,k89412
k123739,0,1,322.0,175.0,k205374
k333660,0,1,15.0,162.0,k165484
k319738,0,1,47.0,153.0,k33713
k74380,0,1,336.0,150.0,k372821
k367533,0,1,321.0,153.0,k365613
k87486,0,1,317.0,162.0,k414460
k349354,0,1,307.0,175.0,k234808
k117298,0,1,108.0,150.0,k353341
k418845,0,1,110.0,124.0,k48541
k392061,0,1,116.0,95.0,k14448
k400616,0,1,120.0,67.0,k304989
k370136,0,1,120.0,42.0,k12679
k1163,0,1,119.0,30.0,k88606
k372765,0,1,111.0,0.0,k295750
k75370,0,1,34.0,0.0,k116194
k367008,0,1,336.0,0.0,k61545
k392864,0,1,333.0,30.0,k351187
k48717,0,1,333.0,30.0,k333094
k180548,0,1,332.0,42.0,k379664
k395475,0,1,332.0,67.0,k129840
k122060,0,1,335.0,85.0,k101557
k333791,0,1,61.0,247.0,k295252
k147481,0,1,52.0,218.0,k88148
k118167,0,1,45.0,190.0,k240916
k140533,0,1,51.0,162.0,k42663
k75063,0,1,76.0,134.0,k279769
k164380,0,1,91.0,108.0,k387954
k111563,0,1,95.0,85.0,k413331
k250418,0,1,94.0,67.0,k162317
k184026,0,1,45.0,42.0,k173292
k128193,0,1,293.0,30.0,k207488
k342429,0,1,74.0,30.0,k186110
k69362,0,1,56.0,0.0,k181904
k324342,0,1,312.0,30.0,k307846
k197264,0,1,346.0,726.0,k296787
k129829,0,1,342.0,722.0,k168745
k287092,0,1,357.0,721.0,k62971
k72172,0,1,3.0,720.0,k396691
k174559,0,1,0.0,720.0,k168480
k151960,0,1,13.0,720.0,k262309
k125742,0,1,18.0,720.0,k210008
k46517,0,1,18.0,721.0,k368133
k134607,0,1,23.0,722.0,k268879
k139301,0,1,40.0,726.0,k315147
k367130,0,1,21.0,716.0,k413283
k325335,0,1,0.0,691.0,k408502
k253691,0,1,359.0,666.0,k19356
k358048,0,1,330.0,642.0,k32036
k36585,0,1,329.0,618.0,k81621
k89042,0,1,347.0,595.0,k374240
k351737,0,1,350.0,573.0,k50293
k123769,0,1,330.0,552.0,k332013
k205070,0,1,329.0,531.0,k37885
k233264,0,1,344.0,511.0,k18706
k368523,0,1,9.0,492.0,k354750
k99603,0,1,9.0,474.0,k174880
k321482,0,1,336.0,458.0,k87932
k379695,0,1,338.0,443.0,k149478
k80258,0,1,350.0,430.0,k84172
k42172,0,1,333.0,418.0,k294060
k68701,0,1,341.0,408.0,k212959
k134457,0,1,331.0,400.0,k97038
k80802,0,1,333.0,395.0,k58426
k285939,0,1,11.0,391.0,k370571
k373885,0,1,25.0,390.0,k241236
k214023,0,1,18.0,391.0,k192865
k384922,0,1,85.0,30.0,k337101
k330696,0,1,59.0,0.0,k397940
k154135,0,1,28.0,0.0,k127041
k69307,0,1,12.0,0.0,k120687
k315412,0,1,8.0,30.0,k162996
k295695,0,1,18.0,60.0,k283680
k216611,0,1,17.0,85.0,k81061
k385492,0,1,351.0,108.0,k237250
k2034,0,1,333.0,127.0,k69513
k5705,0,1,348.0,150.0,k360896
k379562,0,1,27.0,175.0,k231427
k255002,0,1,39.0,201.0,k45678
k62648,0,1,14.0,228.0,k379454
k83594,0,1,72.0,255.0,k391606
k299963,0,1,172.0,277.0,k420621
k146760,0,1,225.0,300.0,k257291
k281032,0,1,259.0,324.0,k128276
k202889,0,1,333.0,350.0,k399966
k37061,0,1,189.0,376.0,k16980
k196206,0,1,192.0,351.0,k63383
k33327,0,1,170.0,323.0,k11362
k203262,0,1,160.0,295.0,k382283
k172770,0,1,191.0,268.0,k280446
k132977,0,1,191.0,242.0,k118311
k404550,0,1,181.0,216.0,k129312
k319497,0,1,175.0,192.0,k259210
k241036,0,1,132.0,170.0,k416358
k163681,0,1,120.0,150.0,k323292
k303060,0,1,129.0,134.0,k105225
k188016,0,1,221.0,60.0,k98960
k334004,0,1,225.0,85.0,k81389
k418413,0,1,253.0,108.0,k354604
k290609,0,1,280.0,134.0,k418169
k250494,0,1,287.0,162.0,k362010
k291368,0,1,286.0,190.0,k421859
k297189,0,1,280.0,216.0,k380676
k200232,0,1,271.0,242.0,k315289
k364506,0,1,249.0,268.0,k211399
k331070,0,1,216.0,323.0,k402269
k236044,0,1,220.0,351.0,k157093
k222092,0,1,255.0,379.0,k280369
k115132,0,1,269.0,408.0,k1636
k289202,0,1,275.0,437.0,k242334
k5870,0,1,277.0,466.0,k28471
k153493,0,1,276.0,495.0,k285625
k386827,0,1,273.0,524.0,k283976
k170268,0,1,270.0,553.0,k266572
k205693,0,1,268.0,582.0,k357017
k75474,0,1,270.0,612.0,k199194
k57570,0,1,92.0,402.0,k268961
k317718,0,1,82.0,376.0,k201984
k415361,0,1,67.0,350.0,k322552
k130109,0,1,57.0,324.0,k420055
k254384,0,1,54.0,300.0,k334032
k156501,0,1,32.0,277.0,k260137
k187680,0,1,6.0,255.0,k369856
k170776,0,1,36.0,234.0,k201831
k77561,0,1,357.0,216.0,k175054
k284494,0,1,298.0,201.0,k301397
k122434,0,1,40.0,190.0,k37242
k118094,0,1,43.0,182.0,k381496
k396733,0,1,334.0,180.0,k408607
k182021,0,1,321.0,182.0,k318224
k121409,0,1,318.0,190.0,k180696
k51707,0,1,314.0,201.0,k141519
k39547,0,1,106.0,127.0,k118603
k245374,0,1,106.0,108.0,k39476
k355294,0,1,112.0,85.0,k115287
k106911,0,1,118.0,60.0,k176618
k323559,0,1,121.0,30.0,k145935
k367382,0,1,122.0,0.0,k244026
k113591,0,1,16.0,0.0,k329847
k344140,0,1,346.0,30.0,k2656
k359923,0,1,340.0,30.0,k357094
k192330,0,1,338.0,42.0,k194067
k224607,0,1,336.0,60.0,k44766
k211434,0,1,335.0,67.0,k59580
k78587,0,1,338.0,85.0,k185771
k340262,0,1,342.0,108.0,k279806
k288108,0,1,37.0,153.0,k339400
k166695,0,1,54.0,124.0,k284619
k277412,0,1,68.0,95.0,k229764
k343707,0,1,62.0,67.0,k214831
k292889,0,1,45.0,42.0,k421485
k384382,0,1,357.0,30.0,k310391
k121188,0,1,341.0,0.0,k354986
k333963,0,1,23.0,0.0,k357535
k250503,0,1,13.0,0.0,k235006
k74921,0,1,321.0,752.0,k249692
k295776,0,1,353.0,751.0,k411009
k406208,0,1,3.0,750.0,k316791
k3527,0,1,0.0,750.0,k399666
k119653,0,1,10.0,750.0,k215306
k93910,0,1,21.0,750.0,k217723
k202914,0,1,14.0,751.0,k18281
k221934,0,1,14.0,752.0,k276173
k178873,0,1,31.0,726.0,k375561
k135645,0,1,19.0,700.0,k278445
k52211,0,1,4.0,674.0,k414325
k133481,0,1,4.0,649.0,k250284
k16568,0,1,335.0,624.0,k219238
k248704,0,1,325.0,600.0,k178205
k272393,0,1,342.0,576.0,k5239
k331316,0,1,341.0,553.0,k13887
k102073,0,1,315.0,531.0,k88105
k218631,0,1,315.0,509.0,k126050
k74013,0,1,335.0,488.0,k384832
k44245,0,1,19.0,469.0,k293358
k417009,0,1,339.0,417.0,k43142
k262141,0,1,340.0,402.0,k111888
k144865,0,1,338.0,390.0,k160268
k64935,0,1,352.0,379.0,k303289
k422046,0,1,326.0,371.0,k173299
k400813,0,1,324.0,365.0,k140090
k331011,0,1,359.0,361.0,k353982
k218168,0,1,22.0,360.0,k94927
k245991,0,1,19.0,361.0,k231873
k98231,0,1,12.0,365.0,k277011
k187422,0,1,76.0,30.0,k410860
k140150,0,1,59.0,0.0,k242968
k198247,0,1,27.0,0.0,k181636
k77767,0,1,7.0,30.0,k137644
k181104,0,1,10.0,42.0,k54245
k361244,0,1,15.0,67.0,k379929
k277045,0,1,26.0,95.0,k415699
k222587,0,1,2.0,124.0,k172686
k54016,0,1,326.0,150.0,k28648
k61171,0,1,344.0,170.0,k68719
k72089,0,1,45.0,192.0,k364717
k206945,0,1,57.0,216.0,k289223
k252086,0,1,51.0,242.0,k255089
k310448,0,1,84.0,268.0,k287876
k384605,0,1,90.0,295.0,k63338
k320504,0,1,270.0,319.0,k215735
k94885,0,1,252.0,342.0,k163146
k18843,0,1,180.0,366.0,k154811
k419687,0,1,128.0,371.0,k239196
k125445,0,1,166.0,342.0,k389743
k319536,0,1,175.0,313.0,k234463
k282511,0,1,167.0,285.0,k368114
k238428,0,1,208.0,256.0,k151114
k189476,0,1,169.0,228.0,k314167
k166670,0,1,180.0,201.0,k348414
k172267,0,1,184.0,175.0,k351317
k136523,0,1,133.0,150.0,k331142
k419447,0,1,118.0,127.0,k8302
k165175,0,1,313.0,95.0,k290757
k72610,0,1,299.0,124.0,k241522
k150176,0,1,284.0,150.0,k4228
k4535,0,1,277.0,175.0,k212392
k124723,0,1,268.0,201.0,k200669
k109919,0,1,257.0,228.0,k156959
k105281,0,1,243.0,256.0,k177319
k382909,0,1,236.0,283.0,k31558
k361058,0,1,234.0,309.0,k291578
k234049,0,1,230.0,335.0,k282313
k290827,0,1,255.0,362.0,k404184
k291786,0,1,293.0,390.0,k284976
k120743,0,1,299.0,418.0,k333229
k169670,0,1,293.0,446.0,k408662
k415733,0,1,283.0,474.0,k159677
k151983,0,1,274.0,503.0,k339599
k368710,0,1,268.0,532.0,k371584
k274820,0,1,266.0,560.0,k335589
k215065,0,1,267.0,589.0,k226633
k75387,0,1,270.0,618.0,k2833
k34834,0,1,270.0,648.0,k82461
k70,0,1,62.0,417.0,k139697
k35501,0,1,58.0,391.0,k74838
k216114,0,1,52.0,366.0,k273632
k32635,0,1,50.0,342.0,k393581
k146690,0,1,50.0,319.0,k151340
k112826,0,1,20.0,297.0,k321353
k184980,0,1,3.0,277.0,k401518
k378284,0,1,27.0,258.0,k289211
k114631,0,1,10.0,242.0,k78220
k289618,0,1,332.0,228.0,k110750
k67307,0,1,98.0,218.0,k226477
k394731,0,1,352.0,212.0,k145111
k126329,0,1,326.0,210.0,k41833
k38620,0,1,322.0,212.0,k388792
k174815,0,1,317.0,218.0,k317945
k170817,0,1,103.0,108.0,k69150
k42972,0,1,97.0,85.0,k242982
k389946,0,1,96.0,67.0,k314520
k298519,0,1,98.0,42.0,k422967
k111123,0,1,95.0,30.0,k95259
k360881,0,1,27.0,0.0,k6379
k288046,0,1,326.0,30.0,k194409
k21662,0,1,341.0,42.0,k77869
k421921,0,1,343.0,60.0,k47334
k354329,0,1,342.0,67.0,k286320
k328576,0,1,339.0,85.0,k120952
k41765,0,1,343.0,108.0,k28716
k228318,0,1,349.0,127.0,k362876
k12206,0,1,356.0,150.0,k91446
k395174,0,1,11.0,162.0,k139120
k131356,0,1,96.0,0.0,k267615
k190819,0,1,220.0,0.0,k180376
k193277,0,1,9.0,30.0,k55329
k409277,0,1,315.0,782.0,k396201
k403328,0,1,337.0,781.0,k291537
k42567,0,1,358.0,780.0,k385087
k214691,0,1,0.0,780.0,k421355
k344774,0,1,9.0,780.0,k85307
k223745,0,1,21.0,780.0,k324645
k378173,0,1,14.0,765.0,k367309
k130349,0,1,13.0,738.0,k5313
k119000,0,1,29.0,711.0,k249621
k245942,0,1,26.0,685.0,k85913
k110336,0,1,9.0,659.0,k423124
k14807,0,1,357.0,633.0,k193562
k94128,0,1,345.0,607.0,k40538
k250171,0,1,337.0,582.0,k228854
k61343,0,1,341.0,558.0,k80684
k394101,0,1,341.0,534.0,k412483
k4345,0,1,315.0,511.0,k161160
k34177,0,1,306.0,488.0,k322518
k411642,0,1,325.0,376.0,k308929
k298448,0,1,335.0,362.0,k338451
k402795,0,1,0.0,351.0,k315749
k183258,0,1,317.0,342.0,k10503
k331505,0,1,299.0,335.0,k96362
k108483,0,1,333.0,331.0,k379075
k15366,0,1,22.0,330.0,k359240
k361447,0,1,25.0,331.0,k160249
k238305,0,1,18.0,335.0,k417360
k368202,0,1,81.0,42.0,k294471
k9802,0,1,76.0,30.0,k6525
k366155,0,1,63.0,0.0,k417715
k56657,0,1,10.0,30.0,k67726
k26005,0,1,357.0,42.0,k190578
k38040,0,1,11.0,60.0,k187371
k37983,0,1,18.0,67.0,k32546
k41258,0,1,21.0,85.0,k12477
k95118,0,1,35.0,108.0,k218191
k381727,0,1,24.0,134.0,k304752
k166948,0,1,331.0,162.0,k315683
k184155,0,1,329.0,190.0,k32571
k402672,0,1,66.0,212.0,k296033
k196050,0,1,77.0,234.0,k164431
k363250,0,1,77.0,258.0,k54351
k166828,0,1,68.0,283.0,k55742
k230241,0,1,354.0,309.0,k110541
k260956,0,1,331.0,335.0,k25689
k18280,0,1,243.0,361.0,k36224
k110061,0,1,158.0,384.0,k78985
k362159,0,1,133.0,365.0,k351739
k412144,0,1,153.0,335.0,k336575
k381975,0,1,211.0,306.0,k105624
k323709,0,1,291.0,277.0,k338781
k281112,0,1,342.0,247.0,k194353
k130908,0,1,72.0,218.0,k65648
k360641,0,1,135.0,190.0,k140713
k416376,0,1,155.0,162.0,k157794
k142531,0,1,133.0,134.0,k166860
k62970,0,1,126.0,108.0,k422332
k324581,0,1,120.0,85.0,k328320
k407679,0,1,135.0,67.0,k236138
k158827,0,1,274.0,108.0,k300733
k352595,0,1,274.0,134.0,k124295
k259558,0,1,271.0,162.0,k244284
k287077,0,1,264.0,190.0,k393959
k174608,0,1,254.0,216.0,k271923
k190525,0,1,249.0,242.0,k270129
k193893,0,1,247.0,268.0,k221889
k13054,0,1,252.0,295.0,k177491
k162580,0,1,247.0,323.0,k341724
k60505,0,1,232.0,350.0,k181226
k55517,0,1,246.0,376.0,k160529
k167715,0,1,262.0,402.0,k113294
k143660,0,1,273.0,430.0,k181514
k53195,0,1,275.0,457.0,k27546
k33545,0,1,274.0,485.0,k284822
k197707,0,1,274.0,513.0,k399447
k156007,0,1,273.0,541.0,k58896
k156360,0,1,269.0,569.0,k71142
k21079,0,1,264.0,598.0,k171255
k113867,0,1,264.0,626.0,k265480
k304966,0,1,272.0,655.0,k227317
k301724,0,1,45.0,433.0,k189860
k357221,0,1,45.0,408.0,k384873
k209733,0,1,47.0,384.0,k252815
k214405,0,1,51.0,361.0,k192607
k386450,0,1,51.0,339.0,k296168
k187697,0,1,29.0,319.0,k259201
k407804,0,1,21.0,300.0,k233231
k249943,0,1,69.0,283.0,k364377
k150811,0,1,76.0,268.0,k90009
k222479,0,1,101.0,256.0,k133961
k85558,0,1,324.0,247.0,k30966
k404313,0,1,317.0,242.0,k110928
k200168,0,1,322.0,240.0,k363705
k356466,0,1,322.0,242.0,k126320
k247885,0,1,324.0,247.0,k187824
k15385,0,1,93.0,95.0,k59862
k195892,0,1,85.0,67.0,k194045
k414315,0,1,82.0,42.0,k331518
k175275,0,1,75.0,30.0,k121341
k214729,0,1,53.0,0.0,k177200
k415781,0,1,349.0,0.0,k377563
k282597,0,1,324.0,30.0,k342989
k262881,0,1,338.0,60.0,k294728
k52822,0,1,343.0,85.0,k372216
k42445,0,1,343.0,95.0,k306995
k40961,0,1,342.0,108.0,k81286
k283451,0,1,343.0,124.0,k164865
k35423,0,1,347.0,134.0,k387975
k193175,0,1,355.0,150.0,k362779
k286734,0,1,7.0,170.0,k326206
k57179,0,1,25.0,150.0,k215443
k275530,0,1,186.0,0.0,k99155
k27503,0,1,196.0,0.0,k357366
k402290,0,1,252.0,30.0,k357292
k260516,0,1,334.0,811.0,k335465
k77693,0,1,357.0,810.0,k387874
k133321,0,1,357.0,810.0,k25329
k78537,0,1,8.0,808.0,k381258
k90642,0,1,23.0,780.0,k14159
k77977,0,1,23.0,752.0,k317627
k126027,0,1,28.0,725.0,k41493
k172216,0,1,34.0,698.0,k259531
k36715,0,1,26.0,671.0,k38708
k78737,0,1,12.0,644.0,k37612
k176724,0,1,1.0,618.0,k280702
k201474,0,1,345.0,592.0,k54091
k104435,0,1,342.0,566.0,k13826
k108211,0,1,349.0,541.0,k246654
k18213,0,1,349.0,516.0,k231870
k389269,0,1,315.0,492.0,k319778
k221487,0,1,220.0,335.0,k53057
k248778,0,1,198.0,323.0,k94835
k181744,0,1,236.0,313.0,k351264
k7889,0,1,232.0,306.0,k60008
k296736,0,1,225.0,301.0,k324952
k423107,0,1,167.0,300.0,k285058
k398686,0,1,99.0,301.0,k190992
k94466,0,1,79.0,127.0,k117097
k80579,0,1,75.0,108.0,k190173
k59520,0,1,81.0,85.0,k325170
k157690,0,1,86.0,67.0,k315997
k289898,0,1,85.0,42.0,k45105
k246550,0,1,88.0,30.0,k371036
k128310,0,1,82.0,0.0,k136408
k158190,0,1,45.0,0.0,k17770
k275830,0,1,15.0,30.0,k9781
k345825,0,1,2.0,42.0,k164357
k953,0,1,358.0,67.0,k176432
k262260,0,1,15.0,85.0,k376436
k226334,0,1,28.0,95.0,k196331
k189385,0,1,33.0,108.0,k323432
k285950,0,1,41.0,127.0,k7728
k317185,0,1,30.0,150.0,k340295
k392536,0,1,355.0,175.0,k67426
k183111,0,1,350.0,201.0,k132925
k358477,0,1,61.0,228.0,k409249
k53505,0,1,67.0,255.0,k382438
k152057,0,1,53.0,277.0,k289053
k152512,0,1,55.0,300.0,k130059
k22327,0,1,135.0,324.0,k382506
k163723,0,1,176.0,350.0,k421853
k2015,0,1,180.0,376.0,k409453
k75394,0,1,122.0,391.0,k104480
k395695,0,1,95.0,361.0,k99058
k124611,0,1,63.0,331.0,k353036
k364596,0,1,288.0,301.0,k111056
k72658,0,1,263.0,272.0,k348634
k65599,0,1,180.0,242.0,k1710
k59803,0,1,124.0,212.0,k86506
k75607,0,1,147.0,182.0,k70673
k75639,0,1,153.0,153.0,k243250
k202136,0,1,144.0,95.0,k185302
k224992,0,1,143.0,67.0,k272019
k369738,0,1,158.0,42.0,k188519
k356557,0,1,150.0,30.0,k202651
k371617,0,1,252.0,95.0,k334825
k53883,0,1,251.0,124.0,k385970
k87319,0,1,260.0,150.0,k404205
k65471,0,1,258.0,175.0,k39503
k163266,0,1,252.0,201.0,k298910
k100452,0,1,248.0,228.0,k350197
k231897,0,1,250.0,256.0,k68668
k185663,0,1,251.0,283.0,k383242
k212649,0,1,250.0,309.0,k1012
k144085,0,1,237.0,335.0,k128752
k34593,0,1,228.0,362.0,k185015
k207441,0,1,249.0,390.0,k327972
k96228,0,1,257.0,417.0,k315968
k149448,0,1,263.0,443.0,k96899
k120391,0,1,270.0,470.0,k119948
k354666,0,1,278.0,497.0,k6177
k226002,0,1,284.0,524.0,k19166
k373846,0,1,286.0,552.0,k139608
k279540,0,1,285.0,579.0,k328653
k191061,0,1,282.0,607.0,k39992
k82728,0,1,281.0,636.0,k232630
k54262,0,1,284.0,664.0,k143962
k61577,0,1,47.0,450.0,k225449
k120437,0,1,53.0,426.0,k33633
k324272,0,1,52.0,404.0,k297085
k8545,0,1,52.0,382.0,k240534
k256325,0,1,47.0,361.0,k64167
k301605,0,1,37.0,342.0,k246067
k121142,0,1,75.0,309.0,k206957
k262455,0,1,68.0,295.0,k21257
k98659,0,1,13.0,285.0,k190797
k365879,0,1,325.0,277.0,k10618
k384852,0,1,325.0,272.0,k199035
k394059,0,1,323.0,270.0,k380108
k71682,0,1,304.0,272.0,k106428
k402389,0,1,311.0,277.0,k403882
k130796,0,1,92.0,85.0,k58355
k247112,0,1,93.0,60.0,k110347
k237755,0,1,91.0,30.0,k307101
k292722,0,1,71.0,0.0,k309358
k231496,0,1,20.0,0.0,k343780
k91113,0,1,350.0,30.0,k284325
k410373,0,1,336.0,42.0,k224856
k36112,0,1,341.0,67.0,k87379
k318703,0,1,344.0,95.0,k190302
k47829,0,1,345.0,124.0,k35345
k248917,0,1,345.0,134.0,k403593
