Key_0_0,Soil_Type31,Soil_Type16,Soil_Type17,Wilderness_Area3,Key_1_3
k83367,0,0,0,0,k315611
k212940,0,0,0,0,k357033
k115316,0,0,0,0,k134082
k141446,0,0,0,0,k206638
k39462,0,0,0,0,k88087
k17370,0,0,0,1,k322176
k178388,0,0,0,0,k193984
k38019,0,0,0,0,k118004
k73855,0,0,0,0,k126038
k382217,0,0,0,1,k185322
k399663,0,0,0,0,k326229
k406730,0,0,0,1,k14052
k413532,0,0,0,0,k185598
k184459,0,0,0,0,k134524
k178250,0,0,0,0,k134275
k188855,0,0,0,0,k15456
k198457,0,0,0,0,k239797
k41144,0,0,0,0,k367715
k412624,0,0,0,1,k246812
k237777,0,0,0,0,k378382
k215457,0,0,0,1,k237530
k76553,0,0,0,1,k210161
k60972,0,0,0,0,k246454
k92673,0,0,0,0,k62540
k220489,0,0,0,0,k132463
k50179,0,0,0,1,k293693
k287873,0,0,0,0,k162093
k28745,0,0,0,0,k123021
k164279,0,0,0,0,k122101
k11181,0,0,0,0,k258355
k28019,0,0,0,0,k243762
k266410,0,0,0,1,k121138
k203592,0,0,0,0,k98929
k420396,0,0,0,1,k212024
k256322,0,0,0,1,k24619
k215588,0,0,0,0,k223667
k167637,0,0,0,0,k324862
k121172,0,0,0,1,k236341
k296098,0,0,0,0,k380680
k78557,0,0,0,0,k316528
k341354,0,0,0,1,k106563
k155348,0,0,0,1,k293669
k239915,0,0,0,0,k227710
k197163,0,0,0,0,k226511
k259440,0,0,0,1,k184846
k81461,0,0,0,0,k261622
k331516,0,0,0,1,k120008
k245920,0,0,0,1,k301900
k77140,0,1,0,0,k114286
k230107,0,0,0,1,k215634
k336190,0,0,0,1,k340647
k107320,0,0,0,0,k130065
k4529,0,0,0,0,k385759
k174636,0,0,0,1,k62492
k57409,0,0,0,1,k200782
k276258,0,0,0,1,k19090
k90917,0,0,0,1,k84635
k111317,0,0,0,0,k326870
k60101,0,0,0,0,k59187
k203037,0,0,0,0,k262829
k217630,0,0,0,1,k178174
k318591,0,0,0,0,k115475
k371881,0,0,0,1,k393042
k336443,0,0,0,1,k296070
k392871,0,0,0,0,k236025
k118150,1,0,0,1,k394086
k311217,0,0,0,0,k120097
k361103,0,0,0,0,k195377
k414454,0,0,0,1,k9039
k154952,0,0,0,0,k190766
k267551,0,0,0,1,k310769
k222586,0,0,0,1,k98347
k301197,0,0,0,1,k189680
k141717,0,0,0,1,k374415
k194447,0,0,0,0,k67311
k353474,0,0,0,0,k66691
k24889,0,0,0,0,k327223
k358341,0,0,0,0,k352620
k28976,0,0,0,1,k281988
k308074,0,0,0,1,k264276
k158717,0,0,0,1,k325500
k265877,0,0,0,0,k154470
k236826,0,0,0,0,k208694
k68373,0,0,0,0,k128721
k279005,0,0,0,0,k357092
k280316,0,0,0,1,k143376
k127666,0,0,0,1,k268032
k110442,0,0,0,0,k147598
k419196,0,0,0,1,k416412
k88407,0,0,0,1,k208425
k421319,0,0,0,1,k30157
k128881,0,0,0,1,k336773
k79363,0,0,0,0,k339566
k83307,0,0,0,1,k223235
k356246,0,0,0,0,k373413
k386500,0,0,0,1,k341609
k377956,0,0,0,0,k289904
k289474,0,0,0,1,k275612
k73557,0,0,0,0,k31867
k180793,0,0,0,1,k59260
k151413,0,0,0,1,k263326
k301447,0,0,0,1,k245743
k412395,0,0,0,1,k379770
k345251,0,0,0,0,k198020
k403014,0,0,0,0,k294810
k302846,0,0,0,0,k312201
k116363,0,0,0,1,k115211
k43908,0,0,0,0,k121099
k145855,1,0,0,1,k71955
k348670,0,0,0,0,k388901
k341177,0,0,0,1,k117551
k89685,0,0,0,0,k423601
k108854,0,0,0,1,k216264
k78208,0,0,0,0,k249552
k231668,1,0,0,1,k299016
k26184,0,0,0,0,k416746
k380266,0,0,0,1,k177595
k50579,0,0,0,1,k224842
k401589,0,0,0,1,k414823
k276817,0,0,0,0,k324034
k302836,0,0,0,1,k280219
k13822,0,0,0,0,k112702
k342510,0,0,0,0,k244358
k45058,0,0,0,1,k38973
k217620,0,0,0,1,k165314
k228989,0,0,0,1,k403680
k74982,0,0,0,1,k12276
k384747,0,0,0,0,k85926
k345433,0,0,0,0,k121740
k248606,0,0,0,1,k348045
k120605,0,0,0,0,k336598
k381873,0,0,0,0,k297350
k351285,0,0,0,0,k210838
k31605,0,0,0,1,k398612
k59809,0,0,0,0,k413521
k347443,0,0,0,0,k24004
k188154,0,0,0,0,k123987
k149570,0,0,0,0,k123858
k186188,0,0,0,1,k307493
k121589,0,0,0,0,k401057
k236551,0,0,0,0,k420750
k328166,0,0,0,0,k15886
k355677,0,0,0,0,k266168
k111223,0,0,0,1,k135816
k134021,0,0,0,1,k84171
k333362,0,0,0,0,k393605
k351575,0,0,0,1,k364814
k269423,0,0,0,0,k61650
k294048,0,0,0,1,k142767
k240527,0,0,0,0,k14474
k108779,0,0,0,0,k346772
k167896,0,0,0,0,k46602
k273013,0,0,0,1,k235627
k308469,0,0,0,1,k241677
k44726,0,0,0,1,k359314
k123333,0,0,0,0,k335952
k217249,0,0,0,1,k239321
k106868,0,0,0,1,k331462
k67215,1,0,0,1,k160151
k264275,0,0,0,1,k225956
k305644,0,0,0,0,k46619
k63582,0,0,0,0,k97966
k298869,0,0,0,1,k65002
k414095,0,0,0,0,k320414
k234692,0,0,0,0,k57915
k184303,0,0,0,0,k82951
k166005,0,0,0,1,k290743
k400883,0,0,0,1,k376869
k318607,0,0,0,0,k200056
k171131,0,0,0,0,k315341
k112085,0,0,0,0,k355926
k27772,0,0,0,0,k320225
k241962,0,0,0,0,k294175
k64106,0,0,0,0,k80292
k360233,0,0,0,1,k373475
k150580,0,0,0,0,k416222
k380325,0,0,0,1,k142843
k36871,0,0,0,1,k222892
k259953,0,0,0,1,k338914
k301848,0,0,0,0,k62582
k286389,0,0,0,1,k55004
k68002,0,0,0,1,k361208
k85413,0,0,0,0,k47697
k334557,0,0,0,1,k371974
k351772,0,0,0,1,k207216
k235997,0,0,0,0,k236411
k182473,0,0,0,1,k245127
k89466,0,0,0,0,k174664
k315659,0,0,0,1,k73165
k253833,0,0,0,0,k298950
k345567,0,0,0,0,k139088
k246856,0,0,0,1,k292198
k164335,0,0,0,1,k317369
k217974,0,0,0,1,k59052
k28999,0,0,0,0,k323681
k367424,0,0,0,0,k290913
k303940,0,0,0,0,k4757
k175773,0,0,0,1,k324256
k119738,0,0,0,1,k239660
k207923,0,0,0,1,k28094
k203839,0,0,0,1,k337517
k40802,0,0,0,0,k114554
k198169,0,0,0,1,k75744
k226095,0,0,0,0,k92489
k19039,0,0,0,0,k411544
k178501,0,0,0,0,k161953
k409841,0,0,0,1,k121228
k326006,0,0,0,0,k193513
k32641,0,0,0,1,k412859
k331097,0,0,0,0,k305635
k77473,0,0,0,0,k316902
k123300,1,0,0,1,k98625
k328743,0,0,0,1,k228712
k31924,0,0,0,0,k2044
k417062,0,0,0,0,k364782
k55068,0,0,0,1,k279246
k286767,0,0,0,1,k320703
k10230,0,0,0,0,k370406
k15601,0,0,0,1,k106058
k407613,0,0,0,0,k375955
k221864,0,0,0,1,k2318
k262563,0,0,0,0,k361359
k340288,0,0,0,0,k255920
k8495,0,0,0,1,k82168
k240507,0,0,0,1,k10803
k345311,0,0,0,1,k313806
k251541,0,0,0,1,k299123
k125588,0,0,0,1,k294212
k362149,0,0,0,0,k295894
k302083,0,0,0,1,k357274
k323077,0,0,0,1,k312858
k38423,0,0,0,0,k246752
k35307,0,0,0,0,k367230
k416000,0,0,0,0,k296378
k32617,0,0,0,0,k267660
k317009,1,0,0,1,k361535
k11423,0,0,0,1,k65639
k98540,0,0,0,0,k244193
k39556,0,0,0,1,k303508
k176093,0,0,0,1,k346086
k413294,0,0,0,1,k197630
k17175,0,0,0,0,k141421
k368776,1,0,0,1,k118031
k326626,0,0,0,1,k79857
k397980,0,0,0,1,k169343
k81482,0,0,0,1,k173459
k378211,0,0,0,1,k396772
k390091,0,0,0,0,k233413
k17860,0,0,0,1,k354047
k379791,0,0,0,0,k258825
k307788,0,0,0,0,k401958
k256159,0,0,0,0,k1689
k91228,0,0,0,0,k9255
k395001,0,0,0,1,k105068
k328040,0,0,0,0,k279818
k290034,0,0,0,0,k300722
k107995,0,0,0,0,k236161
k298720,0,0,0,1,k70270
k395594,0,0,0,1,k102349
k190403,0,0,0,0,k357061
k22676,0,0,0,0,k132473
k355704,0,0,0,0,k365839
k134448,0,0,0,0,k139468
k168952,0,0,0,1,k397082
k74700,0,0,0,1,k347762
k163964,0,0,0,0,k318046
k423268,0,0,0,1,k35281
k344750,0,0,0,0,k260954
k273086,0,0,0,0,k318286
k236065,0,0,0,0,k393778
k38033,0,0,0,1,k214425
k277046,0,1,0,0,k18449
k388394,0,0,0,0,k220778
k176597,0,0,0,0,k369862
k154936,0,0,0,1,k90899
k121277,0,0,0,0,k254890
k236167,0,0,0,0,k136514
k372494,0,0,0,0,k88293
k265393,0,0,0,1,k413005
k141718,0,0,0,1,k218216
k9139,0,0,0,1,k408964
k115361,0,0,0,1,k85161
k329166,0,0,0,0,k198456
k343429,0,0,0,0,k304134
k393563,0,0,0,0,k338020
k117522,0,0,0,1,k306636
k337261,0,0,0,1,k263727
k122470,0,0,0,1,k314943
k362991,0,0,0,0,k290226
k137840,0,0,0,1,k236012
k130881,0,0,0,0,k290187
k183319,0,0,0,1,k1121
k247363,0,0,0,0,k220681
k266468,0,0,0,1,k267099
k368722,0,0,0,0,k175222
k272957,0,0,0,1,k212489
k261453,0,0,0,0,k17788
k94645,0,0,0,0,k231593
k387060,0,0,0,1,k378428
k127622,0,0,0,0,k233550
k239793,0,0,1,1,k72148
k76169,0,0,0,1,k287038
k321625,0,0,0,1,k237928
k410334,0,0,0,1,k39572
k405604,0,0,0,0,k130334
k398745,0,0,0,1,k330115
k368892,0,0,0,0,k264296
k4474,1,0,0,1,k88488
k273021,0,0,0,1,k62313
k316213,0,0,0,1,k296751
k55423,0,0,0,1,k328481
k187628,0,0,0,1,k337997
k106200,0,0,0,0,k368579
k106372,0,0,0,1,k250766
k97522,0,0,0,0,k260239
k328076,0,0,0,0,k327114
k219542,0,0,0,0,k392151
k10676,0,0,0,1,k90711
k168513,0,0,0,1,k97245
k200172,0,0,0,0,k401636
k57455,0,0,0,0,k418871
k233143,0,0,0,0,k346419
k240973,0,0,0,0,k316351
k356506,0,0,0,1,k97763
k352399,0,0,0,1,k310051
k195150,0,0,0,0,k64318
k910,0,0,0,1,k39483
k338385,0,0,0,0,k332926
k216643,0,0,0,0,k112438
k155567,0,0,0,1,k190876
k130514,0,0,0,0,k93973
k343080,0,0,0,0,k142256
k345951,0,0,0,0,k66154
k324017,0,0,0,0,k373866
k92468,0,0,0,0,k262719
k244596,0,0,0,1,k144260
k291632,0,0,0,1,k248250
k345241,0,0,0,0,k325668
k255356,1,0,0,1,k86149
k154028,0,0,0,1,k123409
k32665,0,0,0,1,k53185
k132120,0,0,0,1,k55168
k406609,0,0,0,1,k347898
k217064,0,0,0,0,k193336
k319006,0,0,0,0,k59620
k423632,0,0,0,0,k381169
k116313,0,0,0,0,k271730
k291803,0,0,0,1,k52208
k272653,0,0,0,1,k76347
k238078,0,0,0,0,k240557
k179973,0,0,0,0,k244761
k211200,0,0,0,0,k211633
k352159,0,0,0,1,k139583
k62608,0,0,0,0,k262186
k38314,0,0,0,1,k142078
k104900,0,0,0,0,k258205
k247622,0,0,0,1,k177388
k136115,0,0,0,0,k289293
k75326,0,0,0,0,k133424
k140249,1,0,0,1,k105358
k70416,0,0,0,1,k321487
k234886,0,0,0,0,k287444
k157603,0,0,0,0,k330468
k243548,0,0,0,0,k268009
k344812,0,0,0,0,k142284
k16511,0,0,0,1,k340248
k341302,0,0,0,1,k81016
k49414,0,0,0,1,k280393
k307756,0,0,0,1,k385247
k402770,0,0,0,1,k31444
k56945,0,0,0,1,k420695
k19193,0,0,0,1,k378438
k251232,0,0,0,0,k88217
k183576,0,0,0,0,k38816
k133832,0,0,0,0,k258187
k412217,0,0,0,0,k315420
k142442,0,0,0,0,k215876
k410655,0,0,0,1,k157074
k208999,0,0,0,0,k421025
k113353,0,0,0,1,k165526
k307351,0,0,0,0,k142192
k173431,0,0,0,1,k212652
k257906,0,0,0,0,k93082
k70365,0,0,0,0,k126474
k159040,0,0,0,0,k83018
k301387,0,0,0,1,k268363
k253414,0,0,0,0,k85198
k336948,0,0,0,1,k181912
k168770,0,0,0,0,k248224
k411432,0,0,0,0,k327545
k210934,0,0,0,0,k156883
k259399,0,0,0,0,k390385
k295986,0,0,0,0,k349017
k419462,0,0,0,1,k202188
k919,0,0,0,1,k133123
k319777,0,0,0,0,k263267
k400106,0,0,0,1,k225159
k377768,0,0,0,0,k408590
k224102,0,0,0,1,k61856
k46092,0,0,0,0,k237989
k207483,0,0,0,0,k412283
k254814,0,0,0,0,k157448
k89769,0,0,0,0,k177826
k417815,0,0,0,1,k311952
k74546,0,0,0,0,k88389
k70791,0,0,0,0,k323810
k299918,0,0,0,0,k155947
k362583,0,0,0,1,k244485
k397,0,0,0,0,k385486
k68979,0,0,0,1,k330940
k274709,0,0,0,0,k172227
k244827,0,0,0,1,k239884
k183016,0,0,0,0,k275631
k374650,0,0,0,1,k33163
k333172,0,0,0,1,k344127
k369957,0,0,0,1,k385322
k96219,0,0,0,0,k94043
k5546,0,0,0,0,k59471
k117619,0,0,0,0,k278665
k32429,0,0,0,0,k389000
k88340,0,0,0,1,k226934
k218285,0,0,0,0,k272549
k319300,0,0,0,0,k69133
k106374,0,0,0,1,k60891
k352531,0,0,0,1,k112989
k300663,0,0,0,0,k6281
k213960,0,0,0,0,k115348
k373334,0,0,0,1,k94902
k115760,0,0,0,0,k42574
k403529,0,0,0,1,k387800
k185997,0,0,0,1,k135343
k226498,0,0,0,1,k1196
k161819,0,0,0,0,k166628
k50047,0,0,0,0,k227213
k371025,0,0,0,0,k416762
k58642,0,0,0,0,k312151
k165239,0,0,0,1,k20277
k254993,0,0,0,0,k116721
k209219,0,0,0,0,k249690
k326963,0,0,0,1,k329039
k229528,0,0,0,1,k192403
k296585,0,0,1,1,k297650
k173600,0,0,0,1,k111346
k274316,0,0,0,1,k85841
k399722,0,0,0,0,k97798
k289472,0,0,0,1,k247663
k192445,0,0,0,1,k80961
k171017,0,0,0,1,k143594
k276322,0,0,0,0,k151434
k79873,0,0,0,1,k184344
k320605,0,0,0,0,k243653
k96541,0,0,0,1,k353166
k43737,0,0,0,1,k47481
k101495,0,0,0,1,k400163
k309313,0,0,0,1,k201475
k283074,0,0,0,0,k166464
k244696,0,0,0,1,k219157
k140901,0,0,0,1,k11239
k215167,0,0,0,1,k314388
k336741,0,0,0,1,k407439
k226665,0,0,0,0,k322648
k316227,0,0,0,0,k178041
k153224,0,0,0,0,k264339
k286653,0,0,0,1,k85900
k270580,0,0,0,0,k397888
k134257,0,0,0,1,k739
k198430,0,0,0,1,k250524
k346079,0,0,0,0,k400877
k258837,0,0,0,0,k284798
k61192,0,0,0,1,k353760
k393922,0,0,0,1,k139587
k238018,0,0,0,0,k265567
k339459,0,0,0,1,k16750
k45123,0,0,0,0,k212148
k409767,0,0,0,1,k25410
k120558,0,0,0,1,k277570
k228366,0,0,0,1,k307017
k221527,0,0,0,1,k379917
k155859,0,0,0,1,k173862
k296481,0,0,0,1,k108716
k71688,0,0,0,0,k4416
k152154,0,0,0,0,k407611
k270801,0,0,0,1,k372437
k396356,0,0,0,0,k9850
k39558,0,0,0,0,k216984
k22112,0,0,0,0,k365736
k18368,0,0,0,1,k196486
k406681,0,0,0,0,k346650
k346296,0,0,0,0,k204845
k192274,1,0,0,1,k421892
k53116,0,0,0,1,k286275
k103909,0,0,0,0,k122978
k239526,0,0,0,0,k142380
k218309,0,0,0,0,k144290
k16639,0,0,0,1,k387223
k259783,0,0,0,1,k311370
k352248,0,0,0,0,k360972
k318171,0,0,0,0,k152759
k166960,0,0,0,1,k105984
k24200,0,0,0,1,k322075
k210713,0,0,0,0,k80249
k312225,0,0,0,0,k111316
k113499,0,0,0,0,k375822
k24387,0,0,0,0,k75161
k2012,0,0,0,0,k298194
k374208,0,0,0,1,k389449
k357354,0,0,0,0,k101276
k345239,0,0,0,1,k307267
k4388,0,0,0,0,k406735
k249957,0,0,0,0,k255294
k398207,0,0,0,1,k89346
k214010,1,0,0,1,k162105
k31723,0,0,0,1,k410330
k11294,0,0,0,0,k418658
k355673,0,0,0,1,k330716
k422519,0,0,0,0,k70527
k269873,0,0,0,1,k220128
k18025,0,0,0,0,k11711
k404332,0,0,0,1,k358303
k342628,0,0,0,0,k99274
k310620,0,0,0,0,k235435
k103843,1,0,0,1,k385575
k87250,0,0,0,0,k17399
k200554,0,0,0,1,k362460
k198238,0,0,0,1,k387352
k336963,0,0,0,0,k126903
k3892,0,0,0,1,k75737
k33051,0,0,0,1,k291771
k165366,0,0,0,0,k295939
k130684,0,0,0,0,k411263
k417886,0,0,0,0,k341129
k227498,0,0,0,1,k94566
k413027,0,0,0,0,k206592
k95218,0,0,0,0,k158047
k356709,0,0,0,0,k242371
k155353,0,0,0,0,k157677
k168257,0,0,0,0,k222614
k172769,0,0,0,1,k289157
k88364,0,0,0,1,k122197
k409187,0,0,0,0,k5360
k171773,0,0,0,0,k327324
k41029,0,0,0,1,k67062
k277703,0,0,0,1,k291890
k357141,0,0,0,0,k300410
k372098,0,0,0,0,k148990
k82369,0,0,0,0,k177762
k232906,0,0,0,1,k112331
k81067,0,0,0,1,k123090
k209554,0,0,0,0,k106724
k287456,0,0,0,0,k219007
k422364,0,0,0,0,k77233
k70603,0,0,0,0,k91317
k75783,0,0,0,1,k55712
k337483,0,0,0,0,k395591
k59891,0,0,0,1,k116701
k78938,0,0,0,0,k219018
k107809,0,0,0,0,k304675
k235226,0,0,0,0,k329596
k32595,0,0,0,0,k173082
k283984,0,0,0,0,k43685
k32295,0,0,0,0,k199803
k3906,0,0,0,1,k50411
k177547,1,0,0,1,k373840
k194413,0,0,0,1,k3920
k176,0,0,0,1,k309803
k255696,1,0,0,1,k115205
k18367,0,0,0,1,k169723
k391181,0,0,0,0,k27908
k59767,0,0,0,0,k76899
k169758,0,0,0,0,k411131
k42765,0,0,0,1,k206184
k126563,0,0,0,0,k262002
k299182,0,0,0,1,k29957
k161194,0,0,0,1,k313903
k209413,0,0,0,1,k209513
k53259,0,0,0,1,k18698
k268703,0,0,0,0,k35212
k178116,0,1,0,0,k357760
k266038,0,0,0,1,k310507
k308827,0,0,0,0,k229155
k220399,0,0,0,0,k376002
k405115,0,0,0,0,k216717
k182891,0,0,0,0,k123066
k310332,0,0,0,0,k36743
k417118,0,0,0,0,k287172
k345021,0,0,0,0,k397444
k412857,0,0,0,0,k237835
k416846,0,0,0,1,k62208
k172362,0,0,0,0,k204319
k36552,0,0,0,0,k89995
k66543,0,0,0,1,k110464
k364269,0,0,0,1,k78244
k197712,0,0,0,0,k217744
k168261,0,0,0,0,k332543
k29708,0,0,0,1,k183255
k293272,0,0,0,0,k295340
k332118,0,0,0,1,k396649
k136035,0,0,0,0,k127677
k34700,0,0,0,0,k140827
k71889,0,0,0,1,k251016
k46037,0,0,0,0,k299124
k99998,0,0,0,0,k130744
k313069,0,0,0,1,k252307
k318483,0,0,0,0,k423029
k303709,0,0,0,1,k352069
k381794,0,0,0,0,k90887
k355922,0,0,0,1,k260819
k409192,0,0,0,1,k97700
k324131,0,0,0,0,k219325
k294030,0,0,0,0,k153036
k333905,0,0,0,0,k33635
k113699,0,0,0,0,k242062
k184570,0,0,0,0,k44046
k327248,0,0,0,0,k338624
k165841,0,0,0,1,k355147
k296216,0,0,0,1,k119995
k146377,0,0,0,0,k185016
k244563,0,0,0,0,k327032
k70423,0,0,0,0,k290172
k248833,0,0,0,1,k263665
k353345,0,0,0,0,k114988
k155231,0,0,0,1,k275371
k270304,0,0,0,0,k309058
k76063,0,0,0,0,k222736
k331763,0,0,0,1,k264908
k3648,0,0,0,0,k421369
k166391,0,0,0,0,k275380
k281741,0,0,0,0,k304374
k68721,0,0,0,1,k354823
k212829,0,0,0,1,k369179
k136879,0,0,0,1,k115578
k156447,0,0,0,1,k84955
k84829,0,0,0,1,k408866
k388288,0,0,0,0,k26217
k421127,0,0,0,1,k298252
k344153,0,0,0,0,k88733
k47678,0,0,0,0,k251228
k235797,0,0,0,1,k330782
k357669,0,0,0,0,k8334
k48303,0,0,0,0,k373751
k223090,0,0,0,0,k186604
k86458,0,0,0,0,k276108
k57427,0,0,0,0,k193200
k352851,0,0,0,0,k270997
k277436,0,0,0,0,k333595
k175578,0,0,0,0,k403515
k65085,0,0,0,1,k155615
k373613,0,0,0,0,k121119
k251719,0,0,0,0,k354062
k58748,0,0,0,0,k46904
k113785,0,0,0,0,k207607
k197912,0,0,0,0,k332142
k94668,0,0,0,0,k131144
k188971,0,0,0,1,k264555
k243270,0,0,0,0,k314516
k363109,0,0,0,0,k181971
k242285,0,0,0,1,k70204
k74089,0,0,0,0,k178096
k95409,0,0,0,1,k137638
k114661,0,0,0,0,k169733
k413460,0,0,0,0,k326802
k419533,0,0,0,1,k34988
k40124,0,0,0,0,k315700
k235717,0,0,0,1,k353355
k150467,0,0,0,0,k287490
k67193,0,0,0,1,k171171
k58502,0,0,0,1,k54312
k52859,1,0,0,1,k306710
k145750,0,0,0,1,k57155
k391381,0,0,0,0,k339045
k94613,0,0,0,0,k330686
k62714,1,0,0,1,k283243
k177931,0,0,0,0,k24335
k66656,0,0,0,0,k172621
k364419,0,0,0,1,k126649
k313949,0,1,0,0,k170877
k85660,0,0,0,0,k230896
k96316,0,0,0,0,k23778
k270609,0,0,0,1,k194481
k303618,0,0,0,1,k305847
k92178,0,0,0,1,k388392
k370957,0,0,0,0,k112802
k231862,0,0,0,1,k217659
k268585,0,0,0,1,k274584
k89967,0,0,0,0,k203066
k313683,0,0,0,0,k120350
k261910,0,0,0,0,k112644
k148024,0,0,0,1,k160153
k85218,0,0,0,0,k255911
k254624,0,0,0,0,k322202
k213955,0,0,0,0,k33837
k176081,0,0,0,1,k289935
k397717,0,0,0,1,k199391
k69598,0,0,0,0,k395090
k197487,0,0,0,1,k213739
k227690,0,0,0,1,k29713
k163839,0,0,0,1,k409686
k132137,0,0,0,0,k320676
k406112,0,0,0,1,k368851
k64760,1,0,0,1,k115823
k252606,0,0,0,0,k339083
k387840,0,0,0,1,k151351
k200682,0,0,0,1,k107691
k127393,0,0,0,1,k14451
k300684,0,0,0,1,k196915
k357928,0,0,0,1,k307141
k196833,0,0,0,0,k22883
k317966,0,0,0,0,k274903
k240797,0,0,0,1,k198564
k280163,0,0,0,1,k307473
k329923,0,0,0,0,k110868
k365189,0,0,0,0,k128054
k181889,0,0,0,1,k188302
k419064,0,0,0,1,k335028
k330782,0,0,0,0,k174316
k156262,0,0,0,0,k276237
k75259,0,0,0,0,k17953
k89482,0,0,0,1,k109879
k422332,0,0,0,1,k142113
k4254,0,0,0,0,k138667
k138907,0,0,0,0,k85527
k59101,0,0,0,0,k114205
k17021,0,0,0,0,k352697
k207853,0,0,0,0,k84460
k105098,0,0,0,1,k134290
k311738,0,0,0,0,k22337
k139794,0,0,0,0,k191705
k139946,0,0,1,1,k369492
k198124,0,0,0,0,k72048
k352888,0,0,0,0,k277267
k386171,0,0,0,1,k341599
k5040,0,0,0,1,k135004
k210719,0,0,0,0,k352630
k148507,0,0,0,1,k110651
k102669,0,0,0,1,k90950
k320859,0,0,0,1,k29961
k174519,0,0,0,0,k67618
k228112,0,0,0,0,k10228
k326855,0,0,0,0,k72029
k286084,0,0,0,0,k205250
k299818,0,0,0,0,k371060
k100296,0,0,0,0,k224336
k12834,0,0,0,1,k127924
k24291,0,0,0,0,k87588
k137530,0,0,0,1,k285068
k95766,0,0,0,0,k11501
k290589,0,0,0,0,k64973
k166077,0,0,0,1,k242427
k257297,0,0,0,0,k418927
k27741,0,0,0,0,k7063
k60476,0,0,0,1,k290007
k104737,0,0,0,0,k317478
k138002,0,0,0,0,k358659
k41577,0,0,0,1,k400478
k247357,0,0,0,1,k105591
k174091,0,0,0,1,k339232
k212278,0,0,0,0,k164515
k71456,0,0,0,0,k100374
k300393,0,0,0,0,k256220
k139012,0,0,0,1,k135370
k101687,0,1,0,0,k157845
k309868,1,0,0,1,k312579
k85227,0,0,0,0,k156771
k191221,0,0,0,1,k334403
k395450,0,0,0,0,k368830
k309493,0,0,0,0,k150487
k194259,0,0,0,0,k165071
k293209,0,0,0,0,k85029
k286514,0,0,0,0,k216793
k234700,0,0,0,0,k366394
k57068,0,0,0,1,k375847
k244224,0,0,0,0,k273980
k406283,0,0,0,0,k334404
k169713,0,0,0,0,k820
k314981,0,0,0,0,k357818
k193432,0,0,0,0,k369437
k252698,0,0,0,1,k242103
k420917,0,0,0,0,k227946
k239,1,0,0,1,k346060
k358931,0,0,0,0,k43441
k122143,0,0,0,1,k326972
k177211,0,0,0,1,k116452
k168546,0,0,0,0,k269128
k249884,0,0,0,1,k391982
k249210,0,0,0,0,k291111
k182223,0,0,0,0,k354718
k45195,0,0,0,1,k125379
k149938,0,0,0,1,k289601
k262093,0,0,0,0,k305508
k274227,0,0,0,0,k398632
k370483,0,0,0,1,k107931
k84111,1,0,0,1,k377606
k218398,0,0,0,1,k82408
k331095,0,0,0,0,k386789
k385629,0,0,0,0,k381134
k29655,0,0,0,0,k89948
k180908,0,0,0,0,k313245
k83506,0,0,0,1,k268190
k44819,0,0,0,1,k211490
k404601,0,0,0,0,k75991
k185495,0,0,0,1,k223783
k405182,0,0,0,1,k360958
k330906,0,0,0,1,k1529
k419413,0,0,0,0,k299195
k90957,0,0,0,1,k286969
k115388,0,0,0,0,k128688
k152883,0,0,0,1,k352435
k125151,0,0,0,0,k75349
k177237,0,0,0,0,k8728
k61759,1,0,0,1,k300526
k384913,0,0,0,0,k287919
k294295,0,0,0,0,k289608
k64897,0,0,0,0,k93313
k65158,0,0,0,1,k24082
k185018,0,0,0,1,k297466
k356017,0,0,0,0,k139368
k74428,0,0,0,1,k39921
k386735,0,0,0,1,k11170
k275034,0,0,0,0,k141529
k80306,0,0,0,1,k163284
k344589,0,0,0,0,k35528
k214831,0,0,0,0,k12478
k105581,0,0,0,1,k127536
k133669,0,0,0,1,k397225
k210004,0,0,0,0,k370269
k368695,0,0,0,0,k363622
k140205,0,0,0,0,k281034
k319049,0,0,0,1,k167790
k255322,0,0,0,1,k115350
k393447,0,0,0,1,k417815
k373875,0,0,0,0,k111007
k195198,0,0,0,0,k332763
k404915,0,0,0,0,k235298
k248539,0,0,0,0,k46181
k20964,0,0,0,0,k261361
k141976,0,0,0,1,k3463
k17102,0,0,0,1,k27308
k156385,0,0,0,0,k340615
k235192,0,0,0,0,k364157
k155604,0,0,0,0,k275899
k107933,0,0,0,0,k206312
k368095,0,0,0,0,k360772
k406766,0,0,0,0,k270367
k283077,0,0,0,1,k365372
k163910,0,0,0,0,k20323
k260017,0,0,0,0,k100211
k254334,0,0,0,0,k377996
k158378,0,0,0,0,k104493
k115432,0,0,0,0,k231199
k112711,0,0,0,1,k261530
k177841,0,0,0,0,k356928
k26639,0,0,0,1,k340373
k181521,0,0,0,0,k96625
k124432,0,0,0,0,k358051
k402534,0,0,0,0,k115172
k271447,0,0,0,1,k100605
k179282,0,0,0,0,k303587
k141499,0,0,0,0,k92005
k293534,0,0,0,1,k251183
k35245,0,0,0,1,k88472
k70835,0,0,0,0,k198214
k125898,0,0,0,0,k313236
k385214,0,0,0,0,k80769
k183860,0,0,0,1,k239268
k241121,0,0,0,0,k157678
k28293,0,0,0,0,k372018
k94553,0,0,0,0,k44247
k229078,0,0,0,1,k11044
k37469,0,0,0,0,k232413
k284077,0,0,0,0,k153548
k366683,0,0,0,0,k13573
k182950,0,0,0,1,k171907
