Key_1_3,Elevation,Soil_Type1,Soil_Type5,Soil_Type14,Soil_Type15,Soil_Type37
k78476,3224.0,0,0,0,0,0
k51865,3224.0,0,0,0,0,0
k240211,3221.0,0,0,0,0,0
k353104,3224.0,0,0,0,0,0
k81193,3224.0,0,0,0,0,0
k336281,3221.0,0,0,0,0,0
k110081,3218.0,0,0,0,0,0
k252311,3218.0,0,0,0,0,0
k125722,3221.0,0,0,0,0,0
k366666,3218.0,0,0,0,0,0
k418392,3214.0,0,0,0,0,0
k187437,3182.0,0,0,0,0,0
k129230,3182.0,0,0,0,0,0
k5052,3175.0,0,0,0,0,0
k161784,3172.0,0,0,0,0,0
k173392,3168.0,0,0,0,0,0
k270400,3172.0,0,0,0,0,0
k354723,3172.0,0,0,0,0,0
k415742,3178.0,0,0,0,0,0
k48000,3172.0,0,0,0,0,0
k400201,3168.0,0,0,0,0,0
k257599,3159.0,0,0,0,0,0
k225634,3162.0,0,0,0,0,0
k230233,3162.0,0,0,0,0,0
k396351,3165.0,0,0,0,0,0
k405793,3172.0,0,0,0,0,0
k201975,3175.0,0,0,0,0,0
k272414,3188.0,0,0,0,0,0
k420618,3191.0,0,0,0,0,0
k23041,3188.0,0,0,0,0,0
k146941,3185.0,0,0,0,0,0
k161074,3178.0,0,0,0,0,0
k299495,3172.0,0,0,0,0,0
k217408,3165.0,0,0,0,0,0
k375338,3155.0,0,0,0,0,0
k344829,3136.0,0,0,0,0,0
k223895,3126.0,0,0,0,0,0
k16040,3116.0,0,0,0,0,0
k178496,3113.0,0,0,0,0,0
k96215,3113.0,0,0,0,0,0
k105694,3109.0,0,0,0,0,0
k285035,3109.0,0,0,0,0,0
k340865,3103.0,0,0,0,0,0
k141453,3100.0,0,0,0,0,0
k96221,3096.0,0,0,0,0,0
k95072,3096.0,0,0,0,0,0
k22534,3096.0,0,0,0,0,0
k347928,3096.0,0,0,0,0,0
k408009,3093.0,0,0,0,0,0
k102914,3093.0,0,0,0,0,0
k139374,3083.0,0,0,0,0,0
k73958,3073.0,0,0,0,0,0
k31025,3064.0,0,0,0,0,0
k380368,3054.0,0,0,0,0,0
k252342,3047.0,0,0,0,0,0
k252798,3041.0,0,0,0,0,0
k52936,3034.0,0,0,0,0,0
k382560,3031.0,0,0,0,0,0
k82474,3027.0,0,0,0,0,0
k223998,3021.0,0,0,0,0,0
k26319,3014.0,0,0,0,0,0
k181272,3011.0,0,0,0,0,0
k155771,3001.0,0,0,0,0,0
k152625,2995.0,0,0,0,0,0
k267000,2985.0,0,0,0,0,0
k280553,2978.0,0,0,0,0,0
k50130,2972.0,0,0,0,0,0
k162660,2962.0,0,0,0,0,0
k339473,2955.0,0,0,0,0,0
k322045,2949.0,0,0,0,0,0
k51310,2942.0,0,0,0,0,0
k112532,2936.0,0,0,0,0,0
k246660,2926.0,0,0,0,0,0
k368589,2919.0,0,0,0,0,0
k364707,2919.0,0,0,0,0,0
k414450,2919.0,0,0,0,0,0
k323264,3011.0,0,0,0,0,0
k64887,3011.0,0,0,0,0,0
k157302,3014.0,0,0,0,0,0
k125673,3008.0,0,0,0,0,0
k298862,3008.0,0,0,0,0,0
k216222,3004.0,0,0,0,0,0
k407712,3004.0,0,0,0,0,0
k108129,3004.0,0,0,0,0,0
k412239,2991.0,0,0,0,0,0
k131627,2995.0,0,0,0,0,0
k76317,2998.0,0,0,0,0,0
k231059,2995.0,0,0,0,0,0
k146958,2995.0,0,0,0,0,0
k125736,2995.0,0,0,0,0,0
k407028,2991.0,0,0,0,0,0
k373349,2934.0,0,0,0,0,0
k109052,2932.0,0,0,0,0,0
k339900,2926.0,0,0,0,0,0
k352936,2918.0,0,0,0,0,0
k297604,2917.0,0,0,0,0,0
k406888,2921.0,0,0,0,0,0
k197636,2923.0,0,0,0,0,0
k146254,2786.0,0,0,0,0,0
k294073,2787.0,0,0,0,0,0
k298019,2784.0,0,0,0,0,0
k245836,2780.0,0,0,0,0,0
k228452,2786.0,0,0,0,0,0
k320385,2792.0,0,0,0,0,0
k305438,2800.0,0,0,0,0,0
k85834,2807.0,0,0,0,0,0
k45244,2811.0,0,0,0,0,0
k104158,2807.0,0,0,0,0,0
k133769,2804.0,0,0,0,0,0
k137239,2799.0,0,0,0,0,0
k361834,2799.0,0,0,0,0,0
k217101,2800.0,0,0,0,0,0
k337689,2799.0,0,0,0,0,0
k415558,3237.0,0,0,0,0,0
k179350,3237.0,0,0,0,0,0
k366883,3237.0,0,0,0,0,0
k115832,3234.0,0,0,0,0,0
k41342,3231.0,0,0,0,0,0
k411655,3228.0,0,0,0,0,0
k273091,3231.0,0,0,0,0,0
k14269,3228.0,0,0,0,0,0
k29808,3231.0,0,0,0,0,0
k48906,3228.0,0,0,0,0,0
k176357,3228.0,0,0,0,0,0
k396831,3221.0,0,0,0,0,0
k36158,3221.0,0,0,0,0,0
k3188,3224.0,0,0,0,0,0
k95722,3221.0,0,0,0,0,0
k342127,3221.0,0,0,0,0,0
k355347,3214.0,0,0,0,0,0
k150236,3191.0,0,0,0,0,0
k52789,3185.0,0,0,0,0,0
k3789,3185.0,0,0,0,0,0
k390244,3182.0,0,0,0,0,0
k189208,3178.0,0,0,0,0,0
k49298,3178.0,0,0,0,0,0
k213011,3175.0,0,0,0,0,0
k195068,3175.0,0,0,0,0,0
k329733,3172.0,0,0,0,0,0
k257962,3172.0,0,0,0,0,0
k151151,3165.0,0,0,0,0,0
k254274,3165.0,0,0,0,0,0
k252375,3165.0,0,0,0,0,0
k2803,3168.0,0,0,0,0,0
k396710,3172.0,0,0,0,0,0
k16739,3175.0,0,0,0,0,0
k59967,3178.0,0,0,0,0,0
k213425,3188.0,0,0,0,0,0
k282546,3195.0,0,0,0,0,0
k311221,3195.0,0,0,0,0,0
k89032,3188.0,0,0,0,0,0
k69082,3185.0,0,0,0,0,0
k247813,3175.0,0,0,0,0,0
k100042,3168.0,0,0,0,0,0
k6734,3162.0,0,0,0,0,0
k56480,3149.0,0,0,0,0,0
k165961,3142.0,0,0,0,0,0
k374562,3132.0,0,0,0,0,0
k192018,3123.0,0,0,0,0,0
k9525,3119.0,0,0,0,0,0
k188576,3116.0,0,0,0,0,0
k271824,3113.0,0,0,0,0,0
k161270,3113.0,0,0,0,0,0
k301464,3106.0,0,0,0,0,0
k1483,3106.0,0,0,0,0,0
k258734,3103.0,0,0,0,0,0
k32211,3100.0,0,0,0,0,0
k49434,3106.0,0,0,0,0,0
k64858,3103.0,0,0,0,0,0
k192764,3103.0,0,0,0,0,0
k377976,3096.0,0,0,0,0,0
k115470,3086.0,0,0,0,0,0
k419638,3083.0,0,0,0,0,0
k89558,3073.0,0,0,0,0,0
k322383,3067.0,0,0,0,0,0
k304980,3060.0,0,0,0,0,0
k300242,3050.0,0,0,0,0,0
k323946,3044.0,0,0,0,0,0
k173711,3041.0,0,0,0,0,0
k6048,3034.0,0,0,0,0,0
k138915,3027.0,0,0,0,0,0
k395398,3021.0,0,0,0,0,0
k71952,3018.0,0,0,0,0,0
k418135,3008.0,0,0,0,0,0
k272434,3001.0,0,0,0,0,0
k302349,2995.0,0,0,0,0,0
k367552,2985.0,0,0,0,0,0
k254104,2978.0,0,0,0,0,0
k159037,2968.0,0,0,0,0,0
k264048,2965.0,0,0,0,0,0
k289342,2955.0,0,0,0,0,0
k113606,2949.0,0,0,0,0,0
k85120,2939.0,0,0,0,0,0
k105375,2929.0,0,0,0,0,0
k422789,2926.0,0,0,0,0,0
k344547,2926.0,0,0,0,0,0
k54069,2922.0,0,0,0,0,0
k306535,2916.0,0,0,0,0,0
k165806,2936.0,0,0,0,0,0
k174951,2939.0,0,0,0,0,0
k345530,3014.0,0,0,0,0,0
k152909,3018.0,0,0,0,0,0
k242525,3011.0,0,0,0,0,0
k360219,3008.0,0,0,0,0,0
k50688,3011.0,0,0,0,0,0
k64554,3011.0,0,0,0,0,0
k173292,2998.0,0,0,0,0,0
k61231,2998.0,0,0,0,0,0
k353681,2995.0,0,0,0,0,0
k211423,2998.0,0,0,0,0,0
k87598,2998.0,0,0,0,0,0
k9990,2998.0,0,0,0,0,0
k418664,2998.0,0,0,0,0,0
k96911,2995.0,0,0,0,0,0
k222868,2928.0,0,0,0,0,0
k269057,2929.0,0,0,0,0,0
k364234,2926.0,0,0,0,0,0
k102939,2918.0,0,0,0,0,0
k242544,2917.0,0,0,0,0,0
k73325,2919.0,0,0,0,0,0
k160608,2923.0,0,0,0,0,0
k273504,2782.0,0,0,0,0,0
k318583,2779.0,0,0,0,0,0
k338226,2779.0,0,0,0,0,0
k341339,2785.0,0,0,0,0,0
k265749,2791.0,0,0,0,0,0
k50914,2795.0,0,0,0,0,0
k418003,2800.0,0,0,0,0,0
k62101,2806.0,0,0,0,0,0
k98560,2811.0,0,0,0,0,0
k277925,2812.0,0,0,0,0,0
k77225,2810.0,0,0,0,0,0
k188324,2807.0,0,0,0,0,0
k212330,2803.0,0,0,0,0,0
k145514,2804.0,0,0,0,0,0
k289817,2807.0,0,0,0,0,0
k294821,3241.0,0,0,0,0,0
k152267,3244.0,0,0,0,0,0
k156525,3241.0,0,0,0,0,0
k328777,3237.0,0,0,0,0,0
k300170,3237.0,0,0,0,0,0
k228116,3237.0,0,0,0,0,0
k117863,3237.0,0,0,0,0,0
k409079,3237.0,0,0,0,0,0
k2769,3234.0,0,0,0,0,0
k319223,3231.0,0,0,0,0,0
k156797,3221.0,0,0,0,0,0
k167959,3221.0,0,0,0,0,0
k114417,3228.0,0,0,0,0,0
k145273,3228.0,0,0,0,0,0
k306984,3224.0,0,0,0,0,0
k332579,3214.0,0,0,0,0,0
k41274,3208.0,0,0,0,0,0
k390686,3208.0,0,0,0,0,0
k343695,3205.0,0,0,0,0,0
k195739,3198.0,0,0,0,0,0
k225209,3191.0,0,0,0,0,0
k333149,3188.0,0,0,0,0,0
k331403,3185.0,0,0,0,0,0
k243880,3182.0,0,0,0,0,0
k138992,3182.0,0,0,0,0,0
k342541,3175.0,0,0,0,0,0
k230251,3172.0,0,0,0,0,0
k26003,3165.0,0,0,0,0,0
k261037,3165.0,0,0,0,0,0
k268165,3168.0,0,0,0,0,0
k158254,3175.0,0,0,0,0,0
k321685,3175.0,0,0,0,0,0
k89127,3178.0,0,0,0,0,0
k30129,3182.0,0,0,0,0,0
k122037,3188.0,0,0,0,0,0
k153215,3191.0,0,0,0,0,0
k108289,3195.0,0,0,0,0,0
k244072,3195.0,0,0,0,0,0
k34400,3188.0,0,0,0,0,0
k373020,3182.0,0,0,0,0,0
k351124,3175.0,0,0,0,0,0
k312694,3168.0,0,0,0,0,0
k86006,3159.0,0,0,0,0,0
k92627,3152.0,0,0,0,0,0
k237951,3139.0,0,0,0,0,0
k394496,3132.0,0,0,0,0,0
k248252,3126.0,0,0,0,0,0
k221450,3119.0,0,0,0,0,0
k365276,3113.0,0,0,0,0,0
k397230,3113.0,0,0,0,0,0
k387059,3106.0,0,0,0,0,0
k365850,3109.0,0,0,0,0,0
k376109,3109.0,0,0,0,0,0
k282674,3109.0,0,0,0,0,0
k221427,3113.0,0,0,0,0,0
k305817,3113.0,0,0,0,0,0
k120666,3109.0,0,0,0,0,0
k419520,3106.0,0,0,0,0,0
k128232,3096.0,0,0,0,0,0
k152975,3093.0,0,0,0,0,0
k312285,3083.0,0,0,0,0,0
k38551,3077.0,0,0,0,0,0
k264196,3070.0,0,0,0,0,0
k283846,3060.0,0,0,0,0,0
k302240,3054.0,0,0,0,0,0
k158710,3050.0,0,0,0,0,0
k79574,3041.0,0,0,0,0,0
k400515,3037.0,0,0,0,0,0
k284967,3027.0,0,0,0,0,0
k357301,3024.0,0,0,0,0,0
k385259,3014.0,0,0,0,0,0
k12587,3008.0,0,0,0,0,0
k224780,3001.0,0,0,0,0,0
k16975,2991.0,0,0,0,0,0
k294953,2985.0,0,0,0,0,0
k339986,2975.0,0,0,0,0,0
k371580,2972.0,0,0,0,0,0
k300090,2962.0,0,0,0,0,0
k248633,2955.0,0,0,0,0,0
k140510,2945.0,0,0,0,0,0
k63851,2936.0,0,0,0,0,0
k226235,2932.0,0,0,0,0,0
k6211,2929.0,0,0,0,0,0
k330155,2926.0,0,0,0,0,0
k239098,2922.0,0,0,0,0,0
k97209,2916.0,0,0,0,0,0
k285346,2932.0,0,0,0,0,0
k395046,2932.0,0,0,0,0,0
k315136,2939.0,0,0,0,0,0
k336540,2942.0,0,0,0,0,0
k325606,3014.0,0,0,0,0,0
k245849,3018.0,0,0,0,0,0
k337301,3018.0,0,0,0,0,0
k62528,3014.0,0,0,0,0,0
k24882,3014.0,0,0,0,0,0
k271628,3008.0,0,0,0,0,0
k28551,3008.0,0,0,0,0,0
k175892,3008.0,0,0,0,0,0
k137470,3001.0,0,0,0,0,0
k327314,2998.0,0,0,0,0,0
k37105,3001.0,0,0,0,0,0
k82361,2998.0,0,0,0,0,0
k258459,2998.0,0,0,0,0,0
k143458,2929.0,0,0,0,0,0
k53767,2924.0,0,0,0,0,0
k143425,2923.0,0,0,0,0,0
k299645,2918.0,0,0,0,0,0
k24832,2916.0,0,0,0,0,0
k388408,2918.0,0,0,0,0,0
k161436,2793.0,0,0,0,0,0
k322742,2787.0,0,0,0,0,0
k272358,2783.0,0,0,0,0,0
k263751,2791.0,0,0,0,0,0
k266920,2798.0,0,0,0,0,0
k222888,2804.0,0,0,0,0,0
k31138,2806.0,0,0,0,0,0
k338117,2808.0,0,0,0,0,0
k150617,2813.0,0,0,0,0,0
k245782,2818.0,0,0,0,0,0
k169523,2817.0,0,0,0,0,0
k141874,2815.0,0,0,0,0,0
k374397,2811.0,0,0,0,0,0
k173372,2811.0,0,0,0,0,0
k196874,2812.0,0,0,0,0,0
k127463,3247.0,0,0,0,0,0
k349437,3250.0,0,0,0,0,0
k361294,3247.0,0,0,0,0,0
k62523,3244.0,0,0,0,0,0
k335282,3244.0,0,0,0,0,0
k150758,3244.0,0,0,0,0,0
k360638,3244.0,0,0,0,0,0
k109055,3244.0,0,0,0,0,0
k164848,3241.0,0,0,0,0,0
k207080,3234.0,0,0,0,0,0
k157364,3221.0,0,0,0,0,0
k328640,3221.0,0,0,0,0,0
k114214,3224.0,0,0,0,0,0
k7740,3224.0,0,0,0,0,0
k14485,3218.0,0,0,0,0,0
k336046,3211.0,0,0,0,0,0
k273786,3205.0,0,0,0,0,0
k254823,3208.0,0,0,0,0,0
k208646,3211.0,0,0,0,0,0
k194350,3208.0,0,0,0,0,0
k173794,3201.0,0,0,0,0,0
k336002,3195.0,0,0,0,0,0
k296674,3188.0,0,0,0,0,0
k256502,3188.0,0,0,0,0,0
k63390,3188.0,0,0,0,0,0
k319707,3165.0,0,0,0,0,0
k99137,3168.0,0,0,0,0,0
k279314,3172.0,0,0,0,0,0
k365762,3172.0,0,0,0,0,0
k269566,3178.0,0,0,0,0,0
k4030,3182.0,0,0,0,0,0
k131587,3185.0,0,0,0,0,0
k398619,3188.0,0,0,0,0,0
k103854,3191.0,0,0,0,0,0
k89557,3191.0,0,0,0,0,0
k51254,3198.0,0,0,0,0,0
k100352,3198.0,0,0,0,0,0
k20920,3191.0,0,0,0,0,0
k314422,3185.0,0,0,0,0,0
k29474,3182.0,0,0,0,0,0
k273373,3178.0,0,0,0,0,0
k25840,3168.0,0,0,0,0,0
k85998,3159.0,0,0,0,0,0
k242782,3146.0,0,0,0,0,0
k380090,3136.0,0,0,0,0,0
k376853,3132.0,0,0,0,0,0
k240797,3126.0,0,0,0,0,0
k352233,3119.0,0,0,0,0,0
k213836,3116.0,0,0,0,0,0
k258775,3113.0,0,0,0,0,0
k416678,3116.0,0,0,0,0,0
k350110,3116.0,0,0,0,0,0
k95972,3116.0,0,0,0,0,0
k210264,3119.0,0,0,0,0,0
k33677,3119.0,0,0,0,0,0
k127820,3116.0,0,0,0,0,0
k286381,3113.0,0,0,0,0,0
k423055,3106.0,0,0,0,0,0
k8633,3103.0,0,0,0,0,0
k108752,3093.0,0,0,0,0,0
k398896,3086.0,0,0,0,0,0
k19892,3080.0,0,0,0,0,0
k191689,3070.0,0,0,0,0,0
k378738,3064.0,0,0,0,0,0
k77221,3057.0,0,0,0,0,0
k302960,3050.0,0,0,0,0,0
k414675,3044.0,0,0,0,0,0
k358706,3037.0,0,0,0,0,0
k294641,3031.0,0,0,0,0,0
k99385,3024.0,0,0,0,0,0
k143822,3014.0,0,0,0,0,0
k214964,3008.0,0,0,0,0,0
k314735,2998.0,0,0,0,0,0
k329299,2991.0,0,0,0,0,0
k213270,2982.0,0,0,0,0,0
k128016,2978.0,0,0,0,0,0
k56542,2968.0,0,0,0,0,0
k386572,2962.0,0,0,0,0,0
k377262,2959.0,0,0,0,0,0
k112546,2949.0,0,0,0,0,0
k382822,2942.0,0,0,0,0,0
k398463,2932.0,0,0,0,0,0
k14865,2929.0,0,0,0,0,0
k384064,2929.0,0,0,0,0,0
k107851,2919.0,0,0,0,0,0
k405047,2929.0,0,0,0,0,0
k262051,2932.0,0,0,0,0,0
k19072,2936.0,0,0,0,0,0
k110322,2939.0,0,0,0,0,0
k193104,3014.0,0,0,0,0,0
k279928,3018.0,0,0,0,0,0
k110058,3011.0,0,0,0,0,0
k221518,3014.0,0,0,0,0,0
k229835,3014.0,0,0,0,0,0
k106072,3014.0,0,0,0,0,0
k148000,3008.0,0,0,0,0,0
k102658,3001.0,0,0,0,0,0
k353660,3004.0,0,0,0,0,0
k97739,3004.0,0,0,0,0,0
k4257,3004.0,0,0,0,0,0
k376227,2926.0,0,0,0,0,0
k319397,2921.0,0,0,0,0,0
k271746,2921.0,0,0,0,0,0
k338272,2918.0,0,0,0,0,0
k215070,2843.0,0,0,0,0,0
k73981,2839.0,0,0,0,0,0
k382980,2836.0,0,0,0,0,0
k6,2831.0,0,0,0,0,0
k70912,2826.0,0,0,0,0,0
k9258,2793.0,0,0,0,0,0
k136539,2787.0,0,0,0,0,0
k347835,2782.0,0,0,0,0,0
k315739,2783.0,0,0,0,0,0
k49045,2796.0,0,0,0,0,0
k71841,2807.0,0,0,0,0,0
k229900,2812.0,0,0,0,0,0
k25117,2814.0,0,0,0,0,0
k13846,2813.0,0,0,0,0,0
k26345,2816.0,0,0,0,0,0
k352360,2818.0,0,0,0,0,0
k260669,2821.0,0,0,0,0,0
k311121,2822.0,0,0,0,0,0
k160581,2819.0,0,0,0,0,0
k93698,2814.0,0,0,0,0,0
k115257,3254.0,0,0,0,0,0
k2939,3250.0,0,0,0,0,0
k198646,3250.0,0,0,0,0,0
k354591,3244.0,0,0,0,0,0
k111639,3241.0,0,0,0,0,0
k255157,3241.0,0,0,0,0,0
k46361,3247.0,0,0,0,0,0
k364133,3241.0,0,0,0,0,0
k211307,3231.0,0,0,0,0,0
k95370,3221.0,0,0,0,0,0
k340154,3224.0,0,0,0,0,0
k219628,3221.0,0,0,0,0,0
k201372,3218.0,0,0,0,0,0
k7594,3218.0,0,0,0,0,0
k403205,3214.0,0,0,0,0,0
k167605,3211.0,0,0,0,0,0
k342734,3211.0,0,0,0,0,0
k182765,3211.0,0,0,0,0,0
k158602,3211.0,0,0,0,0,0
k210363,3208.0,0,0,0,0,0
k237423,3205.0,0,0,0,0,0
k297718,3195.0,0,0,0,0,0
k399027,3195.0,0,0,0,0,0
k162242,3191.0,0,0,0,0,0
k42665,3188.0,0,0,0,0,0
k203652,3172.0,0,0,0,0,0
k416779,3172.0,0,0,0,0,0
k207048,3175.0,0,0,0,0,0
k416276,3178.0,0,0,0,0,0
k91041,3178.0,0,0,0,0,0
k112949,3182.0,0,0,0,0,0
k237088,3185.0,0,0,0,0,0
k8222,3188.0,0,0,0,0,0
k232256,3191.0,0,0,0,0,0
k72575,3191.0,0,0,0,0,0
k249696,3195.0,0,0,0,0,0
k216878,3201.0,0,0,0,0,0
k18161,3198.0,0,0,0,0,0
k112476,3195.0,0,0,0,0,0
k355692,3191.0,0,0,0,0,0
k90839,3188.0,0,0,0,0,0
k381220,3182.0,0,0,0,0,0
k238433,3165.0,0,0,0,0,0
k66456,3152.0,0,0,0,0,0
k22001,3142.0,0,0,0,0,0
k77464,3139.0,0,0,0,0,0
k248285,3129.0,0,0,0,0,0
k355152,3126.0,0,0,0,0,0
k293466,3123.0,0,0,0,0,0
k160390,3119.0,0,0,0,0,0
k314746,3119.0,0,0,0,0,0
k154234,3119.0,0,0,0,0,0
k180043,3119.0,0,0,0,0,0
k201812,3123.0,0,0,0,0,0
k257031,3123.0,0,0,0,0,0
k91053,3123.0,0,0,0,0,0
k254221,3119.0,0,0,0,0,0
k128283,3113.0,0,0,0,0,0
k185609,3109.0,0,0,0,0,0
k236936,3103.0,0,0,0,0,0
k244633,3100.0,0,0,0,0,0
k128680,3090.0,0,0,0,0,0
k112290,3077.0,0,0,0,0,0
k57960,3070.0,0,0,0,0,0
k211886,3064.0,0,0,0,0,0
k126562,3054.0,0,0,0,0,0
k76830,3050.0,0,0,0,0,0
k142254,3044.0,0,0,0,0,0
k330030,3037.0,0,0,0,0,0
k49382,3031.0,0,0,0,0,0
k82350,3024.0,0,0,0,0,0
k381980,3014.0,0,0,0,0,0
k97927,3008.0,0,0,0,0,0
k95449,3001.0,0,0,0,0,0
k297158,2991.0,0,0,0,0,0
k124027,2985.0,0,0,0,0,0
k98380,2975.0,0,0,0,0,0
k246601,2972.0,0,0,0,0,0
k163625,2965.0,0,0,0,0,0
k302624,2959.0,0,0,0,0,0
k98603,2952.0,0,0,0,0,0
k225661,2942.0,0,0,0,0,0
k51597,2932.0,0,0,0,0,0
k355448,2926.0,0,0,0,0,0
k83383,2916.0,0,0,0,0,0
k28361,2929.0,0,0,0,0,0
k125263,2929.0,0,0,0,0,0
k91093,2929.0,0,0,0,0,0
k2907,2932.0,0,0,0,0,0
k77,2939.0,0,0,0,0,0
k223545,3018.0,0,0,0,0,0
k307095,3011.0,0,0,0,0,0
k315255,3011.0,0,0,0,0,0
k381821,3011.0,0,0,0,0,0
k409652,3018.0,0,0,0,0,0
k419243,3014.0,0,0,0,0,0
k64816,3004.0,0,0,0,0,0
k263480,3001.0,0,0,0,0,0
k266993,3001.0,0,0,0,0,0
k131715,2998.0,0,0,0,0,0
k220542,2926.0,0,0,0,0,0
k145131,2919.0,0,0,0,0,0
k286209,2919.0,0,0,0,0,0
k236630,2848.0,0,0,0,0,0
k189500,2845.0,0,0,0,0,0
k112805,2837.0,0,0,0,0,0
k245412,2831.0,0,0,0,0,0
k145794,2827.0,0,0,0,0,0
k338096,2796.0,0,0,0,0,0
k166646,2789.0,0,0,0,0,0
k291030,2786.0,0,0,0,0,0
k75561,2788.0,0,0,0,0,0
k50603,2802.0,0,0,0,0,0
k167946,2813.0,0,0,0,0,0
k421955,2818.0,0,0,0,0,0
k421878,2817.0,0,0,0,0,0
k176414,2817.0,0,0,0,0,0
k340259,2817.0,0,0,0,0,0
k43874,2816.0,0,0,0,0,0
k358654,2819.0,0,0,0,0,0
k198737,2822.0,0,0,0,0,0
k345892,2821.0,0,0,0,0,0
k167817,2814.0,0,0,0,0,0
k388284,3257.0,0,0,0,0,0
k331284,3257.0,0,0,0,0,0
k74142,3257.0,0,0,0,0,0
k162058,3250.0,0,0,0,0,0
k281566,3244.0,0,0,0,0,0
k173316,3241.0,0,0,0,0,0
k159619,3241.0,0,0,0,0,0
k382015,3234.0,0,0,0,0,0
k80120,3228.0,0,0,0,0,0
k337331,3221.0,0,0,0,0,0
k270704,3224.0,0,0,0,0,0
k182318,3221.0,0,0,0,0,0
k243318,3224.0,0,0,0,0,0
k191094,3224.0,0,0,0,0,0
k128533,3221.0,0,0,0,0,0
k99717,3221.0,0,0,0,0,0
k271813,3218.0,0,0,0,0,0
k310313,3218.0,0,0,0,0,0
k225744,3218.0,0,0,0,0,0
k323122,3211.0,0,0,0,0,0
k329667,3205.0,0,0,0,0,0
k261634,3201.0,0,0,0,0,0
k123376,3201.0,0,0,0,0,0
k144096,3195.0,0,0,0,0,0
k55823,3185.0,0,0,0,0,0
k107180,3175.0,0,0,0,0,0
k193073,3178.0,0,0,0,0,0
k386059,3175.0,0,0,0,0,0
k50703,3178.0,0,0,0,0,0
k334507,3182.0,0,0,0,0,0
k56221,3182.0,0,0,0,0,0
k395994,3188.0,0,0,0,0,0
k358455,3188.0,0,0,0,0,0
k221533,3191.0,0,0,0,0,0
k133600,3195.0,0,0,0,0,0
k206049,3198.0,0,0,0,0,0
k278480,3198.0,0,0,0,0,0
k214614,3198.0,0,0,0,0,0
k143615,3205.0,0,0,0,0,0
k211896,3198.0,0,0,0,0,0
k292263,3195.0,0,0,0,0,0
k23264,3191.0,0,0,0,0,0
k234320,3185.0,0,0,0,0,0
k45599,3178.0,0,0,0,0,0
k242003,3172.0,0,0,0,0,0
k382284,3159.0,0,0,0,0,0
k149328,3149.0,0,0,0,0,0
k130763,3142.0,0,0,0,0,0
k364543,3136.0,0,0,0,0,0
k308526,3132.0,0,0,0,0,0
k221771,3129.0,0,0,0,0,0
k404810,3126.0,0,0,0,0,0
k411449,3119.0,0,0,0,0,0
k159467,3123.0,0,0,0,0,0
k410041,3123.0,0,0,0,0,0
k130989,3126.0,0,0,0,0,0
k117300,3129.0,0,0,0,0,0
k415581,3129.0,0,0,0,0,0
k34606,3126.0,0,0,0,0,0
k387158,3119.0,0,0,0,0,0
k178912,3116.0,0,0,0,0,0
k19570,3113.0,0,0,0,0,0
k288111,3106.0,0,0,0,0,0
k416584,3096.0,0,0,0,0,0
k134505,3086.0,0,0,0,0,0
k228658,3077.0,0,0,0,0,0
k271723,3073.0,0,0,0,0,0
k301773,3064.0,0,0,0,0,0
k379530,3057.0,0,0,0,0,0
k231962,3047.0,0,0,0,0,0
k180695,3044.0,0,0,0,0,0
k204156,3037.0,0,0,0,0,0
k25294,3034.0,0,0,0,0,0
k182963,3024.0,0,0,0,0,0
k331673,3014.0,0,0,0,0,0
k114564,3011.0,0,0,0,0,0
k239541,3001.0,0,0,0,0,0
k231289,2995.0,0,0,0,0,0
k86353,2985.0,0,0,0,0,0
k82223,2982.0,0,0,0,0,0
k97913,2975.0,0,0,0,0,0
k190490,2965.0,0,0,0,0,0
k62768,2962.0,0,0,0,0,0
k110602,2949.0,0,0,0,0,0
k41627,2939.0,0,0,0,0,0
k300476,2929.0,0,0,0,0,0
k257589,2929.0,0,0,0,0,0
k47639,2926.0,0,0,0,0,0
k338202,2926.0,0,0,0,0,0
k53590,2929.0,0,0,0,0,0
k403423,2939.0,0,0,0,0,0
k486,2942.0,0,0,0,0,0
k173809,3024.0,0,0,0,0,0
k206364,3021.0,0,0,0,0,0
k298236,3014.0,0,0,0,0,0
k349361,3018.0,0,0,0,0,0
k20594,3011.0,0,0,0,0,0
k134717,3014.0,0,0,0,0,0
k175894,3011.0,0,0,0,0,0
k92495,3001.0,0,0,0,0,0
k1928,3001.0,0,0,0,0,0
k348689,2998.0,0,0,0,0,0
k318292,2925.0,0,0,0,0,0
k366302,2921.0,0,0,0,0,0
k404373,2853.0,0,0,0,0,0
k39341,2850.0,0,0,0,0,0
k55878,2851.0,0,0,0,0,0
k132834,2843.0,0,0,0,0,0
k89709,2834.0,0,0,0,0,0
k109326,2833.0,0,0,0,0,0
k50798,2802.0,0,0,0,0,0
k226282,2796.0,0,0,0,0,0
k96626,2791.0,0,0,0,0,0
k163216,2787.0,0,0,0,0,0
k247182,2796.0,0,0,0,0,0
k123405,2807.0,0,0,0,0,0
k221497,2812.0,0,0,0,0,0
k406647,2811.0,0,0,0,0,0
k167600,2814.0,0,0,0,0,0
k203899,2814.0,0,0,0,0,0
k345291,2816.0,0,0,0,0,0
k85200,2814.0,0,0,0,0,0
k58052,2815.0,0,0,0,0,0
k221899,2815.0,0,0,0,0,0
k172967,2815.0,0,0,0,0,0
k147073,3260.0,0,0,0,0,0
k37260,3264.0,0,0,0,0,0
