Key_1_2,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Roadways,Soil_Type29,Soil_Type4
k147238,2230.0,5350.0,0,0
k389655,2236.0,5370.0,0,0
k200266,2242.0,5391.0,0,0
k76832,2249.0,5411.0,0,0
k191590,2256.0,5432.0,0,0
k388572,2263.0,5453.0,0,0
k161490,2271.0,5474.0,0,0
k16707,2279.0,5495.0,0,0
k273596,2287.0,5516.0,0,0
k336799,2296.0,5537.0,0,0
k159860,2305.0,5558.0,0,0
k8525,2315.0,5579.0,1,0
k468,2325.0,5600.0,1,0
k308300,2335.0,5622.0,1,0
k53540,2346.0,5643.0,1,0
k39290,2356.0,5665.0,1,0
k208186,2368.0,5685.0,1,0
k370758,2379.0,5691.0,1,0
k336779,2403.0,5705.0,1,0
k263943,2416.0,5712.0,1,0
k292618,2429.0,5719.0,1,0
k261221,2442.0,5726.0,1,0
k140036,2455.0,5734.0,1,0
k121155,2469.0,5741.0,1,0
k221275,2483.0,5748.0,1,0
k145176,2497.0,5755.0,1,0
k63680,2512.0,5763.0,1,0
k85253,2527.0,5770.0,1,0
k419169,2542.0,5777.0,0,0
k253032,2557.0,5784.0,0,0
k387002,2573.0,5792.0,1,0
k86883,2589.0,5799.0,1,0
k103639,2605.0,5807.0,1,0
k256102,2621.0,5815.0,1,0
k318437,2638.0,5823.0,1,0
k341391,2654.0,5831.0,1,0
k348379,2672.0,5839.0,1,0
k303663,2689.0,5848.0,1,0
k161108,2706.0,5856.0,1,0
k18342,2724.0,5865.0,1,0
k229466,2742.0,5874.0,1,0
k44224,3500.0,6279.0,1,0
k280020,3523.0,6292.0,1,0
k40292,3547.0,6306.0,1,0
k375536,3571.0,6320.0,1,0
k258620,3594.0,6334.0,1,0
k78867,3618.0,6348.0,1,0
k181714,3642.0,6362.0,1,0
k133361,5140.0,5179.0,0,0
k371992,5167.0,5152.0,0,0
k399319,1744.0,4308.0,1,0
k373856,1742.0,4321.0,1,0
k255465,1741.0,4334.0,1,0
k90079,1740.0,4347.0,1,0
k153076,1740.0,4360.0,1,0
k90720,1740.0,4374.0,1,0
k276487,1741.0,4387.0,1,0
k93371,1742.0,4401.0,1,0
k188363,1744.0,4415.0,1,0
k192216,1746.0,4429.0,1,0
k203496,1749.0,4444.0,1,0
k299454,1753.0,4458.0,1,0
k17896,1756.0,4473.0,1,0
k305421,1761.0,4488.0,1,0
k236324,1766.0,4502.0,1,0
k341821,1771.0,4518.0,1,0
k212533,1777.0,4533.0,1,0
k282964,1783.0,4548.0,1,0
k329618,1790.0,4564.0,1,0
k360617,1797.0,4579.0,1,0
k209258,1805.0,4595.0,1,0
k110320,1813.0,4611.0,1,0
k250589,1822.0,4627.0,1,0
k116138,1831.0,4643.0,1,0
k342052,1841.0,4660.0,1,0
k99381,1851.0,4676.0,1,0
k58364,1861.0,4693.0,1,0
k157068,1872.0,4710.0,1,0
k92736,1883.0,4726.0,0,0
k136913,1895.0,4743.0,0,0
k278896,1907.0,4761.0,0,0
k69062,1919.0,4778.0,0,0
k399199,1932.0,4795.0,0,0
k382539,1945.0,4813.0,0,0
k306343,1959.0,4830.0,1,0
k85636,1973.0,4848.0,1,0
k148230,1987.0,4866.0,1,0
k6201,2002.0,4884.0,1,0
k294625,2017.0,4902.0,1,0
k310102,2032.0,4920.0,1,0
k125106,2048.0,4939.0,1,0
k231009,2064.0,4957.0,1,0
k202134,2080.0,4976.0,1,0
k280294,2097.0,4994.0,1,0
k171290,2114.0,5013.0,1,0
k322335,2131.0,5032.0,1,0
k84068,2166.0,5070.0,1,0
k304495,2184.0,5089.0,1,0
k50415,2202.0,5109.0,1,0
k211831,2221.0,5128.0,1,0
k152561,2225.0,5148.0,1,0
k73890,2227.0,5167.0,1,0
k167007,2230.0,5187.0,0,0
k278174,2233.0,5207.0,0,0
k422982,2236.0,5227.0,0,0
k197299,2240.0,5247.0,0,0
k91559,2244.0,5267.0,0,0
k272050,2249.0,5287.0,0,0
k34716,2254.0,5308.0,0,0
k343140,2259.0,5328.0,0,0
k64357,2265.0,5348.0,0,0
k208934,2271.0,5369.0,0,0
k129719,2278.0,5390.0,0,0
k235144,2285.0,5410.0,0,0
k140865,2292.0,5431.0,0,0
k242876,2300.0,5452.0,0,0
k418961,2308.0,5473.0,0,0
k232928,2316.0,5494.0,0,0
k224279,2325.0,5515.0,0,0
k175458,2334.0,5537.0,0,0
k221087,2343.0,5558.0,0,0
k308028,2353.0,5579.0,0,0
k336963,2363.0,5601.0,1,0
k311844,2374.0,5622.0,1,0
k371231,2384.0,5644.0,1,0
k79826,2395.0,5655.0,1,0
k220785,2407.0,5662.0,1,0
k409997,2419.0,5669.0,1,0
k371585,2431.0,5676.0,1,0
k299972,2443.0,5683.0,1,0
k2245,2456.0,5690.0,1,0
k201132,2469.0,5697.0,1,0
k171792,2482.0,5705.0,1,0
k290012,2496.0,5712.0,1,0
k244828,2509.0,5719.0,1,0
k52005,2524.0,5726.0,1,0
k85006,2538.0,5734.0,1,0
k50656,2553.0,5741.0,1,0
k4037,2568.0,5748.0,1,0
k137207,2583.0,5755.0,1,0
k115436,2598.0,5763.0,1,0
k32399,2614.0,5770.0,1,0
k240802,2630.0,5778.0,1,0
k113896,2646.0,5786.0,1,0
k215215,2663.0,5794.0,1,0
k121962,2679.0,5802.0,1,0
k14873,2696.0,5810.0,1,0
k127625,2713.0,5819.0,1,0
k80240,2731.0,5827.0,1,0
k2992,2748.0,5836.0,1,0
k293818,2766.0,5845.0,1,0
k362387,2784.0,5854.0,1,0
k267527,3519.0,6252.0,1,0
k189074,3542.0,6266.0,1,0
k300708,3565.0,6279.0,1,0
k115546,3589.0,6293.0,1,0
k106936,3613.0,6307.0,1,0
k72558,3636.0,6321.0,1,0
k145550,3660.0,6335.0,1,0
k297695,1774.0,4281.0,1,0
k409959,1772.0,4294.0,1,0
k96119,1771.0,4307.0,1,0
k61410,1770.0,4320.0,1,0
k199881,1770.0,4334.0,1,0
k345915,1770.0,4347.0,1,0
k290519,1771.0,4361.0,1,0
k345282,1772.0,4375.0,1,0
k170427,1774.0,4389.0,1,0
k379462,1776.0,4403.0,1,0
k406646,1779.0,4417.0,1,0
k113954,1782.0,4432.0,1,0
k368511,1786.0,4447.0,1,0
k369761,1790.0,4462.0,1,0
k141381,1795.0,4477.0,1,0
k320576,1800.0,4492.0,1,0
k345926,1806.0,4507.0,1,0
k408387,1812.0,4522.0,1,0
k1971,1819.0,4538.0,0,0
k375496,1826.0,4554.0,1,0
k323649,1834.0,4570.0,1,0
k300887,1842.0,4586.0,1,0
k325161,1851.0,4602.0,1,0
k134790,1860.0,4618.0,1,0
k9105,1869.0,4635.0,1,0
k231377,1879.0,4651.0,0,0
k34336,1889.0,4668.0,0,0
k413458,1900.0,4685.0,0,0
k184054,1911.0,4702.0,0,0
k304686,1922.0,4719.0,0,0
k159177,1934.0,4736.0,0,0
k177570,1947.0,4753.0,0,0
k18009,1959.0,4771.0,0,0
k272067,1972.0,4788.0,0,0
k53200,1986.0,4806.0,1,0
k90181,1999.0,4824.0,1,0
k317383,2014.0,4842.0,1,0
k373727,2028.0,4860.0,1,0
k152723,2043.0,4878.0,1,0
k101782,2058.0,4897.0,1,0
k225031,2073.0,4915.0,1,0
k293579,2089.0,4934.0,1,0
k300780,2105.0,4952.0,1,0
k421785,2122.0,4971.0,1,0
k284794,2138.0,4990.0,1,0
k271643,2155.0,5009.0,1,0
k119556,2173.0,5028.0,1,0
k313547,2190.0,5047.0,1,0
k309297,2208.0,5067.0,1,0
k177321,2226.0,5086.0,1,0
k252304,2244.0,5105.0,1,0
k155192,2255.0,5125.0,1,0
k263560,2257.0,5145.0,1,0
k61548,2260.0,5165.0,1,0
k17654,2263.0,5185.0,1,0
k105101,2266.0,5205.0,1,0
k120751,2270.0,5225.0,1,0
k232305,2274.0,5245.0,1,0
k89988,2279.0,5265.0,0,0
k370964,2284.0,5286.0,0,0
k48845,2289.0,5306.0,0,0
k356590,2295.0,5327.0,0,0
k45796,2301.0,5347.0,0,0
k165779,2307.0,5368.0,0,0
k291926,2314.0,5389.0,0,0
k129479,2321.0,5410.0,0,0
k293237,2329.0,5431.0,0,0
k326438,2337.0,5452.0,0,0
k41019,2345.0,5473.0,0,0
k335880,2353.0,5494.0,0,0
k97376,2362.0,5516.0,0,0
k171067,2372.0,5537.0,0,0
k39896,2381.0,5559.0,0,0
k391108,2391.0,5580.0,0,0
k1928,2402.0,5602.0,0,0
k263679,2412.0,5620.0,0,0
k77965,2423.0,5626.0,1,0
k239304,2435.0,5633.0,1,0
k400362,2446.0,5640.0,1,0
k2798,2458.0,5646.0,1,0
k28249,2470.0,5654.0,1,0
k146016,2483.0,5661.0,1,0
k253555,2496.0,5668.0,1,0
k271904,2509.0,5676.0,1,0
k107609,2522.0,5683.0,1,0
k319641,2536.0,5690.0,1,0
k327382,2550.0,5697.0,1,0
k300508,2564.0,5705.0,1,0
k218670,2579.0,5712.0,1,0
k131333,2594.0,5719.0,1,0
k227062,2609.0,5726.0,1,0
k299507,2624.0,5734.0,1,0
k172964,2639.0,5741.0,1,0
k121555,2655.0,5749.0,1,0
k59680,2671.0,5757.0,1,0
k231918,2688.0,5765.0,1,0
k172199,2704.0,5773.0,1,0
k295080,2738.0,5790.0,1,0
k400338,2755.0,5799.0,1,0
k123293,2773.0,5807.0,1,0
k411284,2790.0,5816.0,1,0
k180770,2808.0,5825.0,1,0
k2766,2826.0,5835.0,1,0
k166511,3561.0,6239.0,1,0
k189885,3584.0,6253.0,1,0
k291906,3608.0,6267.0,1,0
k90974,3631.0,6281.0,1,0
k236472,3655.0,6295.0,1,0
k12378,1804.0,4254.0,1,0
k4042,1802.0,4267.0,1,0
k330511,1801.0,4280.0,1,0
k290045,1800.0,4293.0,1,0
k350650,1800.0,4307.0,1,0
k129246,1800.0,4320.0,1,0
k365026,1801.0,4334.0,1,0
k192219,1802.0,4348.0,1,0
k109069,1804.0,4362.0,1,0
k6050,1806.0,4377.0,1,0
k395892,1809.0,4391.0,1,0
k112964,1812.0,4406.0,1,0
k107725,1816.0,4421.0,1,0
k184450,1820.0,4436.0,1,0
k3505,1825.0,4451.0,1,0
k138848,1830.0,4466.0,1,0
k253638,1836.0,4481.0,1,0
k269981,1842.0,4497.0,0,0
k399087,1848.0,4512.0,0,0
k237286,1855.0,4528.0,0,0
k216265,1863.0,4544.0,1,0
k251247,1871.0,4560.0,1,0
k196034,1879.0,4577.0,1,0
k242717,1888.0,4593.0,1,0
k223039,1897.0,4610.0,0,0
k106249,1907.0,4626.0,0,0
k123091,1917.0,4643.0,0,0
k264771,1928.0,4660.0,0,0
k18002,1939.0,4677.0,0,0
k323107,1950.0,4694.0,0,0
k173510,1962.0,4712.0,0,0
k205645,1974.0,4729.0,0,0
k268822,1986.0,4747.0,0,0
k91628,1999.0,4764.0,1,0
k287125,2012.0,4782.0,1,0
k318072,2026.0,4800.0,1,0
k158798,2040.0,4818.0,1,0
k376519,2054.0,4836.0,1,0
k122246,2084.0,4873.0,1,0
k136838,2099.0,4891.0,1,0
k299759,2115.0,4910.0,1,0
k214313,2131.0,4929.0,1,0
k336766,2147.0,4948.0,1,0
k340363,2163.0,4967.0,1,0
k108898,2180.0,4986.0,1,0
k284870,2197.0,5005.0,1,0
k41097,2215.0,5024.0,1,0
k302531,2232.0,5044.0,1,0
k52405,2250.0,5063.0,1,0
k248876,2268.0,5083.0,1,0
k239241,2285.0,5102.0,1,0
k297119,2287.0,5122.0,1,0
k91077,2290.0,5142.0,1,0
k230341,2293.0,5162.0,1,0
k327651,2296.0,5182.0,1,0
k384445,2300.0,5202.0,1,0
k301781,2304.0,5223.0,1,0
k120590,2308.0,5243.0,1,0
k259231,2313.0,5264.0,1,0
k366967,2318.0,5284.0,0,0
k409970,2324.0,5305.0,0,0
k395767,2330.0,5326.0,0,0
k184967,2336.0,5346.0,0,0
k307648,2343.0,5367.0,0,0
k280188,2350.0,5388.0,0,0
k374190,2358.0,5409.0,0,0
k295189,2365.0,5431.0,0,0
k237141,2374.0,5452.0,0,0
k334241,2382.0,5473.0,0,0
k52629,2391.0,5495.0,0,0
k19884,2400.0,5516.0,0,0
k364551,2410.0,5538.0,0,0
k407989,2420.0,5559.0,0,0
k288697,2430.0,5581.0,0,0
k155203,2440.0,5590.0,0,0
k235136,2451.0,5597.0,0,0
k373036,2462.0,5603.0,1,0
k126009,2474.0,5610.0,1,0
k294088,2486.0,5617.0,1,0
k396777,2498.0,5624.0,1,0
k100489,2510.0,5632.0,1,0
k94517,2523.0,5639.0,1,0
k351573,2536.0,5646.0,1,0
k290522,2549.0,5654.0,1,0
k16005,2563.0,5661.0,1,0
k125978,2577.0,5668.0,1,0
k191550,2591.0,5676.0,1,0
k165962,2605.0,5683.0,1,0
k346498,2620.0,5690.0,1,0
k310497,2635.0,5697.0,1,0
k336635,2650.0,5705.0,1,0
k387955,2665.0,5712.0,1,0
k347499,2681.0,5720.0,1,0
k268744,2697.0,5728.0,1,0
k145439,2713.0,5736.0,1,0
k279732,2729.0,5744.0,1,0
k285377,2746.0,5753.0,1,0
k289546,2763.0,5761.0,1,0
k379585,2780.0,5770.0,1,0
k206027,2797.0,5779.0,1,0
k183706,2814.0,5788.0,1,0
k123859,2832.0,5797.0,1,0
k82013,2850.0,5806.0,1,0
k392366,3626.0,6240.0,1,0
k282183,3650.0,6254.0,1,0
k303743,3673.0,6268.0,1,0
k262424,1834.0,4227.0,1,0
k321769,1832.0,4240.0,1,0
k349881,1831.0,4253.0,1,0
k81576,1830.0,4266.0,1,0
k249376,1830.0,4280.0,1,0
k143615,1830.0,4294.0,1,0
k315989,1831.0,4308.0,1,0
k382075,1832.0,4322.0,1,0
k389097,1834.0,4336.0,1,0
k95836,1836.0,4350.0,1,0
k317714,1839.0,4365.0,1,0
k98912,1842.0,4380.0,1,0
k91371,1846.0,4395.0,1,0
k112220,1850.0,4410.0,1,0
k53190,1860.0,4440.0,1,0
k408553,1865.0,4456.0,0,0
k259609,1871.0,4471.0,0,0
k118007,1878.0,4487.0,0,0
k357475,1885.0,4503.0,0,0
k250941,1892.0,4519.0,1,0
k200459,1900.0,4535.0,1,0
k161566,1908.0,4552.0,1,0
k243497,1917.0,4568.0,1,0
k172242,1926.0,4585.0,0,0
k296918,1935.0,4601.0,0,0
k279345,1945.0,4618.0,0,0
k377598,1956.0,4635.0,0,0
k280862,1967.0,4652.0,0,0
k373464,1978.0,4670.0,0,0
k242597,1989.0,4687.0,0,0
k113440,2001.0,4705.0,1,0
k7657,2014.0,4722.0,1,0
k358396,2026.0,4740.0,1,0
k1489,2039.0,4758.0,1,0
k297579,2053.0,4776.0,1,0
k417047,2067.0,4794.0,1,0
k267171,2081.0,4812.0,1,0
k205614,2095.0,4831.0,1,0
k257495,2110.0,4849.0,1,0
k161331,2125.0,4868.0,1,0
k292137,2140.0,4887.0,1,0
k185643,2156.0,4906.0,1,0
k139992,2172.0,4924.0,1,0
k50671,2188.0,4944.0,1,0
k415831,2205.0,4963.0,1,0
k123165,2222.0,4982.0,1,0
k364077,2239.0,5001.0,1,0
k165185,2256.0,5021.0,1,0
k297447,2274.0,5040.0,1,0
k100901,2292.0,5060.0,1,0
k328903,2310.0,5080.0,1,0
k147513,2317.0,5100.0,1,0
k349132,2320.0,5120.0,1,0
k295457,2322.0,5140.0,1,0
k155528,2326.0,5160.0,1,0
k184329,2329.0,5180.0,1,0
k267883,2333.0,5201.0,1,0
k79272,2338.0,5221.0,1,0
k223135,2343.0,5242.0,1,0
k145746,2348.0,5262.0,1,0
k389872,2353.0,5283.0,1,0
k310237,2359.0,5304.0,0,0
k344000,2366.0,5325.0,0,0
k212642,2372.0,5346.0,0,0
k178332,2379.0,5367.0,0,0
k335561,2387.0,5388.0,0,0
k180688,2394.0,5409.0,0,0
k368867,2402.0,5431.0,0,0
k49760,2411.0,5452.0,0,0
k409054,2420.0,5474.0,0,0
k86186,2468.0,5561.0,0,0
k258372,2479.0,5568.0,0,0
k151197,2490.0,5574.0,0,0
k246117,2502.0,5581.0,1,0
k122956,2513.0,5588.0,1,0
k243595,2525.0,5595.0,1,0
k343609,2537.0,5603.0,1,0
k56828,2550.0,5610.0,1,0
k324005,2563.0,5617.0,1,0
k368498,2576.0,5624.0,1,0
k96327,2589.0,5632.0,1,0
k250836,2603.0,5639.0,1,0
k338209,2617.0,5646.0,1,0
k128691,2631.0,5654.0,1,0
k100965,2646.0,5661.0,1,0
k328214,2661.0,5668.0,1,0
k383152,2676.0,5676.0,1,0
k323609,2691.0,5683.0,1,0
k410313,2706.0,5691.0,1,0
k180989,2722.0,5699.0,1,0
k394438,2738.0,5707.0,1,0
k298097,2754.0,5716.0,1,0
k102622,2771.0,5724.0,1,0
k330045,2787.0,5733.0,1,0
k162410,2804.0,5741.0,1,0
k24000,2821.0,5750.0,1,0
k138648,2839.0,5759.0,1,0
k36728,2856.0,5768.0,1,0
k339181,2874.0,5778.0,1,0
k248118,2892.0,5787.0,1,0
k160629,1866.0,4187.0,1,0
k151296,1864.0,4200.0,1,0
k196177,1862.0,4213.0,1,0
k323685,1861.0,4226.0,1,0
k277660,1860.0,4240.0,1,0
k176804,1860.0,4253.0,1,0
k219920,1860.0,4267.0,1,0
k86065,1861.0,4281.0,1,0
k195793,1862.0,4295.0,1,0
k341129,1864.0,4310.0,1,0
k336818,1866.0,4324.0,1,0
k306320,1869.0,4339.0,1,0
k301673,1872.0,4354.0,1,0
k328307,1875.0,4369.0,1,0
k320879,1879.0,4384.0,0,0
k55040,1884.0,4399.0,0,0
k404277,1889.0,4414.0,0,0
k172184,1895.0,4430.0,0,0
k189013,1900.0,4446.0,0,0
k328952,1907.0,4462.0,0,0
k294353,1914.0,4478.0,0,0
k93078,1921.0,4494.0,0,0
k220105,1929.0,4510.0,1,0
k248074,1937.0,4526.0,1,0
k193631,1945.0,4543.0,1,0
k324128,1954.0,4560.0,1,0
k223356,1964.0,4577.0,0,0
k328947,1974.0,4594.0,0,0
k206889,1984.0,4611.0,0,0
k114833,1994.0,4628.0,0,0
k272892,2006.0,4645.0,0,0
k125207,2017.0,4663.0,1,0
k357194,2029.0,4680.0,1,0
k378552,2041.0,4698.0,1,0
k391978,2053.0,4716.0,1,0
k349279,2066.0,4734.0,1,0
k157298,2080.0,4752.0,1,0
k374400,2093.0,4770.0,1,0
k336550,2107.0,4789.0,1,0
k106386,2121.0,4807.0,1,0
k51819,2136.0,4826.0,1,0
k261883,2151.0,4845.0,1,0
k82937,2166.0,4863.0,1,0
k333924,2182.0,4882.0,1,0
k110145,2197.0,4901.0,1,0
k399940,2214.0,4920.0,1,0
k173641,2230.0,4940.0,1,0
k252316,2247.0,4959.0,1,0
k396279,2264.0,4979.0,1,0
k190467,2281.0,4998.0,1,0
k270090,2298.0,5018.0,1,0
k191618,2316.0,5038.0,1,0
k269163,2334.0,5057.0,1,0
k173265,2347.0,5077.0,1,0
k225119,2349.0,5098.0,1,0
k30391,2356.0,5138.0,1,0
k191345,2359.0,5158.0,1,0
k387380,2363.0,5179.0,1,0
k276453,2368.0,5199.0,1,0
k189973,2372.0,5220.0,1,0
k414175,2377.0,5241.0,1,0
k232006,2383.0,5262.0,1,0
k159071,2389.0,5282.0,1,0
k95636,2395.0,5303.0,1,0
k244502,2401.0,5325.0,1,0
k366425,2408.0,5346.0,0,0
k69748,2416.0,5367.0,0,0
k8672,2423.0,5388.0,0,0
k311635,2431.0,5410.0,0,0
k129030,2440.0,5431.0,0,0
k305771,2448.0,5453.0,0,0
k165148,2457.0,5474.0,0,0
k395933,2507.0,5538.0,0,0
k150649,2518.0,5545.0,0,0
k22513,2529.0,5552.0,1,0
k153231,2541.0,5559.0,1,0
k81120,2553.0,5566.0,1,0
k162632,2565.0,5574.0,1,0
k51161,2577.0,5581.0,1,0
k61297,2590.0,5588.0,1,0
k33368,2603.0,5595.0,1,0
k310805,2616.0,5603.0,1,0
k399178,2630.0,5610.0,1,0
k71044,2644.0,5617.0,1,0
k84597,2658.0,5624.0,1,0
k172087,2672.0,5632.0,1,0
k280293,2687.0,5639.0,1,0
k173331,2701.0,5647.0,1,0
k62070,2717.0,5654.0,1,0
k15593,2732.0,5662.0,1,0
k99818,2748.0,5670.0,1,0
k390019,2763.0,5678.0,1,0
k268510,2779.0,5687.0,1,0
k148906,2796.0,5695.0,1,0
k171601,2812.0,5704.0,1,0
k350845,2829.0,5713.0,1,0
k137656,2846.0,5722.0,1,0
k252342,2863.0,5731.0,1,0
k44411,2881.0,5740.0,1,0
k36126,2898.0,5749.0,1,0
k131202,2916.0,5759.0,1,0
k132887,1899.0,4147.0,1,0
k174952,1896.0,4160.0,1,0
k399068,1894.0,4173.0,1,0
k304789,1892.0,4186.0,1,0
k96066,1891.0,4199.0,1,0
k335762,1890.0,4213.0,1,0
k281193,1890.0,4227.0,1,0
k3093,1890.0,4241.0,1,0
k56772,1891.0,4255.0,1,0
k405315,1892.0,4269.0,1,0
k185080,1894.0,4283.0,1,0
k234968,1896.0,4298.0,1,0
k99089,1899.0,4313.0,1,0
k71742,1902.0,4328.0,1,0
k275403,1905.0,4343.0,0,0
k92466,1909.0,4358.0,0,0
k124001,1914.0,4373.0,0,0
k280139,1919.0,4389.0,0,0
k123856,1924.0,4404.0,0,0
k251044,1930.0,4420.0,0,0
k245274,1936.0,4436.0,0,0
k12609,1943.0,4452.0,0,0
k340919,1950.0,4468.0,0,0
k236372,1958.0,4485.0,0,0
k331267,1966.0,4501.0,1,0
k389483,1974.0,4518.0,1,0
k148181,1983.0,4535.0,1,0
k177696,1992.0,4552.0,1,0
k370307,2002.0,4569.0,0,0
k182464,2012.0,4586.0,0,0
k86707,2022.0,4603.0,1,0
k259588,2033.0,4621.0,1,0
k171918,2045.0,4638.0,1,0
k151417,2056.0,4656.0,1,0
k245577,2068.0,4674.0,1,0
k265793,2081.0,4692.0,1,0
k211404,2093.0,4710.0,1,0
k68510,2106.0,4728.0,1,0
k24825,2120.0,4747.0,1,0
k142528,2134.0,4765.0,1,0
k363312,2148.0,4784.0,1,0
k163997,2162.0,4802.0,1,0
k140333,2177.0,4821.0,1,0
k337729,2192.0,4840.0,1,0
k217365,2207.0,4859.0,1,0
k127948,2223.0,4878.0,1,0
k207272,2239.0,4897.0,1,0
k287974,2255.0,4917.0,1,0
k345612,2271.0,4936.0,1,0
k140220,2288.0,4956.0,1,0
k7610,2305.0,4975.0,1,0
k269239,2323.0,4995.0,1,0
k208093,2340.0,5015.0,1,0
k37412,2358.0,5035.0,1,0
k201997,2376.0,5055.0,1,0
k3334,2379.0,5075.0,1,0
k116191,2382.0,5096.0,1,0
k140886,2385.0,5116.0,1,0
k159839,2389.0,5136.0,1,0
k192609,2393.0,5157.0,1,0
k61831,2397.0,5178.0,1,0
k141696,2402.0,5198.0,1,0
k257395,2407.0,5219.0,1,0
k60785,2412.0,5240.0,1,0
k384287,2418.0,5261.0,1,0
k130753,2424.0,5282.0,1,0
k41167,2431.0,5303.0,1,0
k304151,2438.0,5325.0,1,0
k11550,2445.0,5346.0,0,0
k393934,2452.0,5367.0,0,0
k17439,2460.0,5389.0,0,0
k74746,2468.0,5410.0,0,0
k354285,2477.0,5432.0,0,0
k263368,2486.0,5454.0,0,0
k11084,2546.0,5516.0,0,0
k96469,2557.0,5523.0,0,0
k300477,2568.0,5530.0,1,0
k35254,2580.0,5537.0,1,0
k235817,2592.0,5544.0,1,0
k418637,2604.0,5552.0,1,0
k14740,2617.0,5559.0,1,0
k34062,2630.0,5566.0,1,0
k218428,2643.0,5574.0,1,0
k383984,2656.0,5581.0,1,0
k166517,2670.0,5588.0,1,0
k144886,2684.0,5595.0,1,0
k93511,2698.0,5603.0,1,0
k205320,2713.0,5610.0,1,0
k328146,2728.0,5618.0,1,0
k250439,2742.0,5625.0,1,0
k201334,2758.0,5633.0,1,0
k123056,2773.0,5641.0,1,0
k113623,2789.0,5650.0,1,0
k61406,2805.0,5658.0,1,0
k242813,2821.0,5667.0,1,0
k414411,2837.0,5675.0,1,0
k224910,2854.0,5684.0,1,0
k64785,2871.0,5693.0,1,0
k4754,2888.0,5702.0,1,0
k42210,2905.0,5711.0,1,0
k306340,2922.0,5721.0,1,0
k207346,2940.0,5730.0,1,0
k302186,1931.0,4107.0,1,0
k296731,1928.0,4120.0,1,0
k249252,1926.0,4133.0,1,0
k322768,1924.0,4146.0,1,0
k373498,1922.0,4159.0,1,0
k395939,1920.0,4186.0,1,0
k79711,1920.0,4200.0,1,0
k380887,1920.0,4214.0,1,0
k13862,1921.0,4228.0,1,0
k185717,1922.0,4243.0,1,0
k110798,1924.0,4257.0,1,0
k54158,1926.0,4272.0,1,0
k63939,1928.0,4287.0,0,0
k266851,1931.0,4302.0,0,0
k229203,1935.0,4317.0,0,0
k127409,1939.0,4332.0,0,0
k149642,1943.0,4348.0,0,0
k270605,1948.0,4363.0,0,0
k149073,1953.0,4379.0,0,0
k127423,1959.0,4395.0,0,0
k169945,1965.0,4411.0,0,0
k225850,1972.0,4427.0,0,0
k141149,1979.0,4443.0,0,0
k359224,1987.0,4460.0,0,0
k222269,1994.0,4476.0,1,0
k421151,2003.0,4493.0,1,0
k300547,2012.0,4510.0,1,0
k98869,2021.0,4527.0,1,0
k232113,2030.0,4544.0,1,0
k120470,2040.0,4562.0,1,0
k400581,2051.0,4579.0,1,0
k86601,2061.0,4597.0,1,0
k417660,2072.0,4614.0,1,0
k230364,2084.0,4632.0,1,0
k29086,2096.0,4650.0,1,0
k218456,2108.0,4668.0,1,0
k19108,2120.0,4686.0,1,0
k98510,2133.0,4705.0,1,0
k172189,2147.0,4723.0,1,0
k87770,2160.0,4742.0,1,0
k312164,2174.0,4760.0,1,0
k92058,2188.0,4779.0,1,0
k149554,2203.0,4798.0,1,0
k37801,2218.0,4817.0,1,0
k135704,2233.0,4836.0,1,0
k357900,2248.0,4855.0,1,0
k421260,2264.0,4875.0,1,0
k56747,2280.0,4894.0,1,0
k385772,2297.0,4914.0,1,0
k93916,2313.0,4933.0,1,0
k187277,2330.0,4953.0,1,0
k107949,2347.0,4973.0,1,0
k203033,2364.0,4993.0,1,0
k285451,2382.0,5013.0,1,0
k106411,2400.0,5033.0,1,0
k172141,2409.0,5053.0,1,0
k83058,2412.0,5074.0,1,0
k200001,2415.0,5094.0,1,0
k178911,2419.0,5115.0,1,0
k85948,2423.0,5135.0,1,0
k143379,2427.0,5156.0,1,0
k209873,2431.0,5177.0,1,0
k92329,2436.0,5198.0,1,0
k296176,2442.0,5219.0,1,0
k346700,2448.0,5240.0,1,0
k388664,2454.0,5261.0,1,0
k23135,2460.0,5282.0,1,0
k47484,2467.0,5303.0,1,0
k341527,2474.0,5325.0,0,0
k190965,2481.0,5346.0,0,0
k181227,2489.0,5368.0,0,0
k141703,2497.0,5390.0,0,0
k72321,2506.0,5411.0,0,0
k232845,2514.0,5433.0,0,0
k235411,2524.0,5454.0,0,0
k12496,2574.0,5487.0,0,0
k177586,2585.0,5494.0,0,0
k139553,2596.0,5501.0,0,0
k72244,2608.0,5508.0,1,0
k70324,2620.0,5515.0,1,0
k297776,2632.0,5523.0,1,0
k6592,2644.0,5530.0,1,0
k272072,2657.0,5537.0,1,0
k417440,2670.0,5544.0,1,0
k60383,2683.0,5552.0,1,0
k363534,2697.0,5559.0,1,0
k216993,2711.0,5566.0,1,0
k166551,2725.0,5574.0,1,0
k164074,2739.0,5581.0,1,0
k229731,2754.0,5589.0,1,0
k67701,2768.0,5597.0,1,0
k263134,2784.0,5604.0,1,0
k90407,2799.0,5613.0,1,0
k188142,2814.0,5621.0,1,0
k228884,2830.0,5629.0,1,0
k223916,2846.0,5638.0,1,0
k419850,2862.0,5646.0,1,0
k173844,2879.0,5655.0,1,0
