Key_1_1,Soil_Type21,Soil_Type34,Soil_Type24,Soil_Type3
k97237,0,0,0,0
k93497,0,0,0,0
k278782,0,0,0,0
k23285,0,0,0,0
k120516,0,0,0,0
k260763,0,0,0,0
k127689,0,0,0,0
k57461,0,0,0,0
k415123,0,0,0,0
k1559,0,0,0,0
k5120,0,0,0,0
k298021,0,0,0,0
k306881,0,0,0,0
k27162,0,0,0,0
k61731,0,0,0,0
k25738,0,0,0,0
k29545,0,0,0,0
k387615,0,0,0,0
k106208,0,0,0,0
k398362,0,0,0,0
k239418,0,0,0,0
k185957,0,0,0,0
k200998,0,0,0,0
k18743,0,0,0,0
k56825,0,0,0,0
k295737,0,0,0,0
k333463,0,0,0,0
k132013,0,0,0,0
k57990,0,0,0,0
k286751,0,0,0,0
k141756,0,0,0,0
k273623,0,0,0,0
k220770,0,0,0,0
k233301,0,0,0,0
k341774,0,0,0,0
k372073,0,0,0,0
k11443,0,0,0,0
k248663,0,0,0,0
k246703,0,0,0,0
k158365,0,0,0,0
k314300,0,0,0,0
k159363,0,0,0,0
k211234,0,0,0,0
k393262,0,0,0,0
k14686,0,0,0,0
k284464,0,0,0,0
k305115,0,0,0,0
k299247,0,0,0,0
k83066,0,0,0,0
k103588,0,0,0,0
k85350,0,0,0,0
k292758,0,0,0,0
k120720,0,0,0,0
k177160,0,0,0,0
k405915,0,0,0,0
k349783,0,0,0,0
k293339,0,0,0,0
k228883,0,0,0,0
k74199,0,0,0,0
k253194,0,0,0,0
k226423,0,0,0,0
k376046,0,0,0,0
k46137,0,0,0,0
k53313,0,0,0,0
k311979,0,0,0,0
k97466,0,0,0,0
k80770,0,0,0,0
k231481,0,0,0,0
k109597,0,0,0,0
k66907,0,0,0,0
k337989,0,0,0,0
k265181,0,0,0,0
k123119,0,0,0,0
k373958,0,0,0,0
k307891,0,0,0,0
k270518,0,0,0,0
k302268,0,0,0,0
k153542,0,0,0,0
k298741,0,0,0,0
k321199,0,0,0,0
k351717,0,0,0,0
k5098,0,0,0,0
k128842,0,0,0,0
k280873,0,0,0,0
k131997,0,0,0,0
k132217,0,0,0,0
k101501,0,0,0,0
k234563,0,0,0,0
k359827,0,0,0,0
k239413,0,0,0,0
k16156,0,0,0,0
k327786,0,0,0,0
k68634,0,0,0,0
k222836,0,0,0,0
k68022,0,0,0,0
k26205,0,0,0,0
k72466,0,0,0,0
k341684,0,0,0,0
k98183,0,0,0,0
k378677,0,0,0,0
k23448,0,0,0,0
k306157,0,0,0,0
k4666,0,0,0,0
k397145,0,0,0,0
k91189,0,0,0,0
k79486,0,0,0,0
k400230,0,0,0,0
k172379,0,0,0,0
k130504,0,0,0,0
k356631,0,0,0,0
k21510,0,0,0,0
k403638,0,0,0,0
k358966,0,0,0,0
k10937,0,0,0,0
k214224,0,0,0,0
k1687,0,0,0,0
k366710,0,0,0,0
k296694,0,0,0,0
k353229,0,0,0,0
k258698,0,0,0,0
k284342,0,0,0,0
k112775,0,0,0,0
k50072,0,0,0,0
k130102,0,0,0,0
k333093,0,0,0,0
k312735,0,0,0,0
k175544,0,0,0,0
k131318,0,0,0,0
k89859,0,0,0,0
k64187,0,0,0,0
k106269,0,0,0,0
k100035,0,0,0,0
k44010,0,0,0,0
k342532,0,0,0,0
k191153,0,0,0,0
k121250,0,0,0,0
k243438,0,0,0,0
k88181,0,0,0,0
k41820,0,0,0,0
k17498,0,0,0,0
k382710,0,0,0,0
k57620,0,0,0,0
k291132,0,0,0,0
k405017,0,0,0,0
k362230,0,0,0,0
k53686,0,0,0,0
k89583,0,0,0,0
k20299,0,0,0,0
k217721,0,0,0,0
k69571,0,0,0,0
k377966,0,0,0,0
k269266,0,0,0,0
k104781,0,0,0,0
k381267,0,0,0,0
k326016,0,0,0,0
k73557,0,0,0,0
k15733,0,0,0,0
k332360,0,0,0,0
k215588,0,0,0,0
k415570,0,0,0,0
k89004,0,0,0,0
k294895,0,0,0,0
k403749,0,0,0,0
k95070,0,0,0,0
k323975,0,0,0,0
k203473,0,0,0,0
k109139,0,0,0,0
k154212,0,0,0,0
k126605,0,0,0,0
k238129,0,0,0,0
k207302,0,0,0,0
k25724,0,0,0,0
k277685,0,0,0,0
k47502,0,0,0,0
k198076,0,0,0,0
k212823,0,0,0,0
k85708,0,0,0,0
k113192,0,0,0,0
k206593,0,0,0,0
k407860,0,0,0,0
k94366,0,0,0,0
k174767,0,0,0,0
k182453,0,0,0,0
k238468,0,0,0,0
k182658,0,0,0,0
k379166,0,0,0,0
k141403,0,0,0,0
k98950,0,0,0,0
k54889,0,0,0,0
k73272,0,0,0,0
k394739,0,0,0,0
k30060,0,0,0,0
k141077,0,0,0,0
k165102,0,0,0,0
k315868,0,0,0,0
k119733,0,0,0,0
k300406,0,0,0,0
k254890,0,0,0,0
k15297,0,0,0,0
k205521,0,0,0,0
k105505,0,0,0,0
k167925,0,0,0,0
k198159,0,0,0,0
k385682,0,0,0,0
k2569,0,0,0,0
k135829,0,0,0,0
k50158,0,0,0,0
k145595,0,0,0,0
k274556,0,0,0,0
k394967,0,0,0,0
k142803,0,0,0,0
k99388,0,0,0,0
k183733,0,0,0,0
k105965,0,0,0,0
k184576,0,0,0,0
k167921,0,0,0,0
k125850,0,0,0,0
k81567,0,0,0,0
k24403,0,0,0,0
k1273,0,0,0,0
k180188,0,0,0,0
k231421,0,0,0,0
k256716,0,0,0,0
k379619,0,0,0,0
k118273,0,0,0,0
k291435,0,0,0,0
k157454,0,0,0,0
k421654,0,0,0,0
k411457,0,0,0,0
k105399,0,0,0,0
k126380,0,0,0,0
k106479,0,0,0,0
k28371,0,0,0,0
k160666,0,0,0,0
k422918,0,0,0,0
k74358,0,0,0,0
k248366,0,0,0,0
k228405,0,0,0,0
k109923,0,0,0,0
k402463,0,0,0,0
k417074,0,0,0,0
k60980,0,0,0,0
k187323,0,0,0,0
k279012,0,0,0,0
k105230,0,0,0,0
k90495,0,0,0,0
k274012,0,0,0,0
k22079,0,0,0,0
k359397,0,0,0,0
k338755,0,0,0,0
k138672,0,0,0,0
k162409,0,0,0,0
k86652,0,0,0,0
k410645,0,0,0,0
k110924,0,0,0,0
k336668,0,0,0,0
k73335,0,0,0,0
k282009,0,0,0,0
k182991,0,0,0,0
k124619,0,0,0,0
k27046,0,0,0,0
k49003,0,0,0,0
k322938,0,0,0,0
k192338,0,0,0,0
k415257,0,0,0,0
k190328,0,0,0,0
k208548,0,0,0,0
k103695,0,0,0,0
k383244,0,0,0,0
k79652,0,0,0,0
k128903,0,0,0,0
k139997,0,0,0,0
k387711,0,0,0,0
k44135,0,0,0,0
k349455,0,0,0,0
k274669,0,0,0,0
k118064,0,0,0,0
k114777,0,0,0,0
k226796,0,0,0,0
k416795,0,0,0,0
k222105,0,0,0,0
k49583,0,0,0,0
k35757,0,0,0,0
k52265,0,0,0,0
k96241,0,0,0,0
k55451,0,0,0,0
k322315,0,0,0,0
k418321,0,0,0,0
k200687,0,0,0,0
k10325,0,0,0,0
k47133,0,0,0,0
k86515,0,0,0,0
k380636,0,0,0,0
k353600,0,0,0,0
k242543,0,0,0,0
k354266,0,0,0,0
k137428,0,0,0,0
k109497,0,0,0,0
k209535,0,0,0,0
k404989,0,0,0,0
k270924,0,0,0,0
k353782,0,0,0,0
k174426,0,0,0,0
k308891,0,0,0,0
k102252,0,0,0,0
k351417,0,0,0,0
k77373,0,0,0,0
k389030,0,0,0,0
k53124,0,0,0,0
k10047,0,0,0,0
k119664,0,0,0,0
k66297,0,0,0,0
k401100,0,0,0,0
k203894,0,0,0,0
k76640,0,0,0,0
k18185,0,0,0,0
k305009,0,0,0,0
k9073,0,0,0,0
k100811,0,0,0,0
k374326,0,0,0,0
k291177,0,0,0,0
k149475,0,0,0,0
k185077,0,0,0,0
k90985,0,0,0,0
k115671,0,0,0,0
k281560,0,0,0,0
k227557,0,0,0,0
k7945,0,0,0,0
k100567,0,0,0,0
k369324,0,0,0,0
k379685,0,0,0,0
k291167,0,0,0,0
k215802,0,0,0,0
k289399,0,0,0,0
k9097,0,0,0,0
k148748,0,0,0,0
k403228,0,0,0,0
k317153,0,0,0,0
k158787,0,0,0,0
k29797,0,0,0,0
k307264,0,0,0,0
k408248,0,0,0,0
k140906,0,0,0,0
k407659,0,0,0,0
k285855,0,0,0,0
k107449,0,0,0,0
k150219,0,0,0,0
k402536,0,0,0,0
k178737,0,0,0,0
k26198,0,0,0,0
k77691,0,0,0,0
k340150,0,0,0,0
k192639,0,0,0,0
k102422,0,0,0,0
k74161,0,0,0,0
k183719,0,0,0,0
k54743,0,0,0,0
k216241,0,0,0,0
k211184,0,0,0,0
k290844,0,0,0,0
k81755,0,0,0,0
k272234,0,0,0,0
k131551,0,0,0,0
k59994,0,0,0,0
k345183,0,0,0,0
k319407,0,0,0,0
k312604,0,0,0,0
k277720,0,0,0,0
k1548,0,0,0,0
k85404,0,0,0,0
k377454,0,0,0,0
k127909,0,0,0,0
k71451,0,0,0,0
k302865,0,0,0,0
k72617,0,0,0,0
k205815,0,0,0,0
k240316,0,0,0,0
k386504,0,0,0,0
k34354,0,0,0,0
k148876,0,0,0,0
k247212,0,0,0,0
k365769,0,0,0,0
k408045,0,0,0,0
k250823,0,0,0,0
k233824,0,0,0,0
k90447,0,0,0,0
k290632,0,0,0,0
k180240,0,0,0,0
k233166,0,0,0,0
k29111,0,0,0,0
k247395,0,0,0,0
k389590,0,0,0,0
k46623,0,0,0,0
k156579,0,0,0,0
k276147,0,0,0,0
k150412,0,0,0,0
k289273,0,0,0,0
k149690,0,0,0,0
k225765,0,0,0,0
k390128,0,0,0,0
k69087,0,0,0,0
k158397,0,0,0,0
k176273,0,0,0,0
k223453,0,0,0,0
k155593,0,0,0,0
k178431,0,0,0,0
k26585,0,0,0,0
k351309,0,0,0,0
k172470,0,0,0,0
k263347,0,0,0,0
k194944,0,0,0,0
k260315,0,0,0,0
k369820,0,0,0,0
k269927,0,0,0,0
k37873,0,0,0,0
k103661,0,0,0,0
k208134,0,0,0,0
k134750,0,0,0,0
k252674,0,0,0,0
k423422,0,0,0,0
k173900,0,0,0,0
k203995,0,0,0,0
k292401,0,0,0,0
k73840,0,0,0,0
k399599,0,0,0,0
k275518,0,0,0,0
k145269,0,0,0,0
k389858,0,0,0,0
k148910,0,0,0,0
k282600,0,0,0,0
k9643,0,0,0,0
k203314,0,0,0,0
k299158,0,0,0,0
k143476,0,0,0,0
k379426,0,0,0,0
k250783,0,0,0,0
k343857,0,0,0,0
k4743,0,0,0,0
k198318,0,0,0,0
k274044,0,0,0,0
k395001,0,0,0,0
k227624,0,0,0,0
k269901,0,0,0,0
k265680,0,0,0,0
k195061,0,0,0,0
k352105,0,0,0,0
k227502,0,0,0,0
k377175,0,0,0,0
k140401,0,0,0,0
k259725,0,0,0,0
k348566,0,0,0,0
k321342,0,0,0,0
k279886,0,0,0,0
k192844,0,0,0,0
k61425,0,0,0,0
k113133,0,0,0,0
k12217,0,0,0,0
k343768,0,0,0,0
k283044,0,0,0,0
k261975,0,0,0,0
k191835,0,0,0,0
k131983,0,0,0,0
k52275,0,0,0,0
k363864,0,0,0,0
k236179,0,0,0,0
k34724,0,0,0,0
k188232,0,0,0,0
k55992,0,0,0,0
k297538,0,0,0,0
k155503,0,0,0,0
k72095,0,0,0,0
k414327,0,0,0,0
k79669,0,0,0,0
k212486,0,0,0,0
k244000,0,0,0,0
k183369,0,0,0,0
k398793,0,0,0,0
k120828,0,0,0,0
k235780,0,0,0,0
k366840,0,0,0,0
k173451,0,0,0,0
k171575,0,0,0,0
k194313,0,0,0,0
k87092,0,0,0,0
k130630,0,0,0,0
k51794,0,0,0,0
k305622,0,0,0,0
k142950,0,0,0,0
k240184,0,0,0,0
k200066,0,0,0,0
k146312,0,0,0,0
k271666,0,0,0,0
k11305,0,0,0,0
k188504,0,0,0,0
k109083,0,0,0,0
k243922,0,0,0,0
k204819,0,0,0,0
k258935,0,0,0,0
k267904,0,0,0,0
k373411,0,0,0,0
k218940,0,0,0,0
k187987,0,0,0,0
k72106,0,0,0,0
k107161,0,0,0,0
k192648,0,0,0,0
k280285,0,0,0,0
k296690,0,0,0,0
k401929,0,0,0,0
k248049,0,0,0,0
k149470,0,0,0,0
k328766,0,0,0,0
k123209,0,0,0,0
k280589,0,0,0,0
k138333,0,0,0,0
k265557,0,0,0,0
k403912,0,0,0,0
k103349,0,0,0,0
k265940,0,0,0,0
k19396,0,0,0,0
k296268,0,0,0,0
k205795,0,0,0,0
k73082,0,0,0,0
k2711,0,0,0,0
k41840,0,0,0,0
k368444,0,0,0,0
k414792,0,0,0,0
k246150,0,0,0,0
k136779,0,0,0,0
k325710,0,0,0,0
k49866,0,0,0,0
k262369,0,0,0,0
k387486,0,0,0,0
k327935,0,0,0,0
k168059,0,0,0,0
k356260,0,0,0,0
k412180,0,0,0,0
k328331,0,0,0,0
k11288,0,0,0,0
k113430,0,0,0,0
k190191,0,0,0,0
k249729,0,0,0,0
k201125,0,0,0,0
k82094,0,0,0,0
k371165,0,0,0,0
k387503,0,0,0,0
k82232,0,0,0,0
k378032,0,0,0,0
k7857,0,0,0,0
k195801,0,0,0,0
k332276,0,0,0,0
k343501,0,0,0,0
k295972,0,0,0,0
k138109,0,0,0,0
k317868,0,0,0,0
k17919,0,0,0,0
k420588,0,0,0,0
k157145,0,0,0,0
k146671,0,0,0,0
k95235,0,0,0,0
k203745,0,0,0,0
k415923,0,0,0,0
k132717,0,0,0,0
k203479,0,0,0,0
k352992,0,0,0,0
k83266,0,0,0,0
k20106,0,0,0,0
k103164,0,0,0,0
k378210,0,0,0,0
k278880,0,0,0,0
k218311,0,0,0,0
k140483,0,0,0,0
k268537,0,0,0,0
k24738,0,0,0,0
k100140,0,0,0,0
k400021,0,0,0,0
k376308,0,0,0,0
k99793,0,0,0,0
k212322,0,0,0,0
k54471,0,0,0,0
k116735,0,0,0,0
k370075,0,0,0,0
k254235,0,0,0,0
k11278,0,0,0,0
k218168,0,0,0,0
k290876,0,0,0,0
k43320,0,0,0,0
k90062,0,0,0,0
k346878,0,0,0,0
k326281,0,0,0,0
k376773,0,0,0,0
k251018,0,0,0,0
k192063,0,0,0,0
k7580,0,0,0,0
k408232,0,0,0,0
k260101,0,0,0,0
k44636,0,0,0,0
k417157,0,0,0,0
k113269,0,0,0,0
k9239,0,0,0,0
k169816,0,0,0,0
k52477,0,0,0,0
k1328,0,0,0,0
k27093,0,0,0,0
k366344,0,0,0,0
k132965,0,0,0,0
k390437,0,0,0,0
k88013,0,0,0,0
k352864,0,0,0,0
k47845,0,0,0,0
k290636,0,0,0,0
k224996,0,0,0,0
k99773,0,0,0,0
k210123,0,0,0,0
k256355,0,0,0,0
k385486,0,0,0,0
k37492,0,0,0,0
k129198,0,0,0,0
k178580,0,0,0,0
k320129,0,0,0,0
k64859,0,0,0,0
k312022,0,0,0,0
k367352,0,0,0,0
k375140,0,0,0,0
k381522,0,0,0,0
k212225,0,0,0,0
k353288,0,0,0,0
k1806,0,0,0,0
k345247,0,0,0,0
k259625,0,0,0,0
k211176,0,0,0,0
k148884,0,0,0,0
k102990,0,0,0,0
k382221,0,0,0,0
k33640,0,0,0,0
k87269,0,0,0,0
k2626,0,0,0,0
k264223,0,0,0,0
k4938,0,0,0,0
k241974,0,0,0,0
k175150,0,0,0,0
k282340,0,0,0,0
k411640,0,0,0,0
k18458,0,0,0,0
k223391,0,0,0,0
k34744,0,0,0,0
k143742,0,0,0,0
k54447,0,0,0,0
k246601,0,0,0,0
k30079,0,0,0,0
k388010,0,0,0,0
k61729,0,0,0,0
k204234,0,0,0,0
k364568,0,0,0,0
k154067,0,0,0,0
k26996,0,0,0,0
k219145,0,0,0,0
k329861,0,0,0,0
k213649,0,0,0,0
k311097,0,0,0,0
k326149,0,0,0,0
k240791,0,0,0,0
k256793,0,0,0,0
k83887,0,0,0,0
k322378,0,0,0,0
k109552,0,0,0,0
k229873,0,0,0,0
k135000,0,0,0,0
k279869,0,0,0,0
k178337,0,0,0,0
k393582,0,0,0,0
k215604,0,0,0,0
k233817,0,0,0,0
k258499,0,0,0,0
k69395,0,0,0,0
k46286,0,0,0,0
k1581,0,0,0,0
k32411,0,0,0,0
k147423,0,0,0,0
k393602,0,0,0,0
k235634,0,0,0,0
k250684,0,0,0,0
k272371,0,0,0,0
k290295,0,0,0,0
k221182,0,0,0,0
k153711,0,0,0,0
k294318,0,0,0,0
k4521,0,0,0,0
k29576,0,0,0,0
k169732,0,0,0,0
k246447,0,0,0,0
k122813,0,0,0,0
k156109,0,0,0,0
k96686,0,0,0,0
k420440,0,0,0,0
k225228,0,0,0,0
k328404,0,0,0,0
k120561,0,0,0,0
k284796,0,0,0,0
k90215,0,0,0,0
k156945,0,0,0,0
k285545,0,0,0,0
k256044,0,0,0,0
k344901,0,0,0,0
k231257,0,0,0,0
k403062,0,0,0,0
k47132,0,0,0,0
k169956,0,0,0,0
k410604,0,0,0,0
k360485,0,0,0,0
k251303,0,0,0,0
k390277,0,0,0,0
k264743,0,0,0,0
k254760,0,0,0,0
k86243,0,0,0,0
k191415,0,0,0,0
k382691,0,0,0,0
k46971,0,0,0,0
k79164,0,0,0,0
k142165,0,0,0,0
k345823,0,0,0,0
k229456,0,0,0,0
k366418,0,0,0,0
k338388,0,0,0,0
k382749,0,0,0,0
k346905,0,0,0,0
k221936,0,0,0,0
k318091,0,0,0,0
k296743,0,0,0,0
k368803,0,0,0,0
k360999,0,0,0,0
k387577,0,0,0,0
k87759,0,0,0,0
k188503,0,0,0,0
k236449,0,0,0,0
k92190,0,0,0,0
k104431,0,0,0,0
k180274,0,0,0,0
k325643,0,0,0,0
k231835,0,0,0,0
k399615,0,0,0,0
k281628,0,0,0,0
k100348,0,0,0,0
k168991,0,0,0,0
k127523,0,0,0,0
k278431,0,0,0,0
k342695,0,0,0,0
k99506,0,0,0,0
k167469,0,0,0,0
k308426,0,0,0,0
k45546,0,0,0,0
k311293,0,0,0,0
k30946,0,0,0,0
k90611,0,0,0,0
k191059,0,0,0,0
k265807,0,0,0,0
k9870,0,0,0,0
k304839,0,0,0,0
k127447,0,0,0,0
k403409,0,0,0,0
k4015,0,0,0,0
k378054,0,0,0,0
k353991,0,0,0,0
k361001,0,0,0,0
k40923,0,0,0,0
k186583,0,0,0,0
k220790,0,0,0,0
k414645,0,0,0,0
k333208,0,0,0,0
k39173,0,0,0,0
k105950,0,0,0,0
k113027,0,0,0,0
k51891,0,0,0,0
k75175,0,0,0,0
k371323,0,0,0,0
k143653,0,0,0,0
k347063,0,0,0,0
k33727,0,0,0,0
k297155,0,0,0,0
k324772,0,0,0,0
k101906,0,0,0,0
k225191,0,0,0,0
k315146,0,0,0,0
k195131,0,0,0,0
k402540,0,0,0,0
k354775,0,0,0,0
k45167,0,0,0,0
k348536,0,0,0,0
k153922,0,0,0,0
k330804,0,0,0,0
k157321,0,0,0,0
k413820,0,0,0,0
k266631,0,0,0,0
k348242,0,0,0,0
k307722,0,0,0,0
k14040,0,0,0,0
k404312,0,0,0,0
k355102,0,0,0,0
k43923,0,0,0,0
k160017,0,0,0,0
k314453,0,0,0,0
k415890,0,0,0,0
k211095,0,0,0,0
k289502,0,0,0,0
k248722,0,0,0,0
k111685,0,0,0,0
k5631,0,0,0,0
k216814,0,0,0,0
k351197,0,0,0,0
k172369,0,0,0,0
k53920,0,0,0,0
k169800,0,0,0,0
k293190,0,0,0,0
k423443,0,0,0,0
k326601,0,0,0,0
k296881,0,0,0,0
k173035,0,0,0,0
k241586,0,0,0,0
k360285,0,0,0,0
k132866,0,0,0,0
k74338,0,0,0,0
k382216,0,0,0,0
k284780,0,0,0,0
k29660,0,0,0,0
k307488,0,0,0,0
k376289,0,0,0,0
k40607,0,0,0,0
k8229,0,0,0,0
k386942,0,0,0,0
k418008,0,0,0,0
k26335,0,0,0,0
k142180,0,0,0,0
k214984,0,0,0,0
k104287,0,0,0,0
k152754,0,0,0,0
k118243,0,0,0,0
k213823,0,0,0,0
k5290,0,0,0,0
k282971,0,0,0,0
k217075,0,0,0,0
k258710,0,0,0,0
k216138,0,0,0,0
k190257,0,0,0,0
k34957,0,0,0,0
k96463,0,0,0,0
k183855,0,0,0,0
k364839,0,0,0,0
k127465,0,0,0,0
k232686,0,0,0,0
k72901,0,0,0,0
k150342,0,0,0,0
k87014,0,0,0,0
k372040,0,0,0,0
k128550,0,0,0,0
k227414,0,0,0,0
k388866,0,0,0,0
k112693,0,0,0,0
k318908,0,0,0,0
k109386,0,0,0,0
k181431,0,0,0,0
k65412,0,0,0,0
k120845,0,0,0,0
k312949,0,0,0,0
k130930,0,0,0,0
k264224,0,0,0,0
k309123,0,0,0,0
k377977,0,0,0,0
k156375,0,0,0,0
k191748,0,0,0,0
k199568,0,0,0,0
k256388,0,0,0,0
k2755,0,0,0,0
k418767,0,0,0,0
k333957,0,0,0,0
k228513,0,0,0,0
k389799,0,0,0,0
k309079,0,0,0,0
k555,0,0,0,0
k213502,0,0,0,0
k396673,0,0,0,0
k104715,0,0,0,0
k87645,0,0,0,0
k374783,0,0,0,0
k188617,0,0,0,0
k5109,0,0,0,0
k234317,0,0,0,0
k280475,0,0,0,0
k60508,0,0,0,0
k141211,0,0,0,0
k44933,0,0,0,0
k257041,0,0,0,0
k265562,0,0,0,0
k237777,0,0,0,0
k301059,0,0,0,0
k276066,0,0,0,0
k301068,0,0,0,0
k131596,0,0,0,0
k26921,0,0,0,0
k361052,0,0,0,0
k131514,0,0,0,0
k361419,0,0,0,0
k112873,0,0,0,0
k224379,0,0,0,0
k392446,0,0,0,0
k12661,0,0,0,0
k94399,0,0,0,0
k170954,0,0,0,0
k269226,0,0,0,0
k213121,0,0,0,0
k365290,0,0,0,0
k340773,0,0,0,0
k379034,0,0,0,0
k395626,0,0,0,0
k69429,0,0,0,0
k262603,0,0,0,0
k201164,0,0,0,0
k226738,0,0,0,0
k298654,0,0,0,0
k222579,0,0,0,0
k11200,0,0,0,0
k372042,0,0,0,0
k103643,0,0,0,0
k317773,0,0,0,0
k399791,0,0,0,0
k202170,0,0,0,0
k125229,0,0,0,0
k25455,0,0,0,0
k251320,0,0,0,0
k80559,0,0,0,0
k324702,0,0,0,0
k389434,0,0,0,0
k113462,0,0,0,0
k198401,0,0,0,0
k304234,0,0,0,0
k193311,0,0,0,0
k88155,0,0,0,0
k201950,0,0,0,0
k169552,0,0,0,0
k307263,0,0,0,0
k122074,0,0,0,0
k352287,0,0,0,0
k71739,0,0,0,0
k287515,0,0,0,0
k227506,0,0,0,0
k185283,0,0,0,0
k180032,0,0,0,0
k3035,0,0,0,0
k85823,0,0,0,0
k307413,0,0,0,0
k139250,0,0,0,0
k339546,0,0,0,0
k422829,0,0,0,0
k409823,0,0,0,0
k169264,0,0,0,0
k116755,0,0,0,0
k337066,0,0,0,0
k414818,0,0,0,0
k379993,0,0,0,0
k147426,0,0,0,0
k98652,0,0,0,0
k394384,0,0,0,0
k231094,0,0,0,0
k304664,0,0,0,0
k95292,0,0,0,0
k285465,0,0,0,0
k312369,0,0,0,0
k83979,0,0,0,0
k108019,0,0,0,0
k184776,0,0,0,0
k279074,0,0,0,0
k403018,0,0,0,0
k273540,0,0,0,0
k412943,0,0,0,0
k412330,0,0,0,0
k263250,0,0,0,0
k411106,0,0,0,0
k234439,0,0,0,0
k70922,0,0,0,0
k405331,0,0,0,0
k140940,0,0,0,0
k142059,0,0,0,0
k292055,0,0,0,0
k351131,0,0,0,0
k201537,0,0,0,0
k373555,0,0,0,0
k70630,0,0,0,0
k118371,0,0,0,0
k177730,0,0,0,0
k64889,0,0,0,0
k34417,0,0,0,0
k142047,0,0,0,0
k253646,0,0,0,0
k326047,0,0,0,0
k60098,0,0,0,0
k156112,0,0,0,0
k66836,0,0,0,0
k277362,0,0,0,0
k298088,0,0,0,0
k321031,0,0,0,0
k121953,0,0,0,0
k223680,0,0,0,0
k21998,0,0,0,0
k5404,0,0,0,0
k241084,0,0,0,0
k92199,0,0,0,0
k219629,0,0,0,0
k294745,0,0,0,0
k78237,0,0,0,0
k229749,0,0,0,0
k374655,0,0,0,0
k121628,0,0,0,0
k184198,0,0,0,0
k88164,0,0,0,0
k420809,0,0,0,0
k347057,0,0,0,0
k234343,0,0,0,0
k99835,0,0,0,0
k100250,0,0,0,0
k76183,0,0,0,0
k181067,0,0,0,0
k148260,0,0,0,0
k2587,0,0,0,0
k289330,0,0,0,0
k288176,0,0,0,0
k128707,0,0,0,0
k329071,0,0,0,0
k376261,0,0,0,0
k121405,0,0,0,0
k339871,0,0,0,0
k291456,0,0,0,0
k317549,0,0,0,0
k31361,0,0,0,0
k11258,0,0,0,0
k78416,0,0,0,0
k289850,0,0,0,0
k76272,0,0,0,0
k61093,0,0,0,0
k362571,0,0,0,0
k380718,0,0,0,0
k136712,0,0,0,0
k399933,0,0,0,0
k360713,0,0,0,0
k53088,0,0,0,0
k358841,0,0,0,0
k144930,0,0,0,0
k306449,0,0,0,0
k209091,0,0,0,0
k418284,0,0,0,0
k300735,0,0,0,0
k135953,0,0,0,0
k171884,0,0,0,0
k31367,0,0,0,0
k276927,0,0,0,0
k135538,0,0,0,0
k123099,0,0,0,0
k396004,0,0,0,0
k215834,0,0,0,0
k243503,0,0,0,0
k255790,0,0,0,0
k183970,0,0,0,0
k362562,0,0,0,0
k319034,0,0,0,0
k35046,0,0,0,0
k300541,0,0,0,0
k64356,0,0,0,0
k235813,0,0,0,0
k263942,0,0,0,0
k131760,0,0,0,0
k216025,0,0,0,0
k402786,0,0,0,0
k92146,0,0,0,0
k238357,0,0,0,0
k54592,0,0,0,0
k47381,0,0,0,0
k49992,0,0,0,0
k8444,0,0,0,0
k381153,0,0,0,0
k160037,0,0,0,0
k164445,0,0,0,0
k234466,0,0,0,0
k284014,0,0,0,0
k328736,0,0,0,0
k264006,0,0,0,0
k217818,0,0,0,0
k319167,0,0,0,0
k161649,0,0,0,0
k191726,0,0,0,0
k289585,0,0,0,0
k215362,0,0,0,0
k30448,0,0,0,0
k101089,0,0,0,0
k411296,0,0,0,0
k312243,0,0,0,0
k130409,0,0,0,0
k218358,0,0,0,0
k403187,0,0,0,0
k296494,0,0,0,0
k156971,0,0,0,0
k150361,0,0,0,0
k41599,0,0,0,0
k175956,0,0,0,0
k327961,0,0,0,0
k355487,0,0,0,0
k263487,0,0,0,0
k184037,0,0,0,0
k385502,0,0,0,0
k124054,0,0,0,0
k293758,0,0,0,0
k228270,0,0,0,0
k218040,0,0,0,0
k168886,0,0,0,0
k164479,0,0,0,0
k375121,0,0,0,0
k208043,0,0,0,0
k357752,0,0,0,0
k348847,0,0,0,0
k63953,0,0,0,0
k326610,0,0,0,0
k23979,0,0,0,0
k47115,0,0,0,0
k172306,0,0,0,0
k289703,0,0,0,0
k359223,0,0,0,0
k46288,0,0,0,0
k245254,0,0,0,0
k265783,0,0,0,0
k346509,0,0,0,0
k151938,0,0,0,0
k12595,0,0,0,0
k180101,0,0,0,0
k131758,0,0,0,0
k180823,0,0,0,0
k83344,0,0,0,0
k340360,0,0,0,0
k115468,0,0,0,0
k386625,0,0,0,0
k285038,0,0,0,0
k33880,0,0,0,0
k14186,0,0,0,0
k98517,0,0,0,0
k410234,0,0,0,0
k181466,0,0,0,0
k115175,0,0,0,0
k300652,0,0,0,0
k269630,0,0,0,0
k149736,0,0,0,0
k18262,0,0,0,0
k174990,0,0,0,0
k241802,0,0,0,0
k229573,0,0,0,0
k195995,0,0,0,0
k337027,0,0,0,0
k253195,0,0,0,0
k255341,0,0,0,0
k341780,0,0,0,0
k107710,0,0,0,0
k355354,0,0,0,0
k7357,0,0,0,0
k322405,0,0,0,0
k311065,0,0,0,0
k196943,0,0,0,0
k382856,0,0,0,0
k219855,0,0,0,0
k295087,0,0,0,0
