Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
k25327,223.80900000000003,-39.9625,197.416,77.424,955.386
k29776,121.546,24.4182,59.5451,37.2287,737.865
k46731,101.749,-70.0432,120.598,49.127,875.066
k57830,130.737,-27.011,57.841,65.1623,563.068
k7160,41.9503,-36.8215,7.808489999999999,39.4877,558.698
k21930,166.535,-30.8492,158.42700000000002,134.259,968.769
k21118,79.6302,-30.1286,114.427,35.1782,528.281
k58785,12.6029,-9.61129,0.0,25.868,298.023
k1235,132.358,-4.933330000000001,119.171,27.8772,525.347
k31132,102.049,-32.1808,142.136,89.4211,883.92
k58625,163.792,-24.0433,42.308,2.88186,480.276
k13903,16.0713,-35.0156,85.5243,27.093,442.897
k11576,184.723,0.653241,94.4644,56.4098,440.94
k6184,147.19899999999998,-50.9106,126.425,44.3283,480.996
k13478,48.6284,-33.4276,147.314,129.185,826.284
k15078,192.42,-43.5293,18.8322,35.9579,657.93
k71269,150.22899999999998,-24.5445,4.722180000000001,78.5149,546.749
k66682,110.487,-50.0483,171.66299999999998,67.6014,773.558
k25640,120.485,-90.7413,160.07,28.1493,652.207
k28844,132.083,-81.4743,120.609,79.2028,1079.05
k3796,101.248,-22.9265,116.891,28.3102,456.72
k18563,105.699,-12.6886,24.6429,54.0528,696.449
k31662,125.806,-17.8159,167.68099999999998,39.1649,708.696
k63871,144.976,-78.7878,191.811,97.3747,970.703
k20869,92.1817,-42.546,143.019,134.523,1291.33
k24802,109.844,-55.3173,126.546,23.8001,554.873
k27244,125.174,4.24469,125.993,43.6496,320.652
k35224,133.905,27.5193,56.5851,62.7889,1035.55
k63080,104.832,-19.05,118.367,47.2944,535.521
k58932,23.9704,-19.7377,8.274980000000001,58.524,572.4490000000001
k26546,7.2675,-0.7520859999999999,11.0839,47.1034,909.947
k25519,31.5911,-20.1376,116.07,113.851,1247.08
k18567,99.3634,-68.0969,139.774,33.8832,672.903
k29698,133.326,-11.8961,184.436,85.9008,737.8389999999999
k52506,123.609,-58.6186,188.423,39.9339,576.564
k50769,113.459,-15.6899,139.733,63.9845,640.21
k44171,77.1274,19.8122,81.3676,21.9648,577.521
k65622,109.07,-16.1688,187.349,114.674,893.5369999999999
k45035,58.2232,-65.2806,114.151,29.3198,426.025
k69440,75.5011,-15.777,49.2818,27.9496,649.198
k68586,147.447,-42.8043,8.448080000000001,42.7416,470.734
k61427,86.1306,-20.4053,157.07399999999998,77.6302,820.1419999999999
k40847,153.349,-37.6468,130.218,54.5482,905.532
k59147,102.704,-30.0272,114.707,61.6868,769.169
k3918,225.057,8.50315,151.536,95.8258,907.438
k43359,140.028,-6.14601,138.464,31.7121,468.236
k25281,45.3881,-37.7271,101.375,11.7734,485.836
k43487,139.80700000000002,-4.46549,10.6518,36.9698,521.4780000000001
k23307,49.4464,26.826,41.659,83.0174,679.857
k37465,146.362,-8.97687,146.844,46.2756,949.06
k34598,88.6083,-72.4979,123.305,16.2857,518.819
k38752,82.2075,-10.9846,97.0748,17.0925,454.965
k21896,75.7353,-83.3764,136.05200000000002,29.8971,785.352
k17536,144.445,-24.9627,157.727,93.5702,929.465
k65899,139.347,12.1944,7.71928,48.1506,491.356
k22756,137.951,-25.9993,126.809,44.9301,528.905
k51990,61.7595,1.77977,60.5524,41.7081,416.317
k66093,15.9677,-40.5509,143.091,49.7244,951.532
k13071,128.071,-44.4928,226.781,112.885,1160.05
k13675,23.0409,-52.4328,84.4576,38.2283,491.37
k20850,64.7748,-83.7009,58.5619,19.0715,672.318
k57123,353.78,-39.3405,125.463,128.858,547.9780000000001
k49549,134.83,-53.6813,122.039,67.982,871.872
k67170,136.291,-27.9615,129.505,15.168,510.753
k42884,14.8843,-69.8014,52.0275,56.507,295.325
k59922,93.5531,-3.23792,21.9595,62.0624,880.283
k49407,131.125,-29.242,126.205,31.516,571.5509999999999
k64207,126.585,-24.7194,143.83700000000002,58.453,546.721
k65292,116.351,-8.690610000000001,138.069,36.4807,572.883
k38490,56.6095,-25.7115,148.683,22.9506,709.935
k27804,163.237,-27.9674,230.122,108.326,963.847
k35432,138.22,-44.8746,152.968,32.6538,576.6709999999999
k48028,69.6741,-40.6262,8.17124,106.434,903.021
k47168,156.019,-11.7372,1.02169,54.3212,641.929
k53246,149.329,-65.6236,155.447,26.8786,525.175
k64571,172.523,-55.582,209.905,82.2021,1005.71
k45996,130.026,-14.281,127.059,54.4786,708.71
k39796,153.75799999999998,-100.194,154.425,43.1204,929.883
k38071,141.63,-50.3467,144.143,46.9726,887.8589999999999
k66523,161.638,-18.4709,9.00676,100.093,637.002
k36667,94.1321,-7.239960000000001,116.967,85.5067,1112.38
k21981,226.69,-127.176,43.2384,337.329,901.283
k45435,312.889,-21.2097,215.391,100.52,633.555
k59625,29.0744,39.6862,96.3631,90.2374,1331.5
k54086,39.1614,-29.7898,157.714,128.78799999999998,1068.48
k53214,113.716,-72.6381,180.523,58.4665,1044.44
k30908,143.049,7.3846,118.997,42.1325,512.261
k40558,86.3659,5.13136,133.50799999999998,74.3902,716.013
k57525,79.6925,9.93618,102.2,73.0112,1099.48
k56666,81.0598,-16.7346,112.869,20.6845,649.372
k45134,165.36900000000003,-83.1481,135.844,73.4562,837.55
k64621,67.6867,-47.3093,36.5276,43.9037,673.545
k21546,117.732,-44.1097,119.224,38.877,751.315
k53149,133.566,-38.9081,3.02156,49.1997,556.624
k3567,-999.0,-999.0,-999.0,-999.0,-999.0
k29326,135.5,28.269,159.731,76.3773,742.63
k38495,128.673,-82.5981,123.273,70.4469,650.029
k18154,133.21,-14.3897,161.003,44.7418,553.367
k5147,230.938,13.6367,283.814,101.008,1476.24
k49912,168.655,-36.719,11.495,141.063,1031.83
k47536,81.8857,8.94507,50.6668,45.9901,858.387
k29962,7.132610000000001,-24.4261,212.55900000000003,255.894,848.98
k26939,144.636,-94.6042,104.893,86.9849,859.97
k31665,103.606,-51.3732,115.405,22.5695,541.818
k12310,111.726,-41.9532,177.44400000000002,82.3377,882.198
k67305,98.9794,-27.5767,65.9746,55.1929,1050.65
k7413,76.5467,35.601,146.316,75.3072,623.006
k31838,36.5856,-42.2356,2.66586,51.7903,496.981
k30238,94.2181,-48.174,123.833,33.0534,867.738
k1343,24.1542,-70.452,175.361,49.1327,1029.47
k64515,49.6011,-7.45569,131.221,64.621,508.824
k13750,149.43,-27.9816,179.74400000000003,49.3669,992.041
k58259,111.146,-17.7018,66.9729,52.9901,786.3430000000001
k43867,133.001,-37.6488,34.8054,36.7249,572.47
k33706,285.081,-69.7809,143.519,40.9011,750.842
k55446,147.296,-30.1664,166.524,37.4735,697.055
k4283,322.708,-77.3156,150.218,24.1221,607.663
k19517,128.064,-41.0243,165.993,78.3491,1045.79
k47437,52.4054,25.9679,93.5669,83.3084,489.672
k68049,119.783,-32.4953,128.475,37.8811,746.7510000000001
k28557,57.521,-49.3551,28.3173,19.9062,578.31
k41451,50.2956,-40.0338,149.67,88.5111,803.49
k17107,41.5048,9.89061,34.7721,6.888330000000001,576.913
k882,44.1264,-25.0158,18.0291,205.35,735.671
k70250,72.4386,-6.35321,112.624,68.7827,788.539
k31303,135.639,-36.5762,117.906,24.043,495.779
k12418,93.9386,-47.4524,41.3175,40.5007,862.439
k42526,268.785,-218.463,128.664,13.5486,766.6469999999999
k40242,309.996,-227.242,224.165,58.6833,1278.74
k28770,39.3253,33.5121,212.974,71.8432,667.909
k68593,128.659,-23.4886,116.126,17.8753,552.836
k302,128.924,-27.1526,139.42,45.8783,723.562
k5007,100.593,9.28095,121.717,14.0331,289.93
k44592,59.5881,-34.8974,6.93485,29.1831,410.004
k70855,148.939,-36.233,129.184,22.5761,523.913
k21745,80.121,-36.3481,1.17627,55.0741,526.168
k47705,125.819,-15.4437,7.88541,88.233,714.085
k5610,108.832,-67.2131,114.158,32.8344,789.965
k31097,-999.0,-999.0,-999.0,-999.0,-999.0
k28250,88.1769,-58.0968,106.194,39.877,652.716
k24663,48.8633,20.6487,69.6554,103.08,1024.58
k57216,150.721,-54.928,144.628,35.9306,504.011
k56413,79.2835,-36.9068,120.529,26.2446,541.846
k28037,122.007,-28.2768,156.15200000000002,96.5927,1149.4
k7531,101.414,4.514880000000001,68.2016,67.3458,1021.46
k24121,62.2798,-11.2714,95.8802,22.929,539.367
k59891,16.2871,-46.3482,91.0791,68.395,386.314
k10036,97.6777,-0.119752,37.2643,52.7005,974.816
k3620,174.705,25.2412,14.0078,150.139,1712.12
k26630,49.5187,3.2958800000000004,131.291,109.549,566.383
k47973,98.0613,-12.344,52.2936,100.508,1165.76
k45116,27.7001,-60.8406,175.915,82.7853,1117.68
k45412,117.951,-26.0316,121.854,48.1048,583.28
k49247,113.081,-37.6386,122.983,31.9696,699.83
k54776,134.357,-74.761,137.705,94.0099,824.065
k18257,98.1943,-30.4287,242.521,139.108,1279.43
k537,103.364,-4.96695,45.1425,64.2043,691.623
k39657,36.5855,-46.8973,100.854,35.0685,432.746
k62369,67.0587,-31.8211,128.309,52.6386,709.562
k11187,27.7793,-28.6551,0.68483,59.6243,768.326
k36964,64.736,1.6121,101.431,101.827,1372.5
k44650,82.8518,-42.5099,73.1294,31.3008,840.3489999999999
k49021,53.7066,-48.2143,113.409,29.5656,566.697
k51361,42.3009,-44.6184,115.148,36.005,592.391
k32054,110.315,-77.5509,125.447,43.0147,632.557
k38332,129.474,-18.8427,132.358,41.1166,659.86
k29588,104.295,-66.5159,144.18,45.068,813.7189999999999
k8274,134.876,5.44489,103.83,67.1495,847.5089999999999
k41402,143.089,-53.179,155.861,20.1418,706.079
k20223,117.769,14.6553,146.02100000000002,19.0724,501.37
k13850,131.309,-30.491,154.694,18.278,752.085
k14801,113.381,-11.9857,28.9977,37.4878,663.829
k23402,27.0838,-3.96536,12.9389,61.1604,702.4010000000001
k41707,109.542,-33.3812,135.03,88.6535,830.987
k19146,119.076,-26.6063,62.7333,26.1226,481.533
k22495,76.2651,-12.7021,61.6961,31.3479,626.276
k36186,108.3,41.203,78.1708,18.3081,562.58
k242,82.0343,-45.6957,119.029,40.0733,782.0239999999999
k64976,165.222,-0.602667,183.276,74.5781,1279.03
k18796,68.4781,-4.98501,1.68508,109.282,557.556
k14645,122.345,11.3048,123.093,34.4106,527.159
k34424,300.29400000000004,-66.1862,182.708,62.0308,1015.4
k49746,121.605,-49.1721,52.2481,37.2579,673.049
k3845,161.54399999999998,8.24465,99.2986,137.82399999999998,1387.2
k16481,129.119,-37.2037,6.05951,50.4554,610.706
k64736,118.798,-50.7152,103.463,103.609,1378.47
k44392,24.3679,-79.2316,133.57299999999998,17.0448,552.885
k30404,69.3163,-55.0163,109.81,23.0642,382.022
k13247,193.355,-26.0099,146.907,69.6101,818.3
k7106,142.114,-27.5919,172.615,58.0436,742.275
k69493,69.2674,45.3456,130.222,28.3731,458.105
k58716,113.06,-37.2307,167.93,61.7742,875.8589999999999
k18932,150.155,-39.3878,154.793,66.5394,857.995
k14829,113.712,-47.6979,115.386,67.2027,481.817
k40648,46.0788,6.35393,267.63,355.211,3314.82
k10210,134.225,-33.4112,171.733,62.6789,835.9169999999999
k46721,125.275,-13.8065,129.624,22.8887,524.889
k22337,63.2949,-18.2197,196.753,121.133,532.499
k68257,121.685,-53.5957,164.986,100.764,956.773
k10244,104.638,-53.7316,115.034,26.5112,582.386
k1004,74.3877,-7.1106300000000005,128.236,51.625,571.5459999999999
k5868,26.516,-2.87562,70.9877,75.1828,877.166
k2821,82.5145,-30.372,155.28,47.5027,805.6360000000001
k11742,94.2135,-18.4078,92.9134,64.7487,899.7610000000001
k44557,151.05100000000002,-43.2371,145.982,34.5205,636.2180000000001
k5792,184.467,-52.728,203.569,19.3565,736.592
k15608,126.928,-60.8754,143.24,74.0155,656.7439999999999
k55925,116.571,4.42076,20.9585,27.433,552.34
k61963,150.899,4.762230000000001,125.485,35.5118,818.857
k56457,155.365,-53.8445,70.2922,76.5954,677.054
k41992,118.621,-35.4958,73.4379,56.2331,525.048
k71713,27.7979,22.5035,73.7138,78.8507,911.303
k9336,96.8233,-50.5678,135.292,162.638,1036.73
k66221,75.6077,-25.6573,118.088,59.4276,793.327
k34736,137.015,-37.2171,137.215,31.8552,674.97
k29356,130.346,5.7264,124.094,94.1614,1293.35
k10916,109.157,-36.6918,119.498,51.968,588.279
k49674,48.7728,-24.0378,97.2771,15.4404,355.088
k67036,125.798,-11.5685,154.489,53.351,919.997
k40873,100.16,-46.5184,2.35328,139.659,691.25
k57672,108.014,-20.4741,239.598,82.202,908.452
k17359,136.611,-31.8954,5.49447,69.1135,794.107
k29453,49.2357,-13.8815,67.7024,52.2209,642.025
k52309,116.425,-32.8118,137.825,74.2864,846.383
k38363,511.216,12.861,120.505,147.838,1147.37
k71598,108.926,-79.8503,205.344,75.9982,1049.51
k38406,11.5021,15.4354,224.39,108.264,974.187
k15129,167.321,-66.4107,189.401,43.6999,730.715
k52064,139.131,-50.3687,43.9971,23.7231,642.46
k51498,104.344,21.6493,1.0193,22.6124,430.141
k68182,130.65,-48.7863,122.0,21.8202,681.799
k6229,193.379,-45.3894,182.903,144.219,1124.86
k16809,386.311,-11.8091,170.382,32.8484,788.335
k16736,143.44899999999998,22.2055,157.816,66.8341,815.3510000000001
k17289,5.04764,-29.3098,3.0163900000000003,112.142,490.469
k48347,107.33,-57.5456,93.7496,12.6224,578.226
k1354,4.52939,19.4921,206.076,28.3945,1367.11
k50411,79.1057,-28.7301,82.3289,43.5683,776.155
k10596,118.75,-39.2042,89.5366,59.1793,496.726
k762,111.47,-22.0756,153.365,51.4483,877.459
k72995,157.957,-20.0469,166.583,101.48,1635.11
k27360,125.608,-36.3153,163.754,58.1112,946.217
k37377,127.49,2.2526900000000003,231.938,120.532,700.443
k23430,133.89600000000002,-33.4651,38.737,37.5216,462.714
k12563,128.803,11.1994,165.46200000000002,55.2403,701.1139999999999
k57020,162.431,-52.1046,124.029,40.2864,599.534
k30209,133.529,-48.4902,161.54399999999998,42.895,737.857
k7811,112.775,-53.7678,84.4239,1.94939,358.162
k57899,45.2627,-146.319,107.011,43.3657,832.45
k17919,120.81,-49.1114,118.948,75.9269,911.555
k16342,85.8938,-15.7969,9.27454,52.144,639.437
k32025,203.807,-1.1234,30.4687,66.2667,878.125
k66953,101.236,-5.58817,133.447,56.216,689.0210000000001
k36720,116.809,-10.3284,106.722,55.4135,527.493
k62077,109.507,-73.7028,131.861,37.4862,767.574
k3669,99.104,-36.3199,87.2472,28.9392,607.898
k60395,28.3013,-18.7764,43.0675,61.0758,602.4259999999999
k16344,79.6232,-57.4568,151.691,23.5252,602.872
k71507,85.1194,-21.859,22.8245,7.80642,524.278
k49094,115.301,-29.6687,124.311,24.6252,523.456
k68270,125.864,-37.7867,110.33,48.8558,643.825
k22780,164.609,-10.5132,116.343,57.0149,594.286
k68776,117.1,-47.5773,122.752,44.9916,758.554
k67460,14.8109,-0.329849,124.874,105.369,1212.18
k53871,96.9723,-52.9421,108.041,25.5085,603.86
k7566,89.8603,-13.8961,82.223,73.1062,790.98
k31453,66.9421,-35.1111,9.52501,61.2266,613.309
k4995,132.3,-32.0242,104.216,80.337,517.071
k10666,127.909,-27.6241,2.37403,41.0689,422.634
k13340,126.616,-23.427,109.322,41.9598,640.859
k34277,117.262,-16.0549,135.244,34.4968,578.739
k51405,92.0476,-20.8044,133.495,32.5043,550.02
k27333,98.8028,-8.262889999999999,87.142,31.9923,668.655
k31015,142.661,-6.1335,152.776,53.9133,577.575
k23037,85.3637,-44.4694,114.474,55.3107,852.309
k66359,55.8057,-54.513,6.84024,23.5347,465.897
k65849,89.4119,-35.2704,160.032,121.87,927.855
k43828,92.6437,-14.5694,35.0744,77.0295,790.471
k61884,184.311,-109.177,204.909,27.8787,832.6260000000001
k29692,133.727,-36.7731,142.97299999999998,32.6189,731.9110000000001
k32983,8.374130000000001,8.33367,172.687,71.6847,545.746
k42850,151.0,-20.8583,11.5802,79.8632,982.232
k18636,132.976,-6.48935,24.2709,68.2817,689.97
k69274,147.592,-14.2127,194.907,61.8515,884.446
k38529,197.023,-56.1274,131.454,32.8502,682.044
k35826,442.419,-21.1959,142.577,52.5843,871.437
k17015,131.49200000000002,-80.201,158.92700000000002,101.281,838.459
k33353,109.654,-14.2323,161.125,52.2249,476.427
k48499,38.7809,-36.7466,95.9447,29.1833,715.4989999999999
k44010,120.486,-56.9457,138.536,57.6406,710.2710000000001
k5733,93.5226,-41.5675,187.508,64.29,643.206
k43047,123.292,12.5145,116.277,24.4795,535.913
k41595,70.8341,-34.4016,112.003,14.0598,594.269
k25780,171.991,-23.1895,8.96269,63.3379,1100.34
k434,95.5947,-60.144,120.511,58.1606,546.207
k65388,56.7376,-60.4943,184.459,24.6953,690.248
k27693,160.558,-31.9114,2.9567,53.9377,558.0930000000001
k24522,115.303,-18.6047,155.029,95.5366,937.952
k42887,128.429,-24.9447,153.321,91.2535,854.668
k70578,128.554,-32.9712,119.144,26.9775,687.51
k60044,77.3159,-41.4689,110.158,31.1759,478.22
k10812,110.375,-13.4281,106.313,40.6155,633.0459999999999
k16839,125.656,-52.3993,119.853,24.9186,525.4169999999999
k5890,77.6608,-39.3908,14.6602,61.5685,446.848
k37770,165.72799999999998,-70.7645,110.278,36.8422,563.038
k11512,219.246,-66.2726,105.697,18.9859,505.979
k22388,25.9595,-8.345989999999999,14.4264,33.6308,485.016
k12808,120.353,13.1182,50.1287,29.0325,782.416
k19991,54.3287,-26.5767,154.713,114.995,777.068
k47377,133.16,-38.7294,140.988,59.1761,693.2710000000001
k44777,123.455,-17.708,113.236,55.9605,460.21
k70880,147.366,-37.8178,147.27700000000002,57.4568,973.105
k61028,130.196,-35.2853,155.408,42.8311,568.372
k44767,38.5559,5.862080000000001,123.026,88.2347,745.466
k71749,55.4567,-50.2167,120.671,45.2549,883.3480000000001
k42026,140.953,-34.8836,148.889,69.511,833.948
k49951,36.7073,1.98481,61.1746,115.605,594.534
k9201,61.9719,-47.8571,48.2108,49.7215,562.0169999999999
k11214,94.1733,-33.3104,112.306,135.59799999999998,1112.27
k55415,139.287,-45.1491,120.799,29.5759,441.56
k49383,101.198,-32.5621,80.0938,35.209,729.949
k6876,14.4773,-2.89371,84.5821,72.5595,564.896
k35051,81.1774,-43.0596,113.325,71.4648,1039.51
k3314,126.539,-50.2154,134.186,26.288,600.5980000000001
k25636,136.097,-35.4251,160.653,32.2661,510.588
k67596,198.023,-35.4767,119.491,12.4751,504.824
k51674,58.6525,-13.0602,92.9296,50.4773,938.167
k41975,72.5386,-18.4525,153.224,32.6923,602.113
k40437,126.661,-19.4498,120.861,12.3535,347.8
k49752,122.987,-11.8256,144.313,49.0225,658.2510000000001
k68735,146.438,-55.7969,192.842,67.6266,776.178
k12626,115.476,-41.05,135.808,25.8897,516.442
k36140,26.9315,-45.2949,91.2682,13.1039,352.571
k36210,126.204,-4.50925,165.987,56.5951,662.311
k8844,242.526,-49.3737,127.439,80.7557,904.151
k56052,106.632,-0.40981,71.0187,67.0673,1017.12
k34376,103.176,-49.2416,46.6564,14.3097,394.047
k15908,142.89700000000002,7.01029,156.977,96.5509,583.107
k70519,120.558,-57.0216,114.381,74.9405,675.049
k48731,49.645,-50.98,143.062,43.9603,673.252
k12622,227.7,-57.2578,330.371,46.7194,1337.9
k43699,118.266,-35.9257,105.488,29.6706,641.0840000000001
k4695,191.515,-43.9754,144.935,37.0618,888.7819999999999
k51586,153.638,-33.0915,160.15,78.834,1004.18
k49581,119.102,11.5459,32.7471,47.0492,921.806
k43734,97.1738,-77.8282,145.999,26.4332,770.4960000000001
k63443,105.394,-74.2516,99.0644,54.9754,892.127
k8285,94.7334,-33.3458,111.239,23.3037,410.769
k2669,454.051,-56.9585,150.91,252.976,913.205
k72023,130.718,-65.0996,129.784,44.4043,615.849
k45022,131.822,-29.6531,134.82299999999998,44.0029,659.3939999999999
k59252,150.033,-16.2554,8.78239,54.1128,992.414
k63152,79.8065,-40.3728,138.161,39.0731,652.1990000000001
k21376,112.719,-36.0567,154.42700000000002,47.3954,882.125
k40777,66.4636,-85.2337,235.3,138.067,1112.49
k36386,111.111,-24.7791,111.575,68.4501,833.76
k23288,145.858,-43.2096,126.471,22.927,723.5060000000001
k30088,97.8512,-37.8611,5.23815,26.6544,343.766
k71238,79.5868,-19.2951,114.425,79.8629,952.787
k56547,133.084,-43.7245,118.346,11.8,478.871
k58082,136.187,-23.8072,3.87221,43.4565,494.517
k57220,117.857,-28.9189,92.3586,108.397,689.113
k51844,38.4781,-57.6617,107.659,9.00842,475.362
k54128,104.126,-47.9592,116.941,21.7102,605.877
k29370,132.701,-53.1725,113.664,64.2039,804.2080000000001
k67370,134.45600000000002,-73.5873,127.104,28.3639,842.072
k45949,26.2184,-27.6825,89.7547,60.5427,830.802
k50944,262.497,-10.7561,119.755,16.4633,599.055
k15023,11.1017,-180.504,43.1869,5.44509,196.586
k45722,80.3681,-11.137,119.226,75.0067,1049.61
k70142,119.985,17.3684,181.786,45.9222,690.137
k7436,36.2799,9.67494,152.637,21.8666,515.403
k56234,144.537,-47.9395,188.735,124.538,1065.43
k53680,156.594,-54.7382,168.778,63.2356,720.0369999999999
k60798,129.40200000000002,-50.6213,116.847,102.74,633.099
k8084,154.85399999999998,-21.9086,153.329,60.0561,690.924
k744,118.34,-21.0814,108.218,74.7727,511.007
k41745,54.1209,28.4698,27.8286,61.9017,592.116
k36147,101.82,-110.28,128.16899999999998,26.6967,675.8610000000001
k54101,116.569,-15.9173,98.0223,75.6899,876.584
k8045,120.14,-24.8367,147.637,25.899,479.672
k40476,167.952,-16.8786,133.63299999999998,62.9667,718.127
k33423,146.16299999999998,19.6919,154.015,39.6016,593.4069999999999
k8227,132.11700000000002,-36.4158,185.438,71.0834,744.071
k1588,104.127,-38.1644,169.92700000000002,53.9664,445.247
k63173,103.577,-13.7952,96.2215,25.5944,509.333
k27785,158.158,-23.3949,164.605,89.7128,648.932
k44097,81.5607,-58.1007,163.091,45.3501,818.545
k43713,120.689,-22.4099,2.64525,55.3902,412.284
k34853,132.91,-20.2667,1.84565,60.9528,840.191
k57871,10.5748,-3.63321,44.3796,21.8584,287.455
k18108,79.3327,-47.4838,93.7758,6.56007,293.92900000000003
k71152,32.8226,32.2709,103.394,105.39,944.319
k18389,91.827,-26.5887,79.1812,22.195,636.0269999999999
k39427,123.32,14.7987,29.0415,34.8992,669.1439999999999
k17614,134.122,-5.2211,47.1179,21.2392,596.135
k7388,118.904,-2.20344,0.74331,21.4409,611.104
k49728,124.624,-38.9129,140.16299999999998,51.418,749.268
k40220,84.7918,-11.85,112.238,31.0755,448.698
k21851,134.741,-59.7395,177.87099999999998,9.32852,630.191
k31633,157.293,-16.0873,170.282,40.5983,606.884
k52997,112.616,-187.423,52.6142,15.6992,853.535
k70522,298.683,6.681310000000001,6.965610000000001,103.284,878.4010000000001
k55236,111.957,-64.6733,71.1286,25.7438,400.234
