Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
k4688,0.1308,1,59.0085,5802
k2903,0.1308,0,56.0089,4772
k7592,0.1308,1,65.5305,2358
k1457,0.1213,0,41.0122,4105
k4081,0.0838,0,60.6321,3788
k1499,0.2228,1,78.0577,3472
k4893,0.2228,1,89.5056,6961
k3715,0.4189,1,93.1088,4353
k6641,0.4189,1,84.0387,1657
k7044,0.4189,1,28.6356,251
k3981,0.3629,1,107.1273,2519
k771,0.2624,1,74.1839,2754
k1851,0.3453,1,112.2553,6445
k4361,0.3453,1,108.5587,33
k2441,0.3453,1,88.3883,4330
k5678,0.1893,1,70.0,4115
k7237,0.1384,0,90.5014,1618
k3500,0.2394,1,91.0014,1600
k3127,0.2394,1,59.3043,4081
k2195,0.2394,1,110.6131,5187
k2359,0.1588,1,75.2014,2556
k5917,0.1419,1,87.1163,3383
k7335,0.1153,1,85.0368,5270
k3935,0.0934,1,120.5041,7349
k1288,0.2173,1,146.7055,4163
k2505,0.0329,1,50.0899,3111
k1528,0.0404,1,78.7433,657
k4519,0.2229,1,53.2658,1721
k4207,0.2229,1,35.2278,1087
k7058,0.1824,1,106.0,4803
k481,0.2299,1,79.5629,7039
k4555,0.2724,1,43.8463,2529
k3065,0.0204,1,90.3549,4260
k2612,0.0644,1,47.5395,1344
k4631,0.0759,1,51.7035,5560
k1355,0.1389,0,17.5,4589
k273,0.1439,1,40.7063,3774
k1774,0.1439,0,62.0987,2526
k5857,0.2339,0,91.5492,4826
k1983,0.2339,0,109.4578,861
k4452,0.2339,0,99.1262,5922
k4884,0.2584,1,43.8634,4011
k388,0.2584,1,59.0021,7101
k4548,0.1379,0,9.5131,441
k183,0.1379,0,29.6015,3517
k5677,0.1319,0,79.5063,962
k3709,0.1319,0,47.8357,7125
k2010,0.0969,1,86.1757,790
k3256,0.0169,1,71.5017,4156
k3156,0.1259,1,83.5733,2504
k823,0.0634,1,52.4047,4857
k2700,0.0704,1,75.0,1475
k1450,0.0544,1,75.5811,6472
k730,0.2214,1,54.5092,623
k2442,0.1444,1,87.3985,5652
k3644,0.2614,1,46.7172,4231
k2730,0.3014,1,66.8169,1171
k1325,0.3014,1,56.029,1962
k329,0.0894,1,28.7793,7049
k6075,0.0969,1,69.1394,6905
k5280,0.0969,1,47.5395,1038
k1037,0.0969,1,42.3586,3548
k2853,0.0969,1,36.0312,5783
k5694,0.0404,1,92.8897,780
k5210,0.0404,1,69.0959,1086
k6468,0.0959,1,68.6477,4514
k2447,0.1609,1,98.5812,6934
k3223,0.1439,0,66.7083,2908
k6687,0.1814,1,103.6967,3793
k758,0.2524,1,77.1897,5541
k3516,0.2524,1,65.5172,2332
k212,0.2524,1,55.4617,6393
k7222,0.1879,0,16.1245,158
k6821,0.1879,1,92.3918,1125
k3527,0.1714,0,106.1379,5542
k6892,0.1194,1,61.2066,629
k7056,0.1054,1,45.0472,5131
k6230,0.0674,0,77.9567,2249
k4715,-0.0326,0,57.0088,2781
k6478,-0.0551,1,74.8482,1803
k1119,0.0729,1,192.8989,2897
k886,0.0729,1,91.2195,2000
k3258,0.0119,1,87.9616,4574
k370,0.0529,1,79.7621,2810
k4478,0.0564,1,45.1054,1722
k4905,0.0799,0,46.8615,1659
k987,0.0799,0,50.5693,7582
k7009,0.3264,1,86.8058,1681
k6918,0.3214,1,100.4241,3799
k1559,0.1879,0,75.9605,565
k3158,0.2954,1,81.1865,1977
k2059,0.1859,1,66.4267,6683
k4415,0.1859,1,61.2944,643
k3044,0.1859,1,56.573,5876
k1349,0.1494,1,57.4043,3677
k2255,0.0934,1,52.1177,4229
k1766,0.0999,1,35.9235,3342
k4070,0.1649,1,62.55,6341
k2804,0.1649,1,45.2217,5413
k2383,0.1514,1,75.0417,811
k1144,0.1514,0,51.6164,5689
k3179,0.1479,0,69.0254,1524
k483,0.1819,1,69.6078,1928
k95,1.2479,1,69.7298,955
k2219,1.3839,1,95.3231,3416
k6741,1.6574,1,39.1216,1865
k2036,2.9684,1,106.6255,3650
k4251,2.9684,1,17.3277,6871
k6027,2.9684,0,76.6975,5057
k2598,1.0519,1,113.9923,2995
k2796,1.0519,1,174.305,4134
k571,0.5789,1,36.3352,1900
k3718,0.6819,1,110.7079,2232
k4238,2.2879,1,177.4155,2515
k800,2.3504,1,17.2699,5125
k7329,0.5794,1,83.4086,702
k1312,0.5989,1,54.8293,4481
k2772,0.5989,1,73.0839,3891
k3584,0.5989,1,35.107,5733
k2786,0.5989,1,185.1385,1893
k3859,0.6274,1,93.3006,5911
k5492,2.3554,1,74.0709,4573
k5011,0.0094,1,64.3467,2417
k6385,0.2829,1,57.9008,3648
k2247,0.4999,1,48.8365,4599
k6709,0.4999,1,89.237,1884
k2110,0.4924,1,42.8544,1789
k5951,0.2899,1,84.8322,1955
k2771,0.2144,1,52.6545,62
k789,0.1004,1,49.2164,194
k7014,0.1004,1,95.9401,1520
k6382,0.0494,1,54.3921,2646
k7098,0.2929,1,91.9416,556
k5061,0.4174,1,116.6812,675
k1677,0.5499,1,5.831,1252
k7408,0.5974,1,17.2699,5817
k785,0.5974,1,123.0498,1628
k496,0.5974,1,31.8512,2699
k1112,1.4599,1,20.2485,2655
k4230,1.2459,1,44.1616,975
k7263,1.1719,1,79.0759,4483
k3361,1.2674,1,1206.8344,6919
k5731,1.5159,0,5.0,2
k4426,1.5159,0,29.8077,7457
k2758,2.0074,1,100.0862,2315
k4900,2.0074,1,67.72,7068
k5466,2.0074,0,62.6139,320
k6603,2.6859,1,72.6705,6187
k5673,2.2479,1,44.2832,2959
k1798,2.2479,1,32.3303,7281
k6828,1.8444,1,249.8925,2720
k2601,1.8859,1,66.2061,2395
k499,2.0914,1,46.543,616
k4150,2.2779,1,84.5355,1089
k620,2.7764,1,122.262,3990
k1666,-0.0006,1,85.856,4317
k4592,-0.0006,1,37.8715,1177
k3411,-0.0006,1,94.0811,6346
k2587,-0.0006,1,39.6548,1329
k3313,-0.3586,1,46.0109,4070
k1035,-0.6566,1,89.0056,4182
k5524,-0.6566,1,85.1469,6575
k452,-0.8116,1,106.4061,4358
k3455,-0.8116,1,147.4797,6340
k3375,-0.5396,1,82.2268,4305
k7129,-0.4376,1,41.6083,1278
k2575,0.1029,1,1092.9485,6722
k1007,1.0902,1,47.8539,3327
k2156,1.2617,0,136.9379,4302
k1549,1.2617,0,144.9569,1433
k2456,2.1322,0,955.6627,5937
k6541,0.6427,0,25.5196,2656
k4805,1.4382,0,83.4521,3932
k4603,1.4382,0,35.5844,48
k3194,0.9767,1,67.8251,1986
k6796,0.1097,0,59.2558,1385
k5794,0.0982,0,67.3573,3562
k3492,-0.2448,0,90.667,876
k75,-0.4198,0,24.6221,6134
k2590,-0.4198,1,23.6326,3220
k4209,-0.4958,1,62.7873,1272
k5779,-0.3453,0,55.0023,2905
k6996,-0.3453,0,34.3402,6972
k6261,-0.3453,0,1031.8326,6539
k5042,-0.3453,0,73.1642,3616
k4608,-0.3453,0,23.1948,6640
k6040,-0.3453,1,122.043,4335
k7563,-0.3948,1,62.2435,1805
k4364,1.4897,1,1137.5448,6735
k5699,1.8012,1,45.5412,7248
k1791,2.0367,0,60.6486,5804
k62,0.1672,1,35.7106,2292
k3878,0.3987,0,71.8001,6566
k1620,0.5532,0,36.0069,6485
k377,0.5577,1,112.8051,5877
k6624,0.5577,0,94.8855,2763
k1511,0.1742,1,105.0452,6959
k4203,0.1557,0,89.6228,4535
k2411,0.0672,0,39.8121,1964
k6239,-0.0783,0,32.28,4068
k3315,0.6042,1,63.8905,4521
k7125,0.6117,1,48.2701,6685
k3523,0.6117,1,71.5891,2431
k4553,-0.2613,1,86.8936,4136
k4994,0.0597,1,31.293,4030
k4930,0.0737,1,78.6924,6723
k7340,0.0737,1,67.1956,4519
k56,0.0737,1,48.0104,7475
k4525,0.0177,1,36.5548,6867
k3116,-0.0398,1,81.6854,5467
k5724,0.2517,1,35.5,2694
k4026,-0.0653,1,138.1892,4478
k6253,-0.0348,1,143.0472,2245
k1468,0.6112,1,79.3426,1804
k6797,0.6112,1,184.8351,6694
k64,0.8192,0,204.4028,563
k6376,0.8787,1,110.92,2384
k6084,0.9107,0,64.7341,624
k2644,0.9107,0,86.7078,4405
k4273,0.9107,0,35.0036,612
k2508,0.6407,0,76.8001,7162
k1849,0.4302,1,979.7302,294
k3076,-0.0498,0,125.8014,37
k7342,-0.2753,0,118.0138,4716
k299,-0.5668,1,167.5858,4624
k6360,-0.9888,0,179.4714,2146
k3240,-1.2853,0,112.5044,2605
k7432,-0.4638,0,127.5353,6764
k870,-0.1378,0,15.8824,4585
k2155,1.4162,1,55.6529,4788
k7077,0.4057,1,174.2871,1813
k1389,0.4057,1,106.1002,2990
k2310,0.4057,0,78.9335,3262
k6397,0.4662,1,115.9526,4436
k1485,0.8567,1,66.592,1828
k2385,0.3057,1,177.3866,4621
k2900,-0.4653,0,23.0326,2577
k1472,-0.7568,0,26.8561,2414
k5313,-0.3943,1,152.3959,2578
k431,-0.3943,0,83.0376,2032
k1040,-0.0218,0,32.0156,6711
k6715,0.0977,0,8.2462,2107
k6936,0.2682,1,99.9512,5836
k5258,0.1467,1,131.0467,1589
k3474,0.1707,1,84.0015,6573
k5495,0.6497,1,50.5,2477
k3561,1.196,1,74.0017,1253
k7108,1.196,1,79.9078,1753
k919,1.196,1,98.8661,979
k4218,1.094,0,122.602,2347
k1455,0.795,1,126.4852,4214
k3229,0.6915,0,41.7163,2412
k2734,0.6815,0,59.1122,3244
k3596,0.6815,0,435.2807,3211
k382,0.6205,0,45.2134,2126
k1147,0.6205,1,189.0106,6451
k1933,0.6205,0,65.9109,1153
k2240,0.4105,0,55.0727,4041
k3048,-0.244,0,62.3097,6203
k2461,-1.132,1,79.6304,4546
k2849,-1.226,1,1081.5611,4111
k7566,-1.226,1,183.9599,3218
k5578,-0.924,0,64.5949,5727
k4634,-0.2355,1,74.2041,7072
k6498,-0.157,0,103.5857,2503
k5955,0.205,0,49.023,2562
k222,-0.575,1,81.8551,1160
k4417,-0.528,1,220.6949,1390
k3017,-0.006,1,73.6817,1051
k2932,0.3635,1,238.0005,2713
k1477,0.3635,1,77.1379,1401
k1631,0.205,1,135.5083,2330
k3264,-0.2745,1,27.9866,4183
k3329,1.0685,1,28.7141,3122
k6221,1.0915,1,16.4469,4946
k3234,1.0915,1,89.0351,1924
k33,0.9915,0,100.4502,7538
k2842,0.5045,0,53.7238,1718
k131,-0.061,0,13.8654,3374
k4302,-0.0635,1,74.1485,7319
k7332,1.7275,1,69.4208,3299
k7110,1.9765,1,40.2616,4343
k4534,1.9765,0,116.1034,4052
k4892,1.9765,0,79.8279,3245
k4511,0.8305,1,64.7012,6404
k2794,0.8305,1,133.5337,7451
k4390,1.4375,1,188.9577,5368
k3031,1.4375,1,41.5843,1734
k639,1.4375,1,200.5299,1158
k6392,1.4375,0,37.2055,4256
k6015,1.192,1,135.595,39
k2675,1.7875,1,110.6933,1731
k3161,1.7875,1,60.8769,4918
k6869,1.63,0,68.6531,886
k5601,1.764,1,175.7228,5404
k7127,1.7125,1,89.8888,5050
k7362,0.776,0,90.1679,7428
k456,0.5345,0,380.1079,2912
k6997,1.127,0,25.2834,1159
k2687,1.1285,1,106.1249,521
k7116,1.4325,0,45.763,4368
k5812,1.4325,1,80.3648,2816
k5433,0.319,1,95.1223,6009
k1825,0.319,1,74.4043,1300
k3363,0.3335,1,163.0161,4669
k1533,0.728,1,93.9149,7029
k498,1.016,1,885.357,7270
k7488,0.9425,0,53.2565,4943
k7431,0.904,1,55.3399,4934
k2928,1.2395,1,68.0165,3091
k7552,0.687,1,122.9085,3008
k3233,0.762,1,101.1336,112
k344,0.8685,1,92.8036,4297
k7059,1.511,1,123.9002,4653
k4100,1.5165,1,60.7454,3392
k7083,-0.601,1,166.8907,1102
k1848,-0.7115,1,55.581,1747
k4522,-0.4115,1,112.1116,6975
k4545,-0.292,1,72.2721,2482
k975,1.7995,1,33.6043,5073
k4147,1.7995,1,985.5112,5765
k1617,1.7475,1,29.0043,7422
k3369,2.9875,1,26.0864,6501
k6309,2.9875,0,81.1804,4485
k1743,0.422,1,69.6024,4908
k1577,0.4335,0,109.492,4254
k6213,0.2805,1,85.3815,4034
k4858,0.2995,0,32.0039,914
k5515,0.2995,0,56.7649,2946
k6496,0.556,1,50.3835,1106
k1525,0.556,0,71.5891,2299
k242,0.556,0,56.626,5749
k1794,0.556,0,62.996,243
k6017,0.2295,0,218.5824,2061
k7184,0.6945,1,84.7718,5133
k1887,0.2635,1,93.5548,254
k1484,0.272,1,43.8549,6438
k6567,0.4215,1,86.885,4140
k2659,0.4215,1,71.437,192
k4604,0.6315,1,136.2654,1479
k6031,0.682,1,86.2931,7219
k4080,2.336,1,11.7686,685
k763,2.733,1,85.0015,2350
k1548,0.3655,1,53.3104,3536
k7299,0.3655,1,162.0378,1974
k2755,0.3655,1,120.7901,446
k404,0.3655,1,39.6548,6432
k4819,0.3655,0,70.2638,949
k4393,0.3655,1,122.6968,1786
k5244,0.298,0,89.7845,1558
k1350,0.298,1,85.5468,6476
k1811,0.19,1,38.2753,2620
k6094,0.19,1,49.0408,6370
k5921,0.0805,1,200.0225,7014
k7521,0.4335,1,40.3268,6669
k2099,0.972,1,89.3099,3376
k3889,1.1075,0,103.1213,7470
k5035,1.4252,1,22.8035,7310
k5225,1.1967,1,197.624,7238
k1388,0.0197,0,108.6244,7243
k4894,-0.2433,1,78.1089,3464
k5742,0.3527,0,32.73,2772
k5596,-1.1753,1,76.0345,608
k335,-1.0913,1,127.0797,5776
k2844,-0.5688,1,171.9978,197
k3654,-0.4938,1,36.6742,5151
k4371,-0.2753,1,79.9828,2165
k156,-0.1333,1,86.1931,6028
k1141,-0.0108,1,89.0351,5090
k6794,-0.0108,1,73.6156,4898
k2285,-0.0108,1,46.8882,7567
k5464,-0.0108,1,47.2705,5091
k6800,-0.0108,1,100.7137,3909
k816,-0.3773,1,83.8153,5929
k5898,-0.3508,1,87.7268,3214
k5137,1.2187,1,54.0786,2511
k860,1.2187,1,126.5701,7325
k1765,1.1912,1,82.1736,315
k2561,1.2332,1,25.8118,2458
k2877,0.6462,1,87.5571,4552
k6845,1.5577,1,80.6923,493
k91,1.5692,1,159.7537,4045
k5623,1.5692,1,87.9801,5705
k7163,1.5692,1,80.4767,7215
k1342,-0.1013,1,116.7604,2784
k444,-0.8648,1,104.9774,5603
k5372,-0.7918,1,53.5374,7286
k3203,-0.7018,1,96.6863,1247
k5185,-0.7018,1,89.3155,1365
k3092,-0.5818,1,39.5885,1615
k7389,-0.5818,1,44.5112,4275
k5174,1.7037,1,87.6427,2988
k1230,1.2502,0,186.0168,5443
k4934,1.2502,1,49.6009,5771
k3831,1.2112,0,56.3072,2948
k6268,1.5457,0,81.4325,6352
k5489,1.4937,1,51.4004,3926
k3419,1.0762,0,162.39,3561
k2235,0.7047,1,70.7743,7247
k3383,0.6557,0,93.4679,5597
k6852,-0.0258,1,199.1394,3282
k1463,-0.1188,1,72.562,6857
k1721,0.0387,1,77.4661,4630
k2667,0.0692,1,257.3582,4757
k6001,0.4637,1,60.0521,3792
k5373,0.9212,1,119.3995,4204
k6146,0.9212,0,95.2064,3625
k6366,0.1892,1,131.7014,1983
k4334,0.4262,1,65.025,5
k3393,-0.4403,1,71.6415,7260
k5134,0.0637,1,33.989,1557
k1494,0.0637,1,91.7606,3812
k6055,0.0637,1,55.599,9
k3843,0.7661,1,119.3838,6359
k7016,0.7661,1,34.3984,7431
k5155,0.2931,1,81.4632,4336
k6067,0.0316,1,105.7095,5423
k2080,-0.3694,1,33.0038,3871
k6748,-0.6259,1,53.4158,5040
k1067,-0.6289,0,40.5,1822
k4873,0.3796,1,195.5026,7227
k3748,0.4496,1,65.3758,6559
k6735,1.2751,1,22.8254,1926
k819,1.2821,1,79.2275,198
k1097,1.4196,1,57.4217,5410
k7546,1.6806,1,25.318,3807
k5421,0.8401,1,43.523,7539
k4049,0.8401,1,21.006,6613
k6954,1.7096,1,75.3127,6813
k3339,0.7296,1,47.5395,3270
k5364,0.7876,1,53.3526,882
k2948,0.9126,1,35.3553,4904
k6028,1.1966,1,34.6482,7563
k909,1.5841,1,33.0038,7148
k491,2.3686,1,14.5086,5147
k1372,2.8676,1,63.0079,3115
k6908,-0.1774,1,70.9119,2028
k6071,0.5216,1,82.0,3112
k5840,0.5216,1,87.1622,7392
k4282,0.5216,1,128.6546,6633
k3984,0.5216,1,126.7517,7484
k965,0.5216,1,38.2688,7142
k703,-0.1259,1,65.622,4957
k592,-0.1504,1,68.7841,892
k82,-0.1094,1,104.9405,4759
k1439,-0.2199,0,16.1941,3259
k6846,0.1626,0,89.0421,4504
k4787,0.5371,1,12.9035,3540
k6356,0.9811,1,34.7311,590
k469,1.9801,1,118.442,3856
k838,1.5631,1,54.811,5723
k2418,0.2201,1,89.3658,707
k2338,0.9971,1,24.6982,255
k181,1.1616,1,54.555,2701
k3923,1.9266,1,29.5677,3063
k5998,0.6921,1,195.1852,3604
k7245,0.6921,1,69.7155,868
k510,0.5921,1,33.0151,6957
k7004,0.4866,1,67.1956,6177
k3396,-0.0924,1,104.9011,1464
k1066,-0.5169,1,110.5,6116
k7028,-0.5169,1,70.5018,6969
k6533,0.7161,1,51.9711,3347
k305,1.1741,0,99.5314,1661
k1220,1.1741,1,93.484,2331
k5837,1.1741,0,34.0147,5515
k3157,0.8831,0,49.6488,134
k2129,-0.3974,1,59.0,104
k385,-0.0299,1,58.86,7418
k2375,0.3751,1,53.5023,6524
k4255,0.7396,1,42.0476,6974
k3704,1.1346,1,41.0122,2222
k3575,1.6111,1,41.4035,193
k6910,0.2201,1,151.7976,6945
k6411,-0.3409,0,100.8588,2880
k6085,-0.7339,1,118.2582,1724
k3241,-0.1684,0,89.0688,561
k1925,0.3171,0,126.0258,4976
k5963,0.4221,1,141.5221,6654
k1434,0.9836,1,129.0446,4814
k6958,0.7796,0,123.504,891
k6039,0.7796,0,73.4932,2493
k311,0.3036,0,60.1041,2290
k4917,0.3036,1,83.8824,7015
k915,0.3036,0,61.8466,3703
k2674,0.3036,0,30.1081,591
k7538,-0.3204,1,17.9513,6180
k2807,-0.8059,1,127.9385,366
k7128,-1.1764,1,93.9415,6375
k6123,-1.1764,1,24.0104,7550
k5640,-1.4284,1,6.7268,3000
k5924,-1.6134,1,54.8657,2075
k6919,-0.8904,1,260.0173,1168
k5052,-0.8904,1,102.461,7009
k6938,-0.4489,1,22.6385,3174
k4571,-0.1324,1,125.504,7296
k3787,-0.1324,1,85.3756,1590
k3470,0.8376,1,50.7986,1488
k4122,1.2396,1,84.7894,4545
k4388,0.3595,1,115.2964,6523
k2873,0.326,1,3.6401,4005
k6186,0.3155,1,77.5403,4192
k3285,0.2235,1,86.0712,202
k2806,0.2765,0,23.0054,1938
k2289,0.2765,1,6.0208,3382
k2250,0.2725,1,77.3838,4958
k7553,0.2055,0,72.0139,4132
k3215,0.2535,0,96.1587,5052
k6035,0.273,1,39.9406,2214
k1586,0.273,1,131.0439,4422
k1991,-4.3255,1,39.1216,6595
k106,0.675,0,74.0169,3933
k1772,0.675,0,44.9055,2352
k4453,0.098,1,58.1808,5528
k3707,0.098,1,177.1384,3478
k1840,0.098,1,32.8824,4059
k2321,-0.1215,1,52.1177,5707
k6000,-0.07,1,19.2094,2686
k960,-0.07,1,71.7809,5213
k1299,-0.0755,1,49.1172,376
k1045,0.4355,1,76.8847,5048
k6370,0.114,1,115.3354,160
k5940,0.1625,1,47.2652,2179
k754,0.245,1,57.8014,7052
k3401,0.3625,1,87.7411,6548
k5569,0.3805,1,62.55,2737
k6440,0.5545,1,54.3622,4010
k109,0.5545,1,117.72,3049
k3505,0.3425,0,82.2253,6092
k4136,0.282,0,31.0161,4014
k7540,0.282,0,36.6742,3759
k1387,0.282,0,109.6688,1244
k6955,0.152,1,122.451,7102
k851,0.278,1,58.0452,1049
k213,0.278,1,21.5523,7160
k2251,0.0375,1,226.6991,3062
k4278,0.085,1,13.0863,1881
k3497,0.1125,1,101.6231,463
k4245,0.1125,1,82.5742,2998
k7500,0.114,1,4.9244,1797
k5654,0.19,1,40.6079,1432
k7423,0.3265,1,12.51,5407
k5913,0.3265,1,11.2805,4720
k3555,0.3265,1,8.2765,7188
k5397,-0.1645,1,85.8735,4827
k458,-0.1885,1,65.6144,7264
k5173,-0.0835,1,87.3284,1521
k2547,-0.0835,1,85.6417,6878
k7003,0.3835,1,70.0179,4672
k7177,0.545,1,42.6878,1355
k7021,0.4895,1,124.2508,1046
k5482,0.025,1,162.2876,4000
k4705,0.1335,1,85.6169,761
k6760,0.3965,1,85.0368,5442
k334,0.3965,1,74.9533,583
k1431,0.3965,0,39.702,5832
k5612,0.3965,0,91.7824,393
k4494,0.35,0,39.3224,2702
k7402,0.35,1,71.2969,5772
k6637,0.361,0,47.8566,3671
k3379,0.0843,1,27.2809,2173
k3269,0.0843,1,37.716,2593
k3661,0.1578,1,90.7772,1402
k4303,-0.0602,1,71.1354,2310
k5520,-0.0327,1,131.4962,7251
k6388,-0.0257,1,119.8509,2427
k6815,0.3303,1,63.9727,4656
k894,0.2183,0,110.3959,2696
k4368,0.1348,1,17.9513,6625
k3617,0.1348,1,40.3268,2401
k3892,0.4253,1,81.2481,2801
k7269,0.5933,1,75.3077,5728
k5978,0.3528,1,63.6573,196
k3639,0.2188,1,55.0,3432
k1068,0.4268,1,7.5664,507
k3655,0.4268,1,100.5112,285
k3392,0.3513,0,51.0025,7558
k2265,0.3423,0,40.8044,1406
k5230,0.3423,0,54.7083,3744
k4192,0.1743,1,285.2337,5551
k4076,0.0883,1,96.9961,6670
k6905,0.0443,0,102.0306,5137
k5867,0.3018,1,105.9056,4278
k4809,0.3018,1,182.2231,7273
k6893,0.3018,1,84.9294,5631
k1267,0.3018,1,145.5378,6853
k7596,0.2118,1,83.0,3360
k2886,0.4043,1,58.8154,1099
k397,0.2753,1,72.1006,110
k5201,0.3198,1,53.612,5556
k6471,0.2743,1,99.1413,6322
k3244,0.2633,1,132.8768,475
k1897,0.2548,1,51.2957,1490
k5135,0.2248,0,40.6971,5691
k1770,0.1363,0,88.4265,2428
k7057,0.1538,1,22.0511,6139
k3759,0.0583,1,6.8007,5736
k1418,0.0143,1,13.7931,7382
k6806,0.0383,0,81.4125,3078
k1003,0.1548,1,44.7353,1064
k4301,0.1493,1,72.2721,3351
k3799,0.1623,0,55.4617,456
k1005,0.399,1,59.0635,304
k1081,0.3255,1,92.7699,4944
k7437,0.1495,1,29.6522,4670
k2809,0.2245,1,61.0123,4523
k1731,0.323,1,86.0233,4311
k5091,0.38,1,44.0596,7174
k2086,0.38,1,135.7663,5437
k2662,0.38,1,51.0221,1703
k3674,0.3765,1,76.9172,4316
k1635,0.142,1,21.7083,5236
k4521,0.142,1,84.4038,1192
k4331,-0.0245,1,75.2629,5717
k201,0.003,0,144.0391,3934
k2174,0.003,0,34.7131,1501
k3827,-0.001,1,91.2921,632
k964,0.152,1,79.7057,2448
k5004,0.8115,1,33.8895,1193
k3627,0.8115,1,134.5706,1679
k1942,0.4255,1,113.554,2006
k6359,0.222,1,77.0876,3058
k3025,0.1395,1,59.3633,5422
k3391,0.1325,1,70.1231,6827
k376,0.1325,1,64.5155,3200
k3367,0.2685,1,107.1972,4085
k1251,0.0925,0,99.2283,6947
k5411,0.3665,1,411.5984,2152
k3680,0.3245,1,80.5062,472
k2448,0.2495,1,111.8626,4505
k5846,-0.0595,1,51.923,2991
k5294,-0.0275,1,44.8693,2491
k724,0.281,1,27.2947,1867
k3565,0.3645,1,24.3311,5074
k6457,0.09,1,19.2419,6031
k1176,0.1465,1,24.0052,5725
k3176,0.1265,1,50.7568,6743
k6702,0.1925,1,68.6385,6496
k5851,0.2535,1,23.2002,6687
k6344,0.2535,1,64.6239,503
k4651,0.29,1,83.3142,1249
k4786,0.29,1,53.9189,1366
k2902,0.3805,1,90.068,6537
k5113,0.389,1,96.3379,1273
k6969,0.389,1,82.2572,6065
k1886,0.389,1,84.8999,1151
k2524,0.1895,1,113.2486,1048
k598,0.1135,1,56.029,3549
k4614,0.0815,1,100.7782,6155
k30,0.3095,1,129.717,6466
k1170,0.3095,0,145.6022,5993
k3526,0.3121,1,122.4918,4224
k7141,0.2776,1,94.0213,832
k6081,0.2776,1,120.2206,5523
k3558,0.2071,1,27.2259,7032
k2120,0.0561,1,84.4349,5084
k3087,0.4406,1,53.5934,1083
k2494,0.4406,1,76.2512,2654
k561,0.3768,1,54.7403,5775
k5003,0.3768,1,72.8011,7379
k3397,0.2053,1,79.0728,4584
k3323,0.2188,1,143.5078,6786
k6459,0.2188,1,71.5,2162
k331,0.3113,1,104.1693,1517
k4422,0.3143,1,85.8662,938
k7274,0.1603,1,38.4513,7569
k6975,0.3238,1,77.1038,1773
k3864,0.3263,1,62.5859,4572
k191,0.2028,1,100.5012,6597
k3533,0.2093,1,65.3165,6030
k2408,0.2883,1,65.7305,2542
k6105,0.4828,1,99.6807,1639
k2379,0.1438,1,55.509,4028
k4172,0.1228,1,72.5,7276
k2275,0.1228,1,62.0081,5493
k1745,0.2893,1,57.1183,1567
k1038,0.2663,1,23.4094,445
k1425,0.2923,1,50.6211,2996
k1361,0.2908,1,36.9121,286
k4017,0.2908,1,211.0024,1082
k4162,0.2468,1,77.8412,6657
k6692,0.2878,0,76.0805,6815
k1286,0.2878,1,52.5024,2003
k584,0.2943,1,37.0844,5740
k2095,0.3003,1,63.8847,4967
k6304,0.0893,1,53.782,4375
k6875,0.1433,1,44.5112,4784
k7135,0.1523,1,25.0799,7164
k130,0.2108,1,34.2381,6105
k3142,0.3958,1,55.0091,500
k4788,-0.0077,0,44.5028,5169
k3529,0.2143,1,56.5796,5864
k570,0.2428,1,84.0773,209
k78,0.2428,1,107.4349,2266
k945,0.1218,0,105.7462,937
k2223,0.4563,1,104.8821,6772
k2478,0.3633,1,74.8131,4148
k416,0.1698,1,97.6281,785
k5539,0.2128,0,103.5302,2150
k5922,0.2128,1,92.2849,3978
k566,0.1693,0,93.5655,7413
k152,0.1693,0,67.0466,7010
k172,0.1693,0,80.6381,6455
k1411,0.1793,1,107.2905,7376
k1476,0.1793,1,65.1498,6489
k1726,0.1263,1,162.9801,2258
k1513,0.2073,1,76.1988,6611
k4105,0.2073,1,36.0174,7316
k3636,0.1338,1,42.0268,5761
k186,0.4138,1,43.6578,5301
k2058,-0.0367,1,73.42,3184
k6502,-0.0072,1,107.379,5927
k1392,-0.0072,0,134.5158,5591
k3242,0.1143,0,131.3202,6758
k6841,0.1143,1,44.5,373
k5968,0.0933,0,59.298,1269
k1964,0.1563,1,82.4924,4580
k3445,0.2798,1,73.0616,60
k4205,0.2953,1,51.0098,2807
k4488,0.2953,1,80.4254,2809
k4208,0.2953,1,98.2573,1201
k6227,0.2953,1,57.5543,4955
k3337,0.2953,1,61.5183,1430
k5738,0.1313,1,123.7437,7152
k4921,0.1223,1,112.7918,5769
k3882,0.1223,1,72.5431,497
k4468,0.1563,1,89.5391,2914
k1482,0.1563,1,32.3805,5230
k2800,0.1753,0,86.8692,5971
k3810,0.1356,1,36.3662,6221
k6672,0.3946,1,76.4739,4471
k5465,0.1886,1,56.8595,1716
k3081,0.1781,1,44.8693,130
k6952,0.2141,1,61.711,963
k7230,0.4466,1,20.7966,5610
k6378,0.4466,0,46.7787,1667
k932,0.4466,0,55.0818,2480
k692,0.4466,0,85.5716,438
k1421,0.4466,0,144.5424,2818
k4943,0.3086,0,94.5053,6364
k609,0.3086,1,33.5149,6159
k6725,0.3086,1,70.1445,425
k1370,0.2551,1,111.9565,4367
k3466,0.1916,0,101.8332,1161
k3468,0.1916,0,9.7082,4861
k7354,0.0921,1,59.1354,4811
k5753,0.0921,1,55.8234,2722
