Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
k4603,219.0,239.0,120.0,k330
k3194,279.0,518.0,279.0,k6485
k6796,20.0,339.0,239.0,k3110
k5794,239.0,20.0,239.0,k1296
k3492,239.0,339.0,239.0,k2095
k75,159.0,239.0,179.0,k3825
k2590,179.0,518.0,279.0,k4775
k4209,179.0,179.0,20.0,k6984
k5779,179.0,20.0,140.0,k4143
k6996,140.0,179.0,20.0,k2204
k6261,20.0,339.0,239.0,k7102
k5042,40.0,179.0,20.0,k4275
k4608,239.0,40.0,458.0,k3824
k6040,458.0,239.0,757.0,k841
k7563,757.0,458.0,279.0,k3046
k4364,239.0,319.0,259.0,k2297
k5699,259.0,239.0,179.0,k4102
k1791,20.0,339.0,239.0,k4416
k62,159.0,0.0,279.0,k5966
k3878,239.0,199.0,219.0,k2776
k1620,219.0,239.0,259.0,k7567
k377,20.0,0.0,279.0,k4411
k6624,379.0,20.0,199.0,k2236
k1511,199.0,0.0,279.0,k4769
k4203,259.0,199.0,219.0,k3956
k2411,199.0,259.0,279.0,k4339
k6239,279.0,199.0,20.0,k4558
k3315,558.0,179.0,179.0,k2109
k7125,358.0,558.0,558.0,k4612
k3523,558.0,179.0,279.0,k667
k4553,279.0,558.0,538.0,k5859
k4994,538.0,279.0,319.0,k2575
k4930,339.0,538.0,219.0,k7570
k7340,219.0,20.0,239.0,k5129
k56,239.0,219.0,140.0,k4355
k4525,140.0,239.0,20.0,k2691
k3116,478.0,140.0,180.0,k2699
k5724,180.0,239.0,259.0,k1653
k4026,20.0,0.0,239.0,k4828
k6253,239.0,20.0,139.0,k5826
k1468,537.0,239.0,219.0,k6465
k6797,478.0,179.0,199.0,k7143
k64,299.0,259.0,359.0,k5836
k6376,359.0,20.0,139.0,k439
k6084,199.0,359.0,219.0,k5526
k2644,219.0,199.0,239.0,k3564
k4273,259.0,259.0,359.0,k7137
k2508,379.0,20.0,219.0,k3113
k1849,219.0,0.0,239.0,k303
k3076,139.0,219.0,219.0,k6855
k7342,219.0,20.0,219.0,k5204
k299,219.0,0.0,239.0,k5984
k6360,259.0,219.0,219.0,k4789
k3240,239.0,20.0,179.0,k4724
k7432,199.0,239.0,100.0,k1417
k870,100.0,20.0,419.0,k6175
k2155,20.0,179.0,120.0,k1779
k7077,458.0,0.0,219.0,k2628
k1389,219.0,199.0,239.0,k6588
k2310,199.0,239.0,139.0,k7433
k6397,418.0,139.0,219.0,k3636
k1485,199.0,139.0,219.0,k5424
k2385,498.0,199.0,179.0,k6319
k2900,179.0,219.0,179.0,k582
k1472,179.0,179.0,239.0,k3680
k5313,418.0,199.0,179.0,k4575
k431,219.0,179.0,219.0,k3310
k1040,219.0,219.0,179.0,k1610
k6715,179.0,219.0,199.0,k2323
k6936,299.0,279.0,199.0,k383
k5258,219.0,299.0,120.0,k5001
k3474,120.0,20.0,219.0,k1138
k5495,299.0,319.0,219.0,k3160
k3561,20.0,0.0,199.0,k3426
k7108,199.0,20.0,239.0,k4935
k919,239.0,199.0,179.0,k1903
k4218,538.0,439.0,439.0,k7267
k1455,439.0,199.0,179.0,k364
k3229,179.0,439.0,259.0,k2089
k2734,259.0,179.0,179.0,k7088
k3596,179.0,259.0,199.0,k6265
k382,199.0,179.0,279.0,k1757
k1147,279.0,199.0,179.0,k5989
k1933,239.0,439.0,259.0,k5468
k2240,219.0,439.0,439.0,k5176
k3048,598.0,219.0,518.0,k5132
k2461,518.0,0.0,199.0,k1305
k2849,20.0,120.0,139.0,k95
k7566,139.0,20.0,20.0,k6998
k5578,219.0,20.0,239.0,k4025
k4634,239.0,20.0,20.0,k5924
k6498,219.0,239.0,259.0,k6047
k5955,259.0,219.0,339.0,k2445
k222,259.0,0.0,179.0,k3971
k4417,418.0,259.0,279.0,k68
k3017,279.0,239.0,259.0,k3048
k2932,478.0,279.0,179.0,k3613
k1477,179.0,219.0,259.0,k1363
k1631,339.0,199.0,179.0,k6918
k3264,179.0,339.0,199.0,k3882
k3329,379.0,179.0,279.0,k418
k6221,279.0,379.0,339.0,k686
k3234,339.0,279.0,199.0,k1079
k33,239.0,199.0,179.0,k170
k2842,179.0,239.0,119.0,k2836
k131,119.0,179.0,459.0,k7056
k4302,459.0,279.0,199.0,k6897
k7332,179.0,279.0,199.0,k3694
k7110,259.0,179.0,279.0,k3774
k4534,299.0,259.0,199.0,k4244
k4892,199.0,199.0,179.0,k2925
k4511,140.0,219.0,259.0,k6365
k2794,259.0,0.0,179.0,k3526
k4390,358.0,259.0,279.0,k7550
k3031,219.0,239.0,259.0,k2130
k639,179.0,219.0,259.0,k2880
k6392,179.0,179.0,20.0,k1756
k6015,20.0,239.0,259.0,k1444
k2675,398.0,219.0,259.0,k7087
k3161,757.0,0.0,179.0,k157
k6869,518.0,757.0,399.0,k4944
k5601,399.0,219.0,259.0,k3972
k7127,199.0,199.0,179.0,k864
k7362,20.0,199.0,199.0,k4678
k456,279.0,199.0,199.0,k6264
k6997,259.0,199.0,199.0,k3693
k2687,179.0,199.0,179.0,k2224
k7116,219.0,179.0,179.0,k5246
k5812,179.0,199.0,179.0,k2479
k5433,219.0,219.0,259.0,k2704
k1825,179.0,239.0,259.0,k523
k3363,658.0,259.0,279.0,k4739
k1533,219.0,219.0,259.0,k2965
k498,458.0,259.0,279.0,k1111
k7488,120.0,279.0,319.0,k1640
k7431,478.0,279.0,199.0,k594
k2928,399.0,379.0,339.0,k2300
k7552,239.0,339.0,199.0,k5081
k3233,199.0,239.0,379.0,k4396
k344,379.0,199.0,299.0,k3013
k7059,319.0,339.0,199.0,k5127
k4100,518.0,239.0,379.0,k6064
k7083,498.0,259.0,259.0,k399
k1848,259.0,299.0,199.0,k4225
k4522,219.0,259.0,199.0,k4797
k4545,199.0,20.0,319.0,k1482
k975,259.0,239.0,219.0,k6281
k4147,557.0,259.0,179.0,k3487
k1617,179.0,159.0,638.0,k5130
k3369,638.0,179.0,678.0,k7210
k6309,678.0,638.0,0.0,k4827
k1743,20.0,0.0,239.0,k225
k1577,20.0,239.0,120.0,k979
k6213,259.0,0.0,239.0,k254
k4858,20.0,239.0,239.0,k4858
k5515,239.0,20.0,20.0,k926
k6496,20.0,239.0,179.0,k2499
k1525,358.0,20.0,219.0,k1163
k242,219.0,179.0,140.0,k928
k1794,140.0,219.0,219.0,k5695
k6017,558.0,140.0,279.0,k4453
k7184,657.0,80.0,239.0,k4660
k1887,239.0,199.0,159.0,k984
k1484,159.0,239.0,259.0,k3747
k6567,319.0,299.0,279.0,k7374
k2659,279.0,319.0,199.0,k805
k4604,199.0,279.0,159.0,k7033
k6031,159.0,199.0,319.0,k6498
k4080,259.0,100.0,20.0,k1423
k763,140.0,259.0,359.0,k3456
k1548,179.0,0.0,20.0,k6750
k7299,159.0,179.0,20.0,k4587
k2755,20.0,139.0,239.0,k5421
k404,239.0,20.0,20.0,k3597
k4819,20.0,239.0,239.0,k7064
k4393,239.0,0.0,20.0,k6471
k5244,219.0,239.0,239.0,k1154
k1350,379.0,219.0,239.0,k5846
k1811,20.0,319.0,140.0,k3551
k6094,140.0,20.0,20.0,k4856
k5921,20.0,140.0,1036.0,k5875
k7521,359.0,359.0,259.0,k3238
k2099,379.0,359.0,259.0,k999
k3889,319.0,379.0,299.0,k4283
k5035,140.0,0.0,20.0,k4599
k5225,379.0,299.0,219.0,k5227
k1388,219.0,140.0,239.0,k1904
k4894,239.0,0.0,20.0,k6649
k5742,219.0,239.0,438.0,k6747
k5596,359.0,100.0,179.0,k2812
k335,179.0,359.0,219.0,k2639
k2844,219.0,179.0,120.0,k1692
k3654,120.0,219.0,20.0,k7310
k4371,259.0,100.0,199.0,k2848
k156,199.0,259.0,179.0,k5056
k1141,179.0,199.0,239.0,k3590
k6794,239.0,179.0,219.0,k4001
k2285,219.0,239.0,239.0,k5461
k5464,239.0,219.0,279.0,k167
k6800,279.0,239.0,438.0,k5644
k816,438.0,279.0,20.0,k4309
k5898,20.0,438.0,179.0,k2093
k5137,219.0,219.0,179.0,k5988
k860,179.0,219.0,279.0,k1791
k1765,279.0,179.0,159.0,k1106
k2561,159.0,279.0,279.0,k5187
k2877,239.0,0.0,279.0,k4632
k6845,279.0,239.0,159.0,k6091
k91,159.0,279.0,199.0,k758
k5623,438.0,159.0,359.0,k4695
k7163,359.0,239.0,239.0,k2197
k1342,239.0,359.0,140.0,k275
k444,140.0,20.0,20.0,k4032
k5372,20.0,140.0,239.0,k6555
k3203,239.0,20.0,239.0,k7084
k5185,239.0,239.0,239.0,k2710
k3092,239.0,239.0,199.0,k3752
k7389,199.0,239.0,239.0,k2388
k5174,199.0,179.0,120.0,k5430
k1230,20.0,279.0,199.0,k5708
k4934,199.0,179.0,120.0,k6757
k3831,339.0,199.0,139.0,k5815
k6268,359.0,279.0,199.0,k5923
k5489,438.0,179.0,120.0,k2261
k3419,239.0,279.0,199.0,k3381
k2235,159.0,179.0,120.0,k4269
k3383,239.0,199.0,139.0,k6337
k6852,259.0,199.0,239.0,k4646
k1463,439.0,119.0,199.0,k2029
k1721,199.0,279.0,259.0,k1949
k2667,399.0,199.0,279.0,k3738
k6001,120.0,0.0,20.0,k6086
k5373,199.0,0.0,20.0,k2948
k6146,259.0,199.0,279.0,k5383
k6366,239.0,179.0,259.0,k6818
k4334,20.0,339.0,179.0,k7108
k3393,498.0,0.0,219.0,k3096
k5134,219.0,498.0,279.0,k3531
k1494,279.0,219.0,219.0,k5650
k6055,219.0,279.0,179.0,k6917
k3843,20.0,120.0,299.0,k1236
k7016,299.0,20.0,179.0,k4125
k5155,179.0,120.0,299.0,k48
k6067,259.0,179.0,179.0,k919
k2080,179.0,259.0,179.0,k967
k6748,179.0,179.0,20.0,k838
k1067,140.0,20.0,219.0,k5596
k4873,379.0,299.0,239.0,k1978
k3748,239.0,20.0,20.0,k2895
k6735,20.0,239.0,179.0,k5110
k819,179.0,20.0,219.0,k929
k1097,219.0,179.0,140.0,k5832
k7546,159.0,179.0,140.0,k4691
k5421,259.0,339.0,239.0,k396
k4049,239.0,259.0,219.0,k468
k6954,419.0,279.0,239.0,k7017
k3339,20.0,279.0,239.0,k7217
k5364,339.0,379.0,120.0,k4574
k2948,120.0,339.0,259.0,k5304
k6028,279.0,239.0,239.0,k6145
k909,239.0,279.0,159.0,k3049
k491,159.0,239.0,259.0,k3903
k1372,259.0,239.0,239.0,k2486
k6908,199.0,20.0,239.0,k4606
k6071,239.0,199.0,179.0,k2061
k5840,179.0,239.0,219.0,k4276
k4282,219.0,179.0,179.0,k128
k3984,179.0,219.0,160.0,k6425
k965,160.0,179.0,20.0,k3467
k703,139.0,219.0,259.0,k3495
k592,259.0,139.0,179.0,k3771
k82,179.0,219.0,259.0,k834
k1439,259.0,379.0,259.0,k5417
k6846,438.0,259.0,159.0,k4315
k4787,399.0,120.0,319.0,k7275
k6356,319.0,399.0,20.0,k5870
k469,638.0,399.0,319.0,k3638
k838,319.0,638.0,379.0,k5371
k2418,259.0,379.0,259.0,k3328
k2338,259.0,259.0,319.0,k4913
k181,319.0,259.0,319.0,k1731
k3923,20.0,120.0,219.0,k1930
k5998,558.0,0.0,219.0,k7364
k7245,219.0,179.0,80.0,k1562
k510,80.0,219.0,20.0,k2807
k7004,20.0,179.0,80.0,k2851
k3396,379.0,179.0,219.0,k3948
k1066,239.0,379.0,179.0,k3379
k7028,179.0,20.0,558.0,k1293
k6533,199.0,0.0,159.0,k3674
k305,20.0,120.0,399.0,k3444
k1220,399.0,0.0,159.0,k3326
k5837,259.0,120.0,399.0,k3573
k3157,219.0,259.0,339.0,k1148
k2129,239.0,139.0,279.0,k1823
k385,279.0,239.0,120.0,k4803
k2375,120.0,279.0,140.0,k351
k4255,299.0,120.0,339.0,k7583
k3704,339.0,159.0,279.0,k1199
k3575,279.0,339.0,120.0,k2622
k6910,199.0,20.0,379.0,k3115
k6411,319.0,219.0,279.0,k963
k6085,279.0,20.0,379.0,k7080
k3241,199.0,279.0,80.0,k6328
k1925,80.0,199.0,20.0,k6962
k5963,458.0,179.0,518.0,k5983
k1434,159.0,179.0,518.0,k7517
k6958,438.0,159.0,139.0,k2173
k6039,139.0,438.0,279.0,k1848
k311,399.0,438.0,279.0,k3480
k4917,219.0,179.0,518.0,k2930
k915,279.0,219.0,259.0,k5860
k2674,259.0,279.0,179.0,k4329
k7538,179.0,259.0,279.0,k1832
k2807,279.0,179.0,179.0,k6111
k7128,179.0,279.0,179.0,k7575
k6123,179.0,259.0,279.0,k4313
k5640,199.0,179.0,239.0,k1070
k5924,239.0,199.0,239.0,k6502
k6919,259.0,239.0,279.0,k7065
k5052,279.0,20.0,80.0,k3163
k6938,80.0,279.0,259.0,k2640
k4571,339.0,100.0,179.0,k6683
k3787,358.0,339.0,259.0,k1576
k3470,239.0,160.0,339.0,k3761
k4122,339.0,239.0,179.0,k2865
k4388,516.0,179.0,80.0,k6348
k2873,80.0,99.0,99.0,k1120
k6186,99.0,80.0,80.0,k3266
k3285,99.0,80.0,80.0,k2757
k2806,159.0,119.0,219.0,k327
k2289,219.0,99.0,99.0,k1411
k2250,179.0,179.0,80.0,k7554
k7553,258.0,139.0,258.0,k1631
k3215,258.0,258.0,139.0,k3180
k6035,219.0,139.0,179.0,k5213
k1586,179.0,219.0,119.0,k3022
k1991,298.0,179.0,80.0,k4229
k106,238.0,338.0,99.0,k1575
k1772,99.0,139.0,99.0,k1230
k4453,219.0,99.0,99.0,k179
k3707,99.0,219.0,179.0,k1565
k1840,179.0,99.0,298.0,k5242
k2321,179.0,258.0,298.0,k708
k6000,199.0,99.0,80.0,k7590
k960,80.0,199.0,80.0,k6505
k1299,80.0,80.0,99.0,k5945
k1045,99.0,80.0,119.0,k4321
k6370,80.0,0.0,139.0,k6314
k5940,139.0,80.0,139.0,k970
k754,299.0,139.0,80.0,k3103
k3401,99.0,99.0,159.0,k6809
k5569,159.0,99.0,179.0,k3223
k6440,179.0,159.0,100.0,k6968
k109,180.0,99.0,159.0,k4962
k3505,139.0,80.0,99.0,k780
k4136,99.0,139.0,159.0,k5071
k7540,159.0,99.0,179.0,k4868
k1387,179.0,80.0,99.0,k5121
k6955,99.0,0.0,139.0,k4603
k851,99.0,219.0,99.0,k3138
k213,99.0,99.0,199.0,k192
k2251,139.0,80.0,139.0,k2010
k4278,139.0,139.0,80.0,k2403
k3497,99.0,99.0,99.0,k1455
k4245,99.0,99.0,139.0,k2898
k7500,139.0,99.0,119.0,k1191
k5654,119.0,139.0,119.0,k3592
k7423,119.0,119.0,139.0,k2998
k5913,139.0,119.0,139.0,k1646
k3555,139.0,139.0,139.0,k4119
k5397,318.0,80.0,99.0,k6239
k458,298.0,318.0,278.0,k5769
k5173,358.0,119.0,318.0,k4320
k2547,318.0,119.0,80.0,k2597
k7003,99.0,0.0,80.0,k3990
k7177,80.0,99.0,80.0,k699
k7021,80.0,80.0,119.0,k3653
k5482,80.0,99.0,100.0,k1134
k4705,100.0,80.0,358.0,k4554
k6760,238.0,99.0,80.0,k7121
k334,218.0,80.0,119.0,k5884
k1431,139.0,119.0,119.0,k3720
k5612,119.0,139.0,219.0,k607
k4494,179.0,219.0,80.0,k5614
k7402,80.0,0.0,80.0,k6277
k6637,238.0,80.0,239.0,k3690
k3379,139.0,0.0,239.0,k6701
k3269,239.0,139.0,238.0,k454
k3661,417.0,139.0,99.0,k1371
k4303,179.0,0.0,199.0,k2619
k5520,199.0,179.0,219.0,k3682
k6388,219.0,199.0,258.0,k3369
k6815,219.0,80.0,119.0,k1406
k894,119.0,119.0,99.0,k5762
k4368,100.0,99.0,159.0,k7181
k3617,159.0,100.0,119.0,k6038
k3892,80.0,219.0,100.0,k5031
k7269,100.0,80.0,99.0,k381
k5978,99.0,80.0,80.0,k4015
k3639,179.0,179.0,119.0,k2018
k1068,278.0,80.0,100.0,k3479
k3655,100.0,119.0,159.0,k3627
k3392,159.0,100.0,219.0,k6459
k2265,219.0,159.0,199.0,k3684
k5230,199.0,219.0,219.0,k3000
k4192,219.0,199.0,159.0,k1563
k4076,119.0,199.0,159.0,k5517
k6905,179.0,119.0,179.0,k4179
k5867,179.0,199.0,159.0,k3006
k4809,179.0,179.0,100.0,k5297
k6893,100.0,179.0,199.0,k735
k1267,199.0,100.0,80.0,k4872
k7596,80.0,199.0,119.0,k4174
k2886,119.0,80.0,99.0,k3852
k397,99.0,119.0,99.0,k1228
k5201,159.0,0.0,119.0,k2037
k6471,338.0,139.0,199.0,k1698
k3244,199.0,338.0,179.0,k3904
k1897,179.0,199.0,119.0,k2253
k5135,218.0,179.0,80.0,k4195
k1770,80.0,99.0,119.0,k3023
k7057,119.0,0.0,119.0,k4447
k3759,99.0,80.0,199.0,k4067
k1418,199.0,99.0,119.0,k1011
k6806,139.0,119.0,99.0,k314
k1003,179.0,159.0,99.0,k669
k4301,179.0,159.0,99.0,k6162
k3799,99.0,179.0,80.0,k6121
k1005,159.0,0.0,80.0,k4943
k1081,119.0,119.0,99.0,k3354
k7437,239.0,0.0,318.0,k1668
k2809,318.0,239.0,258.0,k71
k1731,258.0,318.0,179.0,k1837
k5091,179.0,258.0,99.0,k4014
k2086,99.0,179.0,397.0,k7519
k2662,397.0,0.0,318.0,k3488
k3674,219.0,397.0,298.0,k812
k1635,278.0,139.0,119.0,k5675
k4521,258.0,278.0,159.0,k3290
k4331,159.0,139.0,119.0,k4177
k201,139.0,159.0,119.0,k3908
k2174,119.0,139.0,239.0,k3985
k3827,258.0,397.0,298.0,k3820
k964,239.0,278.0,219.0,k7008
k5004,298.0,199.0,80.0,k665
k3627,80.0,298.0,159.0,k956
k1942,99.0,298.0,159.0,k2794
k6359,159.0,99.0,99.0,k5473
k3025,99.0,159.0,179.0,k3228
k3391,179.0,99.0,139.0,k4138
k376,139.0,278.0,219.0,k4549
k3367,298.0,298.0,159.0,k3075
k1251,239.0,199.0,139.0,k5820
k5411,99.0,0.0,99.0,k3147
k3680,99.0,99.0,159.0,k6333
k2448,159.0,99.0,99.0,k6921
k5846,179.0,100.0,80.0,k6843
k5294,80.0,179.0,199.0,k3461
k724,80.0,0.0,80.0,k4814
k3565,99.0,179.0,159.0,k1766
k6457,219.0,159.0,238.0,k7314
k1176,278.0,159.0,238.0,k1567
k3176,139.0,80.0,179.0,k3920
k6702,358.0,80.0,119.0,k6619
k5851,119.0,358.0,99.0,k3827
k6344,199.0,99.0,139.0,k6949
k4651,80.0,139.0,179.0,k1940
k4786,179.0,80.0,179.0,k6096
k2902,179.0,0.0,219.0,k4077
k5113,219.0,179.0,119.0,k6761
k6969,119.0,219.0,80.0,k2679
k1886,160.0,119.0,80.0,k1697
k2524,358.0,80.0,80.0,k7397
k598,80.0,239.0,139.0,k7512
k4614,219.0,139.0,80.0,k3375
k30,298.0,80.0,80.0,k1924
k1170,238.0,159.0,159.0,k2321
k3526,238.0,99.0,159.0,k3686
k7141,159.0,99.0,139.0,k835
k6081,139.0,159.0,139.0,k374
k3558,139.0,139.0,159.0,k5508
k2120,616.0,0.0,238.0,k818
k3087,80.0,139.0,318.0,k6759
k2494,318.0,80.0,119.0,k845
k561,338.0,99.0,139.0,k2147
k5003,278.0,338.0,99.0,k2225
k3397,99.0,139.0,119.0,k6525
k3323,198.0,80.0,99.0,k2862
k6459,99.0,99.0,259.0,k1389
k331,159.0,139.0,80.0,k3400
k4422,80.0,159.0,258.0,k4201
k7274,99.0,80.0,139.0,k5834
k6975,179.0,139.0,80.0,k2771
k3864,80.0,179.0,99.0,k2139
k191,99.0,0.0,80.0,k5504
k3533,80.0,99.0,80.0,k1222
k2408,80.0,80.0,99.0,k830
k6105,99.0,80.0,298.0,k4483
k2379,238.0,0.0,80.0,k2103
k4172,139.0,139.0,179.0,k2580
k2275,179.0,139.0,139.0,k2643
k1745,139.0,179.0,219.0,k3517
k1038,358.0,179.0,179.0,k2507
k1425,179.0,358.0,219.0,k5222
k1361,119.0,159.0,139.0,k766
k4017,139.0,119.0,99.0,k359
k4162,159.0,99.0,80.0,k2477
k6692,179.0,159.0,139.0,k5271
k1286,139.0,159.0,139.0,k6963
k584,358.0,298.0,179.0,k6027
k2095,218.0,219.0,80.0,k2530
k6304,80.0,119.0,219.0,k3763
k6875,219.0,80.0,139.0,k968
k7135,139.0,219.0,278.0,k5090
k130,278.0,139.0,119.0,k2190
k3142,119.0,278.0,159.0,k6547
k4788,80.0,159.0,199.0,k6972
k3529,278.0,179.0,119.0,k1408
k570,139.0,219.0,80.0,k7059
k78,139.0,219.0,80.0,k1069
k945,119.0,139.0,139.0,k4831
k2223,80.0,239.0,99.0,k5177
k2478,119.0,239.0,99.0,k6925
k416,99.0,99.0,199.0,k7215
k5539,80.0,139.0,99.0,k4010
k5922,99.0,80.0,139.0,k7394
k566,139.0,139.0,99.0,k2850
k152,139.0,139.0,100.0,k4635
k172,100.0,139.0,159.0,k6593
k1411,159.0,100.0,298.0,k5678
k1476,298.0,159.0,179.0,k5357
k1726,457.0,0.0,119.0,k3387
k1513,240.0,278.0,99.0,k4253
k4105,99.0,80.0,99.0,k7229
k3636,99.0,99.0,139.0,k4136
k186,139.0,99.0,338.0,k3086
k2058,298.0,159.0,398.0,k3135
k6502,398.0,278.0,99.0,k2521
k1392,259.0,398.0,258.0,k1487
k3242,199.0,258.0,199.0,k3435
k6841,199.0,0.0,119.0,k421
k5968,259.0,298.0,1133.0,k5547
k1964,80.0,119.0,139.0,k2259
k3445,219.0,119.0,139.0,k5318
k4205,119.0,80.0,119.0,k4744
k4488,119.0,119.0,119.0,k2663
k4208,218.0,119.0,119.0,k1608
k6227,119.0,99.0,139.0,k2210
k3337,258.0,119.0,139.0,k4677
k5738,139.0,119.0,139.0,k5768
k4921,139.0,139.0,199.0,k361
k3882,179.0,139.0,199.0,k7202
k4468,198.0,159.0,139.0,k1953
k1482,139.0,99.0,239.0,k1088
k2800,377.0,139.0,139.0,k6510
k3810,139.0,0.0,179.0,k253
k6672,418.0,417.0,119.0,k4399
k5465,238.0,219.0,278.0,k1439
k3081,278.0,238.0,139.0,k1566
k6952,139.0,278.0,219.0,k1805
k7230,99.0,278.0,219.0,k5908
k6378,80.0,99.0,179.0,k5655
k932,179.0,80.0,219.0,k5196
k692,219.0,179.0,99.0,k2203
k1421,99.0,219.0,258.0,k3209
k4943,258.0,99.0,119.0,k519
k609,119.0,258.0,159.0,k6424
k6725,159.0,119.0,199.0,k2396
k1370,199.0,159.0,199.0,k4799
k3466,199.0,199.0,139.0,k285
k3468,139.0,199.0,278.0,k5106
k7354,159.0,0.0,238.0,k2922
k5753,238.0,159.0,259.0,k2494
k6319,199.0,139.0,139.0,k747
k2332,438.0,139.0,139.0,k2076
k4761,199.0,239.0,139.0,k3037
k6400,139.0,199.0,358.0,k4213
k2422,199.0,358.0,239.0,k7344
k4145,239.0,199.0,139.0,k1644
k5576,179.0,139.0,139.0,k1712
k941,179.0,199.0,139.0,k1927
k2193,238.0,179.0,179.0,k1677
k1760,179.0,238.0,139.0,k4552
k3980,338.0,199.0,358.0,k605
k5058,219.0,179.0,139.0,k4178
k4586,139.0,219.0,219.0,k7170
k1082,219.0,139.0,119.0,k5974
k4620,119.0,219.0,139.0,k1063
k4650,139.0,119.0,258.0,k6964
k7147,318.0,0.0,338.0,k3862
k5387,338.0,139.0,219.0,k4727
k3083,219.0,338.0,239.0,k5958
k712,239.0,219.0,258.0,k6486
k4114,338.0,298.0,119.0,k1443
k4135,397.0,199.0,139.0,k3530
k1257,139.0,159.0,99.0,k5120
k76,198.0,139.0,179.0,k1009
k5076,318.0,99.0,239.0,k3919
k3305,258.0,0.0,338.0,k5493
k3941,139.0,258.0,179.0,k4373
k112,298.0,258.0,139.0,k5285
k3936,139.0,298.0,179.0,k3004
k317,179.0,139.0,99.0,k5240
k2960,218.0,179.0,159.0,k4942
k4583,159.0,119.0,80.0,k3148
k5765,179.0,99.0,119.0,k1705
k888,219.0,99.0,119.0,k1928
k618,199.0,219.0,199.0,k4634
k6500,199.0,199.0,139.0,k7245
k7350,359.0,139.0,119.0,k4471
k216,119.0,80.0,219.0,k4824
k6276,179.0,0.0,338.0,k7393
k2291,338.0,179.0,278.0,k2562
k6515,238.0,239.0,100.0,k2790
k4505,139.0,179.0,278.0,k8
k4451,278.0,139.0,179.0,k6440
k35,259.0,179.0,179.0,k1046
k1621,179.0,179.0,278.0,k7027
k7296,278.0,179.0,99.0,k5772
k4914,99.0,278.0,99.0,k7274
k1075,99.0,99.0,80.0,k643
k187,80.0,99.0,179.0,k4750
k4859,179.0,80.0,159.0,k1854
k4848,159.0,179.0,99.0,k986
k4347,99.0,159.0,119.0,k7237
k6646,119.0,99.0,99.0,k4878
k5290,99.0,119.0,99.0,k5390
k3501,99.0,99.0,99.0,k869
k3672,99.0,99.0,179.0,k563
k6383,179.0,99.0,219.0,k5148
k6141,219.0,179.0,99.0,k4184
k1510,99.0,219.0,238.0,k5420
k5025,278.0,179.0,179.0,k5588
k1360,457.0,0.0,258.0,k7412
k6207,258.0,457.0,139.0,k2586
k6542,278.0,258.0,219.0,k1684
k2029,179.0,179.0,219.0,k5533
k5456,199.0,457.0,139.0,k1357
k6525,159.0,199.0,219.0,k6762
k2204,219.0,159.0,159.0,k2393
k884,159.0,179.0,219.0,k6966
k5643,338.0,159.0,219.0,k2534
k4448,219.0,338.0,318.0,k4525
k5820,318.0,219.0,219.0,k243
k7241,219.0,318.0,199.0,k2894
k5553,378.0,219.0,179.0,k5981
k2434,179.0,199.0,219.0,k5653
k4443,179.0,179.0,179.0,k2217
k148,179.0,159.0,159.0,k914
k6853,179.0,179.0,219.0,k2789
k7079,219.0,179.0,219.0,k797
k2521,219.0,258.0,219.0,k4614
k2137,139.0,219.0,259.0,k4192
k4708,139.0,139.0,258.0,k437
k5538,397.0,139.0,179.0,k2452
k7603,179.0,139.0,139.0,k4967
k2901,139.0,179.0,179.0,k7552
k4133,179.0,139.0,179.0,k7516
k1219,338.0,179.0,159.0,k5104
k7363,159.0,159.0,219.0,k5293
k5501,219.0,179.0,179.0,k3650
k2691,337.0,139.0,179.0,k3578
k6554,318.0,139.0,139.0,k4915
k581,378.0,179.0,179.0,k1005
k2920,139.0,139.0,179.0,k2410
k387,99.0,179.0,159.0,k3553
k1271,80.0,139.0,179.0,k6492
k2785,179.0,0.0,199.0,k3769
k977,378.0,179.0,278.0,k1307
k3532,338.0,278.0,179.0,k283
k4543,219.0,179.0,139.0,k6313
k3057,139.0,119.0,199.0,k1672
k6781,199.0,139.0,80.0,k7249
k5474,357.0,119.0,139.0,k4359
k1985,239.0,179.0,278.0,k298
k7248,99.0,100.0,179.0,k3654
k3677,398.0,119.0,139.0,k2134
k374,278.0,398.0,238.0,k2773
k1929,238.0,139.0,199.0,k52
k6719,199.0,238.0,219.0,k7327
k7512,219.0,199.0,99.0,k1409
k6119,99.0,219.0,199.0,k3795
k7270,99.0,119.0,139.0,k4035
k6837,139.0,99.0,179.0,k3385
k3319,179.0,139.0,99.0,k87
k519,99.0,179.0,139.0,k3136
k323,139.0,99.0,179.0,k3074
k1874,278.0,179.0,278.0,k5146
k525,238.0,278.0,119.0,k4811
k1951,298.0,238.0,199.0,k6198
k5826,199.0,179.0,179.0,k915
k2696,179.0,0.0,199.0,k4121
k3399,80.0,179.0,119.0,k5790
k5516,99.0,119.0,159.0,k2615
k3943,159.0,99.0,99.0,k4286
k2918,198.0,278.0,179.0,k7465
k3049,179.0,179.0,139.0,k497
k3334,239.0,119.0,199.0,k1032
k1215,298.0,139.0,80.0,k7161
k1410,318.0,278.0,179.0,k6914
k957,358.0,179.0,179.0,k2081
k110,418.0,258.0,199.0,k774
k4052,338.0,199.0,238.0,k2820
k5188,397.0,139.0,219.0,k4122
k523,219.0,159.0,179.0,k5074
k828,179.0,219.0,100.0,k3287
