Key_1_1,landingPos,firstSaccLen,P2stFixation
k3680,27.3542,102.2069,0
k4575,992.5106,1242.8944,1
k3310,58.2151,131.0057,1
k1610,22.2767,222.0023,1
k2323,13.6473,186.8241,1
k383,55.6597,202.1417,0
k5001,88.0696,130.5527,0
k1138,99.2472,114.0537,0
k3160,37.8319,57.2189,0
k3426,83.4416,0.0,1
k4935,83.5225,100.0012,0
k1903,91.5219,178.1643,1
k7267,143.0891,110.5554,1
k364,111.4731,369.925,1
k2089,41.9315,121.9108,1
k7088,64.3506,296.0511,1
k6265,444.1734,178.0344,1
k1757,27.6632,610.2368,1
k5989,183.5518,56.573,1
k5468,48.5412,84.2214,1
k5176,75.5463,127.0157,1
k5132,90.9189,333.2435,1
k1305,87.9275,144.5554,1
k95,1080.4764,1406.9333,0
k6998,191.053,1118.9992,1
k4025,53.6773,450.0189,1
k5924,38.4187,70.5443,1
k6047,97.8902,105.3767,1
k2445,46.1979,253.5178,1
k3971,117.7391,0.0,1
k68,48.2701,141.1072,1
k3048,87.865,183.7457,1
k3613,47.0956,495.9859,0
k1363,42.9535,95.3795,1
k6918,40.6356,771.7624,1
k3882,29.0947,55.7315,0
k418,36.7491,480.7788,1
k686,43.3503,420.5048,0
k1079,60.6671,429.2528,1
k170,105.1404,116.9241,1
k2836,1348.7161,1337.6251,1
k7056,30.2076,104.7342,1
k6897,1121.8846,1686.4404,1
k3694,51.9062,63.8161,1
k3774,7.6322,54.5573,1
k4244,75.6902,314.4344,1
k2925,77.0146,155.9848,1
k6365,72.1561,81.2296,1
k3526,132.3414,302.4111,1
k7550,89.6939,117.6573,1
k2130,41.1005,156.8192,1
k2880,202.5895,65.622,1
k1756,55.599,167.0269,0
k1444,133.9496,99.776,1
k7087,54.5642,226.0006,1
k157,111.7721,369.5971,1
k4944,65.0019,322.4008,0
k3972,185.4973,103.0364,1
k864,75.8238,96.6087,1
k4678,92.2239,82.2192,0
k6264,355.7,150.9015,0
k3693,46.3276,205.0573,0
k2224,84.4541,178.085,1
k5246,42.7112,58.0539,0
k2479,91.2812,72.5017,1
k2704,1039.7126,1202.3654,1
k523,73.4983,91.1002,1
k4739,53.0848,325.5918,1
k2965,73.9003,101.2744,1
k1111,143.7298,144.0703,1
k1640,29.4109,117.7083,0
k594,78.8495,481.8641,1
k2300,87.6427,190.983,0
k5081,127.7625,153.5985,0
k4396,83.1865,119.0567,0
k3013,94.1409,87.5014,0
k5127,42.901,300.4813,0
k6064,47.6471,60.9631,0
k399,50.2021,53.2189,0
k4225,10.7935,135.3403,0
k4797,21.783,113.1868,0
k1482,121.2023,135.5323,0
k6281,47.7624,132.0009,0
k3487,60.4587,158.2688,0
k5130,24.1506,1200.7081,0
k7210,33.6155,514.7487,0
k4827,64.6239,77.558,1
k225,82.7481,0.0,0
k979,111.6882,89.9347,1
k254,130.6981,419.0716,0
k4858,22.7706,75.634,0
k926,73.4932,164.0762,0
k2499,56.0357,100.1212,0
k1163,32.9848,61.9879,0
k928,67.1193,134.1827,0
k5695,31.8002,57.5348,0
k4453,76.4232,701.005,1
k4660,71.0018,343.2739,0
k984,76.8798,244.6268,0
k3747,53.4462,130.0961,0
k7374,54.4656,430.6173,0
k805,78.008,210.072,0
k7033,129.2797,196.2549,0
k6498,91.5765,118.6276,0
k1423,23.4094,158.0925,0
k3456,3.6401,260.5691,0
k6750,57.5782,0.0,1
k4587,109.7691,69.615,0
k5421,120.7901,152.6434,0
k3597,56.2694,105.9292,0
k7064,70.5071,200.6795,1
k6471,56.7737,155.1137,1
k1154,86.5852,105.9552,1
k5846,77.674,170.7527,0
k3551,40.0281,152.6106,0
k4856,49.0765,121.2456,0
k5875,200.6053,56.6789,0
k3238,70.4716,98.0816,1
k999,64.2067,297.7302,1
k4283,35.5985,249.2519,1
k4599,45.0999,0.0,1
k5227,109.6643,130.853,0
k1904,85.4283,140.0652,1
k6649,75.6059,72.5431,1
k6747,45.5439,170.0625,1
k2812,83.0692,78.1361,0
k2639,143.2829,307.5,0
k1692,139.79,153.0964,0
k7310,40.302,115.1564,0
k2848,100.8067,102.0061,0
k5056,58.4508,141.5141,0
k3590,90.4489,86.8692,0
k4001,76.5278,275.8754,0
k5461,31.6938,132.141,0
k167,37.6198,93.0336,0
k5644,50.5594,283.9036,0
k4309,41.503,144.105,0
k2093,92.7968,83.6436,0
k5988,56.356,105.1095,0
k1791,130.9809,252.5005,0
k1106,67.1193,80.604,0
k5187,9.3408,99.2837,0
k4632,116.0711,0.0,0
k6091,98.7041,132.1637,0
k758,154.4668,51.7035,0
k4695,120.6255,398.0154,0
k2197,49.5707,485.4083,0
k275,43.0813,71.1354,0
k4032,103.5012,113.5892,0
k6555,53.584,200.1225,0
k7084,122.5612,233.1577,0
k2710,121.837,77.785,0
k3752,21.1009,320.7437,0
k2388,35.4295,210.402,0
k5430,78.7734,55.581,1
k5708,183.3146,88.7426,1
k6757,53.9004,50.6211,1
k5815,62.0846,111.0101,1
k5923,76.3217,73.8326,1
k2261,32.5576,84.257,1
k3381,116.4238,195.7173,1
k4269,66.2118,90.5345,1
k6337,80.9568,105.2331,1
k4646,227.7158,391.2994,0
k2029,940.1707,1097.7561,0
k1949,75.3077,239.4097,0
k3738,74.6073,114.0932,0
k6086,90.1471,0.0,1
k2948,67.4036,99.0568,1
k5383,99.9162,97.5141,1
k6818,84.6301,283.1855,0
k7108,62.8172,225.633,0
k3096,103.1855,0.0,0
k3531,19.4551,105.0762,0
k5650,112.331,413.2723,0
k6917,70.2353,297.1952,0
k1236,121.1249,503.1073,0
k4125,27.8298,163.233,0
k48,73.2069,71.6415,0
k919,59.1143,110.5226,0
k967,92.6499,169.5007,0
k838,31.6267,446.5087,0
k5596,1009.3707,266.6927,1
k1978,162.5769,194.5308,0
k2895,95.2956,198.6064,0
k5110,22.2036,204.4749,0
k929,61.8425,110.3291,0
k5832,51.0221,177.7196,1
k4691,21.36,445.6865,1
k396,48.1923,89.4539,0
k468,24.4591,109.1788,0
k7017,116.5526,116.2723,1
k7217,45.1054,200.0625,1
k4574,46.306,165.0242,0
k5304,8.3815,85.3478,0
k6145,39.7398,97.6281,1
k3049,37.5033,61.3922,0
k3903,9.8615,175.5862,0
k2486,57.0307,311.4161,1
k4606,58.8727,83.1039,0
k2061,91.7824,177.0664,0
k4276,75.3127,95.0842,0
k128,146.4923,282.799,0
k6425,138.5135,200.0625,0
k3467,70.889,76.8651,0
k3495,41.0488,603.4211,0
k3771,54.7837,155.1403,0
k834,70.3651,140.9699,0
k5417,43.9318,59.3001,1
k4315,42.5118,198.7285,1
k7275,64.9942,69.5701,0
k5870,7.5166,51.4782,0
k3638,101.1163,176.2874,0
k5371,53.9004,160.2038,0
k3328,46.0977,78.6003,0
k4913,18.1246,64.7244,0
k1731,66.4248,104.5048,0
k1930,37.0742,183.1898,0
k7364,64.2573,0.0,0
k1562,69.1466,421.4748,0
k2807,32.0975,127.548,0
k2851,66.6877,144.1882,0
k3948,69.5881,141.934,0
k3379,62.6498,130.9208,0
k1293,82.2572,88.0909,0
k3674,48.7083,0.0,1
k3444,101.6489,363.5691,1
k3326,905.6558,1124.984,1
k3573,34.2965,64.7611,1
k1148,49.7016,138.9361,1
k1823,35.6546,329.3543,0
k4803,47.8017,124.6796,0
k351,48.8697,114.6833,0
k7583,26.7675,300.2732,0
k1199,48.7468,73.7445,0
k2622,25.5783,82.4697,0
k3115,118.0381,1124.0143,1
k963,81.5015,179.1382,1
k7080,107.6162,179.0845,1
k6328,111.2048,243.7263,1
k6962,148.9874,197.2777,1
k5983,132.1864,425.7056,1
k7517,126.0198,113.7948,1
k2173,120.0802,331.7699,1
k1848,47.7127,81.8123,1
k3480,82.9608,303.4967,1
k2930,99.1022,194.1604,1
k5860,68.893,144.3468,0
k4329,36.3593,92.0869,0
k1832,13.5093,317.3704,0
k6111,95.8188,249.6127,0
k7575,108.538,121.6481,0
k4313,25.8118,119.5377,0
k1070,27.6812,108.0937,0
k6502,32.28,423.3536,0
k7065,94.7259,148.0008,0
k3163,79.0016,84.0729,0
k2640,34.3111,73.0616,0
k6683,68.469,89.3588,0
k1576,7.0178,197.5057,0
k3761,10.198,901.6041,0
k2865,88.5353,153.209,0
k6348,52.4619,369.1206,1
k1120,23.5478,80.878,1
k3266,84.8999,60.6486,0
k2757,65.7647,210.9247,0
k327,24.1661,421.4647,1
k1411,20.0,163.059,1
k7554,75.2629,56.0022,1
k1631,63.2001,143.6054,0
k3180,83.9836,109.0287,0
k5213,36.7764,87.2955,0
k3022,139.7507,258.5595,0
k4229,48.2701,202.6999,1
k1575,78.4618,10.0,1
k1230,14.2215,29.5169,1
k179,58.5875,109.1444,0
k1565,182.8948,280.5539,0
k5242,24.4131,316.0775,0
k708,65.2993,52.1943,0
k7590,11.6297,534.4645,0
k6505,73.0924,26.6552,0
k5945,50.6063,217.2061,0
k4321,80.3197,269.0376,0
k6314,94.6414,0.0,1
k970,66.4568,314.848,0
k3103,60.9631,199.8912,0
k6809,76.2316,202.5883,0
k3223,31.1328,534.659,0
k6968,59.6657,196.7803,0
k4962,118.6634,695.034,0
k780,57.2931,99.4208,1
k5071,26.6271,244.0184,1
k4868,31.8944,147.0009,1
k5121,138.7813,348.246,1
k4603,126.7212,185.2633,1
k3138,53.7448,358.8248,0
k192,32.2568,192.9696,0
k2010,245.726,564.5538,0
k2403,6.5765,883.3178,0
k1455,77.5145,780.2854,0
k2898,77.0146,221.5277,0
k1191,8.2006,177.0064,0
k3592,44.5028,172.0182,0
k2998,30.9556,191.3165,0
k1646,4.7434,309.1035,0
k4119,14.8071,269.5561,0
k6239,95.6622,95.7405,0
k5769,67.5463,196.1842,0
k4320,83.4865,352.473,0
k2597,86.7828,109.2932,0
k3990,97.3717,0.0,1
k699,61.5406,116.3884,1
k3653,125.0,304.0843,1
k1134,155.1233,386.1768,0
k4554,87.4371,248.6765,0
k7121,158.9851,311.5004,1
k5884,136.2323,275.2199,1
k3720,58.2344,423.5425,1
k607,109.6141,104.9381,1
k5614,35.5985,632.4043,1
k6277,78.7464,122.8587,1
k3690,36.5548,435.5232,1
k6701,39.702,0.0,0
k454,44.8386,142.5491,0
k1371,98.718,708.5134,0
k2619,75.5811,0.0,0
k3682,124.913,181.0028,0
k3369,119.1239,183.4864,0
k1406,73.0924,96.0833,0
k5762,120.8387,299.1927,1
k7181,17.2192,384.5939,0
k6038,22.8035,50.3314,0
k5031,72.8577,275.2063,0
k381,75.4205,203.1994,0
k4015,50.232,316.942,0
k2018,69.4208,61.5183,0
k3479,23.6485,135.559,0
k3627,90.667,83.2721,0
k6459,40.3113,377.002,1
k3684,40.7707,360.6279,1
k3000,46.3303,89.5126,1
k1563,297.8532,251.0428,1
k5517,95.9284,23.0705,1
k4179,89.6131,188.1203,1
k3006,97.6281,181.6549,1
k5297,181.844,359.5598,0
k735,101.8258,114.2464,0
k4872,133.6507,423.5003,0
k4174,92.034,171.2921,0
k3852,50.01,846.0508,0
k1228,68.9148,523.7771,0
k2037,42.9331,0.0,1
k1698,103.0983,330.7329,0
k3904,140.6076,273.27,0
k2253,41.9076,488.5064,0
k4195,94.3319,772.2288,1
k3023,87.7568,433.6104,1
k4447,23.6907,346.5927,1
k4067,10.5119,143.7228,0
k1011,37.4733,113.0531,0
k314,98.5723,180.3607,1
k669,42.8077,101.6673,1
k6162,80.1639,190.6948,1
k6121,60.9118,385.573,1
k4943,75.0417,0.0,0
k3354,93.2872,152.0148,0
k1668,28.5044,0.0,1
k71,58.5854,76.4003,0
k1837,92.0054,196.8972,0
k4014,55.2268,183.1338,0
k7519,143.0044,201.0622,0
k3488,44.0369,505.6108,1
k812,72.7083,117.772,1
k5675,11.5434,354.9704,1
k3290,69.0398,52.6806,0
k4177,76.5065,91.6038,1
k3908,137.5327,472.7433,1
k3985,39.3732,349.1504,1
k3820,96.2873,57.6823,1
k7008,80.5062,103.0946,1
k665,33.0038,210.535,0
k956,143.8376,643.6989,1
k2794,120.7239,288.4588,1
k5473,74.0355,166.1423,0
k3228,71.2776,216.9239,0
k4138,75.4255,232.7767,0
k4549,69.0072,97.5,1
k3075,101.415,159.9539,1
k5820,101.7693,614.6863,0
k3147,400.0153,0.0,0
k6333,59.3317,332.6278,0
k6921,95.5052,150.1949,0
k6843,51.2104,402.4665,0
k3461,63.3285,128.6177,0
k4814,45.1885,0.0,0
k1766,39.6011,59.1798,0
k7314,15.5081,78.667,1
k1567,15.2069,475.3959,1
k3920,37.1618,919.2346,0
k6619,66.8674,72.2669,0
k3827,22.8035,74.2378,0
k6949,72.3136,113.1868,0
k1940,91.5874,351.4872,0
k6096,36.8409,112.5389,0
k4077,90.2358,0.0,0
k6761,101.5443,202.4846,0
k2679,91.7401,250.9308,0
k1697,85.7467,61.1249,0
k7397,106.5129,462.4722,1
k7512,56.1894,599.8687,0
k3375,95.6151,57.0898,0
k1924,132.9662,91.9239,1
k2321,141.6483,238.2315,1
k3686,125.001,749.3659,0
k835,100.9604,213.5843,0
k374,119.708,149.1107,0
k5508,24.1299,467.4497,0
k818,99.9162,0.0,0
k6759,49.0637,239.9568,0
k845,79.0759,72.6034,0
k2147,53.1507,429.4147,0
k2225,76.5261,60.4669,0
k6525,63.4133,144.8491,0
k2862,45.9619,203.0025,0
k1389,75.5993,100.1062,0
k3400,124.7848,113.2751,0
k4201,107.6812,183.6532,0
k5834,30.4015,114.0175,0
k2771,91.214,103.5917,0
k2139,67.5666,124.0494,0
k5504,89.1403,0.0,1
k1222,54.1687,317.6212,0
k830,61.131,152.8864,0
k4483,95.2169,255.0848,0
k2103,45.2355,246.7007,1
k2580,77.8155,169.0044,0
k2643,71.1758,47.3207,0
k3517,45.763,111.1227,0
k2507,16.8077,255.5044,0
k5222,88.844,127.8251,0
k766,33.1436,264.0928,1
k359,219.3245,145.1594,0
k2477,62.3157,135.5775,0
k5271,81.5981,56.0892,1
k6963,67.6702,119.1512,1
k6027,52.3116,45.401,0
k2530,65.0077,94.0811,1
k3763,69.1466,715.3143,0
k968,30.9919,110.8558,0
k5090,38.2688,276.2829,0
k2190,39.9061,288.1189,0
k6547,52.1536,67.2031,0
k6972,35.0036,466.7786,1
k1408,52.5856,210.6899,0
k7059,83.8004,79.1344,1
k1069,106.5188,166.527,1
k4831,98.6015,398.0314,0
k5177,100.7187,274.1573,1
k6925,59.7369,27.7218,1
k7215,90.7083,222.8419,0
k4010,111.6524,198.697,1
k7394,100.4241,20.5061,0
k2850,99.3793,78.4618,1
k4635,61.1903,102.7533,0
k6593,90.5884,146.2395,0
k5678,104.2605,318.624,0
k5357,56.8727,81.6104,0
k3387,156.5,0.0,0
k4253,98.1453,114.0175,1
k7229,29.6057,100.8179,0
k4136,15.0,140.0973,0
k3086,45.853,454.303,0
k3135,66.5676,450.0725,0
k2521,104.2929,84.217,1
k1487,140.532,93.4077,1
k3435,127.06,203.141,0
k421,37.1214,245.0,0
k5547,56.6149,106.5235,0
k2259,91.0673,1006.3332,1
k5318,65.6601,148.1022,1
k4744,45.31,208.0601,0
k2663,66.4906,200.8109,0
k1608,88.2638,150.6196,0
k2210,53.1648,147.2753,0
k4677,80.0156,305.6796,0
k5768,124.6796,434.7419,0
k361,117.3882,133.9123,1
k7202,68.7095,23.4361,1
k1953,80.9089,209.1531,0
k1088,39.702,671.4239,0
k6510,76.2955,113.4251,1
k253,23.6907,0.0,0
k4399,71.5856,102.0943,0
k1439,51.0882,122.602,0
k1566,41.1127,179.959,0
k1805,51.6624,240.1755,1
k5908,28.8141,382.4585,1
k5655,41.3038,54.7951,1
k5196,48.2597,249.3657,1
k2203,84.4349,108.721,1
k3209,154.1825,234.5767,1
k519,94.7008,105.5711,1
k6424,33.0492,548.5002,0
k2396,90.7331,118.938,0
k4799,105.4147,304.8942,0
k285,81.0586,310.3244,1
k5106,27.2809,215.5023,1
k2922,91.6365,0.0,0
k2494,56.8793,246.224,0
k747,66.2816,253.7839,1
k2076,79.3788,153.6953,1
k3037,40.3764,93.8416,0
k4213,145.5764,394.7851,1
k7344,54.0393,110.8885,0
k1644,47.6288,550.3135,0
k1712,58.1743,194.1237,1
k1927,38.0033,265.0924,0
k1677,60.5248,361.8207,1
k4552,53.0519,493.0254,1
k605,100.0562,236.8459,1
k4178,11.7686,473.4052,0
k7170,21.4709,256.5122,0
k5974,78.4618,215.5371,0
k1063,76.7626,153.1878,0
k6964,63.1269,134.6338,0
k3862,159.3989,0.0,1
k4727,92.057,207.8702,0
k5958,36.8409,105.5047,0
k6486,60.9118,149.459,0
k1443,173.693,457.3513,0
k3530,48.7083,134.5232,0
k5120,57.2189,112.661,0
k1009,80.7666,200.6801,0
k3919,33.712,172.8504,0
k5493,71.8053,824.4387,1
k4373,58.0539,203.3624,1
k5285,99.4585,104.2017,0
k3004,101.8455,223.1098,0
k5240,26.4055,182.6588,0
k4942,87.1005,125.7309,0
k3148,86.1177,446.1852,0
k1705,92.3066,349.6159,1
k1928,81.2604,309.5933,1
k4634,70.1445,97.0322,1
k7245,44.1616,161.4102,1
k4471,43.3503,430.3045,0
k4824,36.7865,159.803,0
k7393,53.0377,0.0,0
k2562,106.265,753.9504,1
k2790,50.9828,229.0775,0
k8,82.6831,99.1073,1
k6440,71.5996,269.0116,1
k1046,110.354,635.4577,1
k7027,76.896,58.1227,1
k5772,92.1805,208.8373,1
k7274,6.8007,383.2039,1
k643,93.2751,177.8145,1
k4750,99.4309,125.1259,1
k1854,52.4047,880.3602,0
k986,55.0568,92.0448,0
k7237,67.7532,87.122,0
k4878,54.5092,72.5017,0
k5390,55.7315,104.561,0
k869,42.1723,115.8123,0
k563,193.1864,726.654,0
k5148,97.0168,358.9596,0
k4184,91.6106,233.2349,0
k5420,119.7675,146.8681,0
k5588,97.1815,805.7745,1
k7412,42.547,0.0,0
k2586,52.4238,212.9842,0
k1684,58.6941,195.0519,1
k5533,48.9923,326.974,1
k1357,63.0099,525.1726,0
k6762,67.9577,81.2804,0
k2393,38.4708,179.747,0
k6966,29.2746,230.895,1
k2534,101.5603,201.0603,0
k4525,34.5398,109.5046,0
k243,35.4295,765.1283,0
k2894,104.969,323.7132,0
k5981,90.1388,142.8863,0
k5653,96.4326,543.5301,0
k2217,71.5437,110.6526,0
k914,84.5059,125.6433,0
k2789,58.5342,108.0289,0
k797,66.6202,110.6368,1
k4614,28.3769,809.7711,1
k4192,22.8528,112.5178,0
k437,16.5076,356.1685,0
k2452,93.5214,138.0226,0
k4967,69.9214,397.305,0
k7552,151.0033,283.4806,0
k7516,156.5032,208.1952,0
k5104,60.7063,76.6322,0
k5293,67.7588,238.4722,0
k3650,166.0369,607.0908,0
k3578,89.1361,115.8285,0
k4915,82.0549,454.5025,0
k1005,55.5,102.511,0
k2410,73.0839,112.1606,0
k3553,74.3186,169.5029,0
k6492,140.5036,383.4795,0
k3769,64.3467,0.0,0
k1307,234.8111,621.5002,1
k283,72.2011,63.1447,0
k6313,73.7462,221.6309,1
k1672,149.413,187.0541,1
k7249,141.5035,256.0176,1
k4359,79.2465,95.0224,1
k298,97.6844,164.8006,1
k3654,148.5034,269.0297,1
k2134,89.8568,610.6685,1
k2773,70.7549,278.4044,0
k52,94.6322,263.9555,0
k7327,22.6108,244.2048,0
k1409,118.7697,218.0573,0
k3795,50.9166,103.8472,0
k4035,107.4209,223.7856,1
k3385,62.002,114.5044,0
k87,23.0326,295.7047,0
k3136,43.5,140.5889,0
k3074,50.3016,134.1641,0
k5146,55.0091,633.6981,1
k4811,7.0711,327.112,0
k6198,132.1003,252.6267,0
k915,48.5103,142.5877,0
k4121,8.0156,88.0057,0
k5790,97.8174,161.6114,0
k2615,26.1008,25.8118,0
k4286,55.084,189.0298,0
k7465,168.0476,197.6259,0
k497,62.2274,299.6352,1
k1032,170.3555,236.5338,1
k7161,54.8657,161.038,1
k6914,126.9212,752.7008,0
k2081,65.2993,569.5184,1
k774,75.2396,538.1889,1
k2820,84.0788,211.9104,1
k4122,16.6208,133.5758,1
k5074,100.5199,134.1808,1
k3287,54.5206,88.1717,0
k3821,79.6273,77.0406,1
k4623,78.6384,387.3619,1
k549,43.2897,329.7764,1
k2238,71.5891,121.878,1
k3710,71.339,116.0172,1
k5313,24.5204,158.4653,1
k2441,27.2259,89.5237,1
k5595,59.4243,120.7653,1
k1430,51.0416,139.0,1
k7421,68.0294,158.749,1
k69,81.6241,534.8724,0
k7534,19.4743,55.599,0
k5325,24.1868,70.9102,0
k7293,58.809,138.153,0
k3318,44.0454,103.3562,0
k5415,41.3824,68.2495,0
k2456,35.0,59.7097,0
k7180,87.9318,547.0448,0
k6736,47.1301,198.0511,0
k2626,50.4207,106.4249,0
k4388,79.6775,114.5535,0
k4454,53.1601,68.4124,0
k357,89.4707,624.838,1
k5867,121.1487,180.1,1
k1817,67.309,167.1743,1
k2086,93.4893,125.004,1
k4148,121.7631,97.3255,1
k3496,105.0762,185.7969,1
k4738,88.8608,838.5335,1
k55,48.0885,91.3085,1
k6953,86.3148,95.4529,1
k4589,59.785,80.6877,1
k4918,82.4576,103.0012,1
k4331,110.92,150.5075,1
k6698,27.9016,147.5025,1
k1184,34.6302,77.4209,1
k7306,53.956,274.0,0
k939,177.0537,257.0311,1
k2658,90.7579,771.8654,1
k7427,135.1758,756.6033,1
k3043,254.0871,151.7934,1
k1762,101.115,0.0,0
k4360,42.9913,219.9892,0
k242,53.956,462.1558,0
k6451,79.6571,421.9328,1
k3365,13.6565,368.5919,0
k6890,112.5444,0.0,0
k847,31.004,363.3098,0
k4375,26.4764,77.3596,0
k1435,151.9581,741.5153,0
k2588,72.8577,409.1314,0
k3305,78.1425,230.9816,0
k3537,71.9253,385.5081,0
k5480,31.7844,172.9169,0
k520,48.3141,0.0,0
k7023,69.857,425.2064,0
k4376,77.5387,0.0,1
k2080,61.5873,264.6531,1
k4505,220.5,454.437,1
k3909,69.7316,87.7568,0
k4273,13.0863,541.4596,0
k7063,38.3275,205.5006,0
k5941,65.4714,149.6011,0
k2956,75.0816,249.3657,0
k1082,21.1009,224.5674,0
k404,30.6023,630.914,1
k1517,39.0128,225.8462,1
k5136,56.932,374.0655,1
k5546,45.722,132.8053,1
k6009,70.0179,161.3079,1
k5203,99.0316,621.8637,1
k1879,31.4682,246.1549,1
k1977,30.7002,90.5884,1
k1465,61.792,182.3417,0
k4187,77.6611,218.7521,0
k6783,92.5648,299.8754,0
k6035,52.0024,290.4385,0
k4709,71.2776,181.965,0
k6429,119.2361,235.0191,0
k6678,67.2402,199.7029,0
k7278,55.4617,469.3149,0
k955,55.6103,117.7763,0
k5880,46.9308,239.1025,0
k3744,88.4604,325.6275,0
k1881,188.7651,507.5355,0
k4074,52.0433,165.339,0
k5569,56.0022,128.1327,0
k1534,92.0014,751.5585,0
k1458,88.5056,169.5007,0
k5171,57.6303,238.5886,0
k7263,60.7968,115.3917,0
k6884,41.0761,154.8233,0
k3410,33.0,75.738,0
k7174,103.0643,496.7809,0
k4583,115.2964,0.0,1
k4994,77.248,105.8702,0
k1790,75.1083,269.5297,0
k1781,137.99,220.096,0
k6777,65.1959,172.0589,0
k4886,140.9113,643.5441,1
k6449,105.5047,210.0214,1
k7041,92.1954,216.0208,1
k136,45.8803,109.6734,1
k2866,116.2422,76.2529,0
k1464,66.2212,252.5045,0
k3019,19.4165,704.5002,0
k4540,20.7183,204.5807,0
k3878,91.1002,563.838,0
k4428,11.4237,122.5439,1
k7594,41.5482,176.6529,1
k1669,50.6187,130.3467,0
k2249,88.6707,84.4423,0
k5268,180.5997,335.226,1
k3695,71.395,75.0816,1
k653,10.8167,182.5062,1
k2946,28.8487,584.8216,0
k5620,74.6726,296.1271,0
k5211,36.4726,87.7852,0
k362,44.8386,254.6419,0
k2155,127.5627,93.1034,1
k1103,51.4198,195.3164,1
k1330,63.8161,172.0356,0
k958,46.0435,118.5591,0
k5149,82.7179,106.0189,0
k2553,71.2899,186.5905,0
k1177,44.3199,109.638,0
k5869,51.6188,161.9359,0
k1720,79.3095,116.5204,0
k6487,41.5482,168.0186,0
k7479,21.5232,144.5545,0
k2802,68.884,70.5868,0
k3541,122.2957,260.44,1
k7385,42.2404,183.5007,1
k5683,143.5009,803.5006,1
k1158,187.6706,86.2047,1
k261,38.5811,196.7905,1
k7346,22.1416,82.5136,0
k7321,19.4743,187.3019,0
k2541,48.5026,80.878,0
k3668,69.029,130.0615,0
k3859,52.469,266.77,0
k1123,105.8017,342.2663,0
k2034,85.8429,723.3072,0
k1955,62.9484,290.1556,0
k5937,127.548,159.0574,0
k2940,111.9565,122.8993,0
k4975,79.6947,590.4744,0
k5791,133.874,173.5065,1
k7269,36.5,196.8076,1
k4264,56.6789,148.5842,0
k2923,85.1469,177.7034,0
k5033,77.5403,158.5386,1
k4358,75.804,164.5615,1
k1654,76.3217,136.2736,1
k3,22.1923,794.308,0
k1652,108.1157,136.5586,1
k545,82.6075,116.0873,0
k4043,96.2938,124.4639,1
k1528,79.33,657.3197,0
k1627,68.0074,103.7039,0
k4953,75.015,100.5796,0
k3398,59.7704,482.2287,1
k1083,45.511,132.0606,0
k6186,63.8318,103.0594,0
k3062,39.3573,99.5301,0
k6344,62.0846,307.0916,1
k4499,47.4605,126.6689,0
k208,58.5534,122.0092,1
k6742,66.8973,0.0,0
k1354,45.9837,148.5135,0
k5842,27.0416,96.5117,1
k898,28.2312,357.1589,1
k1062,73.7055,103.6738,1
k1141,74.2159,175.1471,0
k6457,125.3924,662.9874,0
k2740,18.6682,157.035,0
k4419,72.0156,162.0903,0
k5497,44.5337,124.6044,1
k5224,39.9249,45.853,0
k4863,72.2305,252.1081,0
k3267,107.5941,123.3086,1
k2945,79.267,822.6896,1
k5963,84.257,68.469,0
k884,84.1487,218.8293,0
k2749,73.8394,129.1395,1
k6531,35.0321,90.8102,0
k1087,38.0132,104.3887,1
k30,56.1805,293.3108,0
k3262,60.6671,199.2185,0
k2230,57.8468,213.4391,0
k6723,128.8148,612.7424,0
k4530,17.9234,187.4166,0
k4921,26.6177,266.62,0
k7442,77.4661,440.3479,1
k1338,43.0465,146.4189,0
k5479,67.1361,121.1033,0
k199,93.086,62.5879,0
k6472,53.3971,92.6998,0
k900,139.866,0.0,0
k7288,207.2993,282.438,1
k4156,48.6338,621.8957,1
k5279,57.1183,48.1274,1
k6072,75.1332,114.7661,1
k2844,50.01,133.0423,1
k2329,103.2049,341.0367,1
k7044,49.8623,111.6121,1
k5317,42.5118,181.2236,1
k7406,70.9524,145.1981,0
k2695,6.8007,235.604,0
k6414,80.6257,134.0233,0
k7179,86.7208,589.8782,1
k6610,111.0158,157.334,1
k181,52.9245,223.0807,0
k6075,88.5438,165.4358,0
k1600,41.0366,50.4009,0
k6199,38.1084,204.0098,0
k3945,107.6894,172.529,0
k1932,16.9189,126.8671,1
k6321,56.7208,142.4254,1
k1750,48.8262,152.4549,1
k1612,86.5361,848.6849,0
k3383,99.5314,149.6103,0
k4220,66.2212,228.6974,0
k2841,88.8172,138.7309,0
k316,37.855,117.3084,0
k3857,98.5114,135.1758,0
k4437,50.1523,177.2907,0
k2498,24.0416,0.0,1
k1851,97.7471,352.23,0
k2448,39.9656,87.57,0
k1150,5.7009,347.7963,0
k5865,77.0016,216.9453,0
k4768,77.8412,258.0891,1
k3440,25.5196,144.0868,1
k6926,41.9315,100.5199,1
k6043,10.5119,116.5204,1
k2439,94.7589,165.5113,1
k182,60.407,199.0226,1
k426,122.6795,381.9453,1
k5025,53.7448,83.7257,1
k6428,39.0128,47.9296,1
k5724,82.2192,107.6708,1
k2680,40.2523,418.7317,0
k1284,57.4913,199.0157,0
k3032,55.4707,134.0755,0
k5995,42.9796,166.8682,0
k6741,74.2647,134.7368,0
k1923,51.923,170.913,1
k3482,125.6155,173.5029,1
k4055,47.8017,873.9637,1
k2338,75.6439,228.8154,1
