Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo.1
k6160,199.0,1041.0,31.0,1041.0
k2997,99.0,1042.0,31.0,1042.0
k1780,258.0,1043.0,31.0,1043.0
k3927,119.0,1044.0,31.0,1044.0
k947,219.0,1045.0,31.0,1045.0
k6665,218.0,1046.0,31.0,1046.0
k2344,119.0,1047.0,31.0,1047.0
k2648,99.0,1052.0,31.0,1052.0
k7074,298.0,1065.0,32.0,1065.0
k1788,239.0,1066.0,32.0,1066.0
k410,139.0,1067.0,32.0,1067.0
k1974,119.0,1074.0,33.0,1074.0
k3817,119.0,1086.0,33.0,1086.0
k5564,99.0,1087.0,33.0,1087.0
k1133,159.0,1094.0,33.0,1094.0
k876,258.0,1095.0,33.0,1095.0
k1888,139.0,1096.0,33.0,1096.0
k3104,119.0,1099.0,33.0,1099.0
k5720,139.0,1100.0,33.0,1100.0
k1585,238.0,1101.0,33.0,1101.0
k5327,259.0,1102.0,33.0,1102.0
k3740,199.0,1103.0,33.0,1103.0
k5572,199.0,1104.0,33.0,1104.0
k4156,119.0,1112.0,33.0,1112.0
k1213,99.0,1115.0,34.0,1115.0
k4996,139.0,1116.0,34.0,1116.0
k4321,159.0,1117.0,34.0,1117.0
k6357,139.0,1118.0,34.0,1118.0
k6577,119.0,1119.0,34.0,1119.0
k4362,139.0,1120.0,34.0,1120.0
k6578,219.0,1125.0,34.0,1125.0
k1231,139.0,1127.0,34.0,1127.0
k6705,219.0,1129.0,34.0,1129.0
k6708,298.0,1130.0,34.0,1130.0
k2838,319.0,1131.0,34.0,1131.0
k4345,139.0,1140.0,34.0,1140.0
k7468,139.0,1143.0,34.0,1143.0
k3581,259.0,1145.0,34.0,1145.0
k5984,517.0,1146.0,34.0,1146.0
k349,298.0,1149.0,35.0,1149.0
k276,100.0,1154.0,35.0,1154.0
k3963,198.0,1159.0,35.0,1159.0
k7076,218.0,1163.0,35.0,1163.0
k661,119.0,1164.0,35.0,1164.0
k5255,338.0,1165.0,35.0,1165.0
k2349,219.0,1166.0,35.0,1166.0
k116,139.0,1172.0,36.0,1172.0
k6921,139.0,1175.0,36.0,1175.0
k4979,119.0,1176.0,36.0,1176.0
k6751,139.0,1186.0,37.0,1186.0
k1512,496.0,1187.0,37.0,1187.0
k6058,139.0,1188.0,37.0,1188.0
k5982,239.0,1201.0,37.0,1201.0
k5394,80.0,1202.0,37.0,1202.0
k3585,179.0,1203.0,37.0,1203.0
k5927,199.0,1213.0,37.0,1213.0
k4729,139.0,1215.0,37.0,1215.0
k3072,199.0,1216.0,37.0,1216.0
k5792,139.0,1217.0,38.0,1217.0
k2253,219.0,1218.0,38.0,1218.0
k1012,318.0,1219.0,38.0,1219.0
k1806,219.0,1220.0,38.0,1220.0
k2474,179.0,1221.0,38.0,1221.0
k441,139.0,1222.0,38.0,1222.0
k6527,159.0,1223.0,38.0,1223.0
k430,318.0,1224.0,38.0,1224.0
k283,298.0,1230.0,38.0,1230.0
k1394,258.0,1235.0,38.0,1235.0
k3885,80.0,1236.0,38.0,1236.0
k239,219.0,1237.0,38.0,1237.0
k1237,99.0,1243.0,39.0,1243.0
k1954,80.0,1257.0,40.0,1257.0
k4962,80.0,1265.0,40.0,1265.0
k464,99.0,1272.0,41.0,1272.0
k4630,199.0,1276.0,41.0,1276.0
k6973,179.0,1277.0,41.0,1277.0
k1967,199.0,1279.0,41.0,1279.0
k2971,159.0,1280.0,41.0,1280.0
k2061,179.0,1281.0,41.0,1281.0
k102,119.0,1282.0,41.0,1282.0
k363,259.0,1285.0,41.0,1285.0
k6897,179.0,1286.0,41.0,1286.0
k5830,298.0,1288.0,41.0,1288.0
k5702,179.0,1301.0,41.0,1301.0
k7506,139.0,1302.0,41.0,1302.0
k1558,179.0,1303.0,41.0,1303.0
k5788,279.0,1304.0,41.0,1304.0
k5104,119.0,1305.0,41.0,1305.0
k5660,199.0,1306.0,41.0,1306.0
k1755,219.0,1307.0,41.0,1307.0
k5891,159.0,1308.0,41.0,1308.0
k4376,139.0,1320.0,42.0,1320.0
k2512,99.0,1325.0,42.0,1325.0
k275,139.0,1326.0,42.0,1326.0
k4874,159.0,1327.0,42.0,1327.0
k3193,80.0,1328.0,42.0,1328.0
k7164,139.0,1329.0,42.0,1329.0
k5367,179.0,1330.0,42.0,1330.0
k7246,179.0,1331.0,42.0,1331.0
k2731,80.0,1332.0,42.0,1332.0
k2460,179.0,1333.0,42.0,1333.0
k6467,139.0,1334.0,42.0,1334.0
k6886,358.0,1335.0,42.0,1335.0
k1483,139.0,1336.0,42.0,1336.0
k2973,139.0,1338.0,42.0,1338.0
k2939,139.0,1339.0,42.0,1339.0
k1693,139.0,1340.0,42.0,1340.0
k2840,179.0,1341.0,42.0,1341.0
k4701,139.0,1342.0,42.0,1342.0
k6598,179.0,1343.0,42.0,1343.0
k2352,139.0,1344.0,42.0,1344.0
k2640,179.0,1345.0,42.0,1345.0
k3147,99.0,1347.0,42.0,1347.0
k3957,99.0,1349.0,42.0,1349.0
k1928,80.0,1350.0,42.0,1350.0
k3148,238.0,1351.0,42.0,1351.0
k7383,199.0,1352.0,42.0,1352.0
k479,239.0,1353.0,42.0,1353.0
k3306,179.0,1354.0,42.0,1354.0
k6162,99.0,1356.0,42.0,1356.0
k3848,139.0,1370.0,43.0,1370.0
k841,139.0,1371.0,43.0,1371.0
k5896,119.0,1372.0,43.0,1372.0
k3151,119.0,1374.0,43.0,1374.0
k27,179.0,1375.0,43.0,1375.0
k4000,159.0,1376.0,43.0,1376.0
k3316,139.0,1377.0,43.0,1377.0
k7047,159.0,1378.0,43.0,1378.0
k4527,179.0,1379.0,43.0,1379.0
k7535,278.0,1384.0,43.0,1384.0
k6284,278.0,1386.0,43.0,1386.0
k378,119.0,1387.0,43.0,1387.0
k5636,139.0,1388.0,43.0,1388.0
k827,99.0,1389.0,43.0,1389.0
k6046,238.0,1390.0,43.0,1390.0
k868,258.0,1396.0,43.0,1396.0
k7173,179.0,1398.0,43.0,1398.0
k2322,218.0,1399.0,43.0,1399.0
k7465,258.0,1409.0,43.0,1409.0
k1374,179.0,1411.0,43.0,1411.0
k7155,338.0,1412.0,43.0,1412.0
k2060,139.0,1413.0,43.0,1413.0
k5836,99.0,1414.0,43.0,1414.0
k6493,199.0,1415.0,43.0,1415.0
k4607,179.0,1416.0,43.0,1416.0
k5885,278.0,1417.0,43.0,1417.0
k6223,119.0,1418.0,43.0,1418.0
k2256,99.0,1419.0,43.0,1419.0
k4434,278.0,1420.0,43.0,1420.0
k5353,139.0,1429.0,44.0,1429.0
k710,139.0,1430.0,44.0,1430.0
k2756,278.0,1431.0,44.0,1431.0
k2714,139.0,1438.0,44.0,1438.0
k2692,99.0,1439.0,44.0,1439.0
k5509,318.0,1440.0,44.0,1440.0
k1158,258.0,1462.0,44.0,1462.0
k6697,318.0,1463.0,44.0,1463.0
k6595,278.0,1465.0,44.0,1465.0
k5959,179.0,1466.0,44.0,1466.0
k2479,139.0,1467.0,44.0,1467.0
k3140,278.0,1470.0,44.0,1470.0
k940,139.0,1471.0,44.0,1471.0
k3805,278.0,1472.0,44.0,1472.0
k1604,139.0,1473.0,44.0,1473.0
k6142,239.0,1474.0,44.0,1474.0
k4271,139.0,1475.0,44.0,1475.0
k1707,139.0,1476.0,44.0,1476.0
k6882,278.0,1477.0,44.0,1477.0
k3099,139.0,1478.0,44.0,1478.0
k7534,139.0,1479.0,44.0,1479.0
k3528,99.0,1480.0,44.0,1480.0
k6775,139.0,1481.0,44.0,1481.0
k5449,99.0,1482.0,44.0,1482.0
k2943,318.0,1483.0,44.0,1483.0
k1211,258.0,1484.0,44.0,1484.0
k2719,139.0,1485.0,44.0,1485.0
k1629,179.0,1499.0,45.0,1499.0
k1079,139.0,1500.0,45.0,1500.0
k840,139.0,1512.0,45.0,1512.0
k6683,259.0,1515.0,45.0,1515.0
k3681,119.0,1516.0,45.0,1516.0
k795,179.0,1517.0,45.0,1517.0
k5715,139.0,1527.0,46.0,1527.0
k322,179.0,1529.0,46.0,1529.0
k3136,278.0,1533.0,46.0,1533.0
k6144,139.0,1534.0,46.0,1534.0
k411,139.0,1535.0,46.0,1535.0
k3871,139.0,1536.0,46.0,1536.0
k4317,80.0,1540.0,46.0,1540.0
k3275,139.0,1542.0,46.0,1542.0
k1575,139.0,1543.0,46.0,1543.0
k2597,219.0,1551.0,47.0,1551.0
k1464,258.0,1571.0,47.0,1571.0
k5987,119.0,1572.0,47.0,1572.0
k7459,119.0,1573.0,47.0,1573.0
k460,278.0,1574.0,47.0,1574.0
k2432,259.0,1575.0,47.0,1575.0
k2396,259.0,1576.0,47.0,1576.0
k2752,179.0,1586.0,48.0,1586.0
k3959,139.0,1587.0,48.0,1587.0
k5112,139.0,1592.0,48.0,1592.0
k6469,199.0,1593.0,48.0,1593.0
k4496,278.0,1594.0,48.0,1594.0
k6436,139.0,1595.0,48.0,1595.0
k7253,198.0,1596.0,48.0,1596.0
k7374,139.0,1597.0,48.0,1597.0
k1292,337.0,1605.0,48.0,1605.0
k7317,99.0,1606.0,48.0,1606.0
k1122,398.0,1607.0,48.0,1607.0
k6430,278.0,1609.0,49.0,1609.0
k749,139.0,1626.0,50.0,1626.0
k1630,139.0,1627.0,50.0,1627.0
k2999,199.0,1629.0,50.0,1629.0
k20,99.0,1634.0,50.0,1634.0
k3198,119.0,1636.0,50.0,1636.0
k4267,80.0,1637.0,50.0,1637.0
k6759,119.0,1638.0,50.0,1638.0
k4589,119.0,1648.0,51.0,1648.0
k5224,179.0,1660.0,52.0,1660.0
k4732,278.0,1662.0,52.0,1662.0
k1712,159.0,1663.0,52.0,1663.0
k6010,139.0,1667.0,52.0,1667.0
k101,99.0,1672.0,52.0,1672.0
k2369,179.0,1673.0,52.0,1673.0
k5448,179.0,1674.0,52.0,1674.0
k7600,179.0,1675.0,52.0,1675.0
k380,278.0,1676.0,52.0,1676.0
k3960,219.0,1677.0,52.0,1677.0
k1554,119.0,1683.0,52.0,1683.0
k1131,199.0,1686.0,52.0,1686.0
k4660,99.0,1687.0,52.0,1687.0
k1326,179.0,1688.0,52.0,1688.0
k5392,119.0,1697.0,52.0,1697.0
k2539,119.0,1713.0,53.0,1713.0
k5657,139.0,1714.0,53.0,1714.0
k7255,159.0,1715.0,53.0,1715.0
k3744,258.0,1716.0,53.0,1716.0
k4735,298.0,1717.0,53.0,1717.0
k3755,179.0,1718.0,54.0,1718.0
k3922,99.0,1719.0,54.0,1719.0
k696,80.0,1720.0,54.0,1720.0
k5207,139.0,1721.0,54.0,1721.0
k5919,338.0,1730.0,54.0,1730.0
k6658,278.0,1760.0,55.0,1760.0
k8,99.0,1761.0,55.0,1761.0
k6232,99.0,1763.0,55.0,1763.0
k3899,179.0,1783.0,56.0,1783.0
k4264,617.0,1786.0,56.0,1786.0
k6466,159.0,1791.0,56.0,1791.0
k6923,100.0,1810.0,57.0,1810.0
k4764,119.0,1811.0,57.0,1811.0
k1061,159.0,1812.0,57.0,1812.0
k7218,80.0,1813.0,57.0,1813.0
k5554,199.0,1819.0,57.0,1819.0
k1177,99.0,1820.0,57.0,1820.0
k2420,99.0,1821.0,57.0,1821.0
k6313,438.0,1822.0,57.0,1822.0
k6739,219.0,1834.0,57.0,1834.0
k2884,179.0,1835.0,57.0,1835.0
k3894,238.0,1836.0,57.0,1836.0
k7415,438.0,1837.0,57.0,1837.0
k5461,99.0,1838.0,57.0,1838.0
k2423,219.0,1839.0,57.0,1839.0
k944,238.0,1840.0,57.0,1840.0
k4688,99.0,1841.0,57.0,1841.0
k2903,238.0,1842.0,57.0,1842.0
k7592,438.0,1843.0,57.0,1843.0
k1457,258.0,1844.0,57.0,1844.0
k4081,139.0,1845.0,57.0,1845.0
k1499,418.0,1861.0,58.0,1861.0
k4893,139.0,1862.0,58.0,1862.0
k3715,318.0,1866.0,58.0,1866.0
k6641,80.0,1867.0,58.0,1867.0
k7044,80.0,1868.0,58.0,1868.0
k3981,159.0,1869.0,58.0,1869.0
k771,179.0,1870.0,58.0,1870.0
k1851,160.0,1871.0,58.0,1871.0
k4361,139.0,1872.0,58.0,1872.0
k2441,418.0,1873.0,58.0,1873.0
k5678,139.0,1874.0,58.0,1874.0
k7237,99.0,1875.0,58.0,1875.0
k3500,318.0,1878.0,58.0,1878.0
k3127,199.0,1879.0,58.0,1879.0
k2195,278.0,1880.0,58.0,1880.0
k2359,159.0,1881.0,58.0,1881.0
k5917,100.0,1882.0,58.0,1882.0
k7335,258.0,1883.0,58.0,1883.0
k3935,80.0,1884.0,58.0,1884.0
k1288,80.0,1889.0,58.0,1889.0
k2505,99.0,1891.0,59.0,1891.0
k1528,258.0,1892.0,59.0,1892.0
k4519,179.0,1902.0,59.0,1902.0
k4207,99.0,1903.0,59.0,1903.0
k7058,397.0,1909.0,60.0,1909.0
k481,278.0,1912.0,60.0,1912.0
k4555,198.0,1915.0,60.0,1915.0
k3065,179.0,1929.0,61.0,1929.0
k2612,99.0,1930.0,61.0,1930.0
k4631,219.0,1931.0,61.0,1931.0
k1355,80.0,1935.0,61.0,1935.0
k273,219.0,1936.0,61.0,1936.0
k1774,99.0,1937.0,61.0,1937.0
k5857,80.0,1938.0,61.0,1938.0
k1983,159.0,1939.0,61.0,1939.0
k4452,318.0,1940.0,61.0,1940.0
k4884,139.0,1942.0,61.0,1942.0
k388,239.0,1943.0,61.0,1943.0
k4548,119.0,1949.0,61.0,1949.0
k183,179.0,1950.0,61.0,1950.0
k5677,179.0,1951.0,61.0,1951.0
k3709,239.0,1952.0,61.0,1952.0
k2010,218.0,1953.0,61.0,1953.0
k3256,179.0,1956.0,61.0,1956.0
k3156,99.0,1957.0,61.0,1957.0
k823,80.0,1984.0,62.0,1984.0
k2700,99.0,1985.0,62.0,1985.0
k1450,179.0,1995.0,63.0,1995.0
k730,99.0,1999.0,63.0,1999.0
k2442,258.0,2005.0,64.0,2005.0
k3644,139.0,2015.0,64.0,2015.0
k2730,159.0,2016.0,64.0,2016.0
k1325,99.0,2017.0,64.0,2017.0
k329,139.0,2021.0,65.0,2021.0
k6075,278.0,2026.0,65.0,2026.0
k5280,278.0,2027.0,65.0,2027.0
k1037,119.0,2028.0,65.0,2028.0
k2853,179.0,2029.0,65.0,2029.0
k5694,139.0,2031.0,65.0,2031.0
k5210,99.0,2032.0,65.0,2032.0
k6468,139.0,2033.0,65.0,2033.0
k2447,139.0,2037.0,65.0,2037.0
k3223,119.0,2038.0,65.0,2038.0
k6687,159.0,2039.0,65.0,2039.0
k758,99.0,2040.0,65.0,2040.0
k3516,278.0,2042.0,65.0,2042.0
k212,159.0,2043.0,65.0,2043.0
k7222,100.0,2046.0,65.0,2046.0
k6821,139.0,2047.0,65.0,2047.0
k3527,99.0,2048.0,65.0,2048.0
k6892,159.0,2051.0,65.0,2051.0
k7056,99.0,2052.0,65.0,2052.0
k6230,159.0,2053.0,65.0,2053.0
k4715,119.0,2054.0,65.0,2054.0
k6478,139.0,2055.0,65.0,2055.0
k1119,139.0,2063.0,66.0,2063.0
k886,119.0,2064.0,66.0,2064.0
k3258,100.0,2066.0,66.0,2066.0
k370,258.0,2067.0,66.0,2067.0
k4478,99.0,2068.0,66.0,2068.0
k4905,119.0,2070.0,66.0,2070.0
k987,99.0,2071.0,66.0,2071.0
k7009,258.0,2074.0,66.0,2074.0
k6918,258.0,2076.0,66.0,2076.0
k1559,199.0,2080.0,66.0,2080.0
k3158,100.0,2083.0,66.0,2083.0
k2059,258.0,2094.0,66.0,2094.0
k4415,258.0,2095.0,66.0,2095.0
k3044,119.0,2096.0,66.0,2096.0
k1349,258.0,2098.0,66.0,2098.0
k2255,258.0,2103.0,66.0,2103.0
k1766,99.0,2104.0,66.0,2104.0
k4070,99.0,2106.0,66.0,2106.0
k2804,119.0,2107.0,66.0,2107.0
k2383,258.0,2109.0,66.0,2109.0
k1144,199.0,2110.0,66.0,2110.0
k3179,258.0,2111.0,66.0,2111.0
k483,100.0,2112.0,66.0,2112.0
k95,219.0,2122.0,67.0,2122.0
k2219,179.0,2123.0,67.0,2123.0
k6741,160.0,2124.0,67.0,2124.0
k2036,458.0,2127.0,67.0,2127.0
k4251,199.0,2128.0,67.0,2128.0
k6027,658.0,2130.0,67.0,2130.0
k2598,219.0,2135.0,68.0,2135.0
k2796,20.0,2136.0,68.0,2136.0
k571,439.0,2141.0,68.0,2141.0
k3718,339.0,2143.0,68.0,2143.0
k4238,219.0,2144.0,68.0,2144.0
k800,120.0,2145.0,68.0,2145.0
k7329,259.0,2148.0,69.0,2148.0
k1312,259.0,2149.0,69.0,2149.0
k2772,120.0,2150.0,69.0,2150.0
k3584,20.0,2151.0,69.0,2151.0
k2786,279.0,2152.0,69.0,2152.0
k3859,219.0,2154.0,69.0,2154.0
k5492,219.0,2159.0,69.0,2159.0
k5011,239.0,2160.0,70.0,2160.0
k6385,120.0,2161.0,70.0,2161.0
k2247,80.0,2166.0,70.0,2166.0
k6709,299.0,2167.0,70.0,2167.0
k2110,20.0,2168.0,70.0,2168.0
k5951,279.0,2169.0,70.0,2169.0
k2771,120.0,2170.0,70.0,2170.0
k789,159.0,2171.0,70.0,2171.0
k7014,319.0,2172.0,70.0,2172.0
k6382,239.0,2192.0,70.0,2192.0
k7098,199.0,2193.0,70.0,2193.0
k5061,239.0,2194.0,70.0,2194.0
k1677,179.0,2195.0,70.0,2195.0
k7408,120.0,2196.0,70.0,2196.0
k785,239.0,2197.0,70.0,2197.0
k496,199.0,2198.0,70.0,2198.0
k1112,219.0,2211.0,70.0,2211.0
k4230,279.0,2212.0,70.0,2212.0
k7263,239.0,2213.0,70.0,2213.0
k3361,239.0,2214.0,70.0,2214.0
k5731,20.0,2215.0,70.0,2215.0
k4426,219.0,2216.0,70.0,2216.0
k2758,179.0,2217.0,70.0,2217.0
k4900,199.0,2218.0,70.0,2218.0
k5466,100.0,2219.0,70.0,2219.0
k6603,1335.0,2221.0,71.0,2221.0
k5673,478.0,2222.0,71.0,2222.0
k1798,239.0,2223.0,71.0,2223.0
k6828,518.0,2224.0,71.0,2224.0
k2601,379.0,2225.0,71.0,2225.0
k499,518.0,2226.0,71.0,2226.0
k4150,299.0,2227.0,71.0,2227.0
k620,199.0,2236.0,71.0,2236.0
k1666,279.0,2239.0,72.0,2239.0
k4592,20.0,2240.0,72.0,2240.0
k3411,259.0,2241.0,72.0,2241.0
k2587,219.0,2242.0,72.0,2242.0
k3313,159.0,2243.0,72.0,2243.0
k1035,438.0,2244.0,72.0,2244.0
k5524,259.0,2245.0,72.0,2245.0
k452,159.0,2246.0,72.0,2246.0
k3455,199.0,2247.0,72.0,2247.0
k3375,179.0,2248.0,72.0,2248.0
k7129,140.0,2249.0,72.0,2249.0
k2575,20.0,2263.0,72.0,2263.0
k1007,20.0,2267.0,73.0,2267.0
k2156,239.0,2273.0,73.0,2273.0
k1549,538.0,2274.0,73.0,2274.0
k2456,239.0,2278.0,73.0,2278.0
k6541,538.0,2281.0,73.0,2281.0
k4805,239.0,2282.0,73.0,2282.0
k4603,538.0,2283.0,73.0,2283.0
k3194,279.0,2285.0,73.0,2285.0
k6796,20.0,2287.0,73.0,2287.0
k5794,239.0,2288.0,73.0,2288.0
k3492,20.0,2289.0,73.0,2289.0
k75,159.0,2290.0,73.0,2290.0
k2590,279.0,2291.0,73.0,2291.0
k4209,179.0,2292.0,73.0,2292.0
k5779,179.0,2294.0,73.0,2294.0
k6996,140.0,2295.0,73.0,2295.0
k6261,20.0,2296.0,73.0,2296.0
k5042,140.0,2297.0,73.0,2297.0
k4608,239.0,2298.0,73.0,2298.0
k6040,458.0,2299.0,73.0,2299.0
k7563,757.0,2300.0,73.0,2300.0
k4364,239.0,2304.0,73.0,2304.0
k5699,259.0,2305.0,73.0,2305.0
k1791,20.0,2319.0,73.0,2319.0
k62,159.0,2326.0,74.0,2326.0
k3878,239.0,2329.0,74.0,2329.0
k1620,219.0,2330.0,74.0,2330.0
k377,159.0,2333.0,74.0,2333.0
k6624,379.0,2334.0,74.0,2334.0
k1511,159.0,2335.0,74.0,2335.0
k4203,239.0,2336.0,74.0,2336.0
k2411,199.0,2337.0,74.0,2337.0
k6239,279.0,2338.0,74.0,2338.0
k3315,558.0,2351.0,74.0,2351.0
k7125,358.0,2352.0,74.0,2352.0
k3523,558.0,2353.0,74.0,2353.0
k4553,279.0,2354.0,74.0,2354.0
k4994,538.0,2355.0,74.0,2355.0
k4930,339.0,2356.0,74.0,2356.0
k7340,219.0,2357.0,74.0,2357.0
k56,239.0,2358.0,74.0,2358.0
k4525,140.0,2359.0,74.0,2359.0
k3116,478.0,2360.0,74.0,2360.0
k5724,180.0,2361.0,74.0,2361.0
k4026,20.0,2366.0,75.0,2366.0
k6253,239.0,2367.0,75.0,2367.0
k1468,537.0,2368.0,75.0,2368.0
k6797,478.0,2369.0,75.0,2369.0
k64,299.0,2370.0,75.0,2370.0
k6376,239.0,2371.0,75.0,2371.0
k6084,199.0,2372.0,75.0,2372.0
k2644,219.0,2373.0,75.0,2373.0
k4273,299.0,2374.0,75.0,2374.0
k2508,379.0,2379.0,75.0,2379.0
k1849,20.0,2380.0,75.0,2380.0
k3076,139.0,2381.0,75.0,2381.0
k7342,379.0,2383.0,75.0,2383.0
k299,20.0,2384.0,75.0,2384.0
k6360,139.0,2385.0,75.0,2385.0
k3240,239.0,2386.0,75.0,2386.0
k7432,199.0,2387.0,75.0,2387.0
k870,100.0,2388.0,75.0,2388.0
k2155,20.0,2398.0,75.0,2398.0
k7077,458.0,2402.0,76.0,2402.0
k1389,219.0,2403.0,76.0,2403.0
k2310,199.0,2405.0,76.0,2405.0
k6397,418.0,2407.0,76.0,2407.0
k1485,418.0,2410.0,76.0,2410.0
k2385,498.0,2412.0,76.0,2412.0
k2900,179.0,2413.0,76.0,2413.0
k1472,179.0,2414.0,76.0,2414.0
k5313,498.0,2415.0,76.0,2415.0
k431,219.0,2416.0,76.0,2416.0
k1040,219.0,2417.0,76.0,2417.0
k6715,179.0,2418.0,76.0,2418.0
k6936,299.0,2424.0,76.0,2424.0
k5258,219.0,2425.0,76.0,2425.0
k3474,120.0,2426.0,76.0,2426.0
k5495,299.0,2431.0,76.0,2431.0
k3561,20.0,2439.0,77.0,2439.0
k7108,199.0,2440.0,77.0,2440.0
k919,239.0,2441.0,77.0,2441.0
k4218,538.0,2444.0,77.0,2444.0
k1455,239.0,2445.0,77.0,2445.0
k3229,179.0,2446.0,77.0,2446.0
k2734,259.0,2447.0,77.0,2447.0
k3596,179.0,2448.0,77.0,2448.0
k382,199.0,2449.0,77.0,2449.0
k1147,239.0,2450.0,77.0,2450.0
k1933,179.0,2451.0,77.0,2451.0
k2240,538.0,2452.0,77.0,2452.0
k3048,598.0,2453.0,77.0,2453.0
k2461,20.0,2454.0,77.0,2454.0
k2849,20.0,2463.0,77.0,2463.0
k7566,139.0,2464.0,77.0,2464.0
k5578,219.0,2468.0,77.0,2468.0
k4634,139.0,2469.0,77.0,2469.0
k6498,219.0,2470.0,77.0,2470.0
k5955,259.0,2471.0,77.0,2471.0
k222,259.0,2484.0,78.0,2484.0
k4417,418.0,2485.0,78.0,2485.0
k3017,279.0,2486.0,78.0,2486.0
k2932,478.0,2487.0,78.0,2487.0
k1477,179.0,2488.0,78.0,2488.0
k1631,339.0,2498.0,78.0,2498.0
k3264,179.0,2499.0,78.0,2499.0
k3329,379.0,2519.0,78.0,2519.0
k6221,279.0,2520.0,78.0,2520.0
k3234,339.0,2521.0,78.0,2521.0
k33,239.0,2526.0,78.0,2526.0
k2842,179.0,2527.0,78.0,2527.0
k131,119.0,2528.0,78.0,2528.0
k4302,339.0,2529.0,78.0,2529.0
k7332,339.0,2531.0,78.0,2531.0
k7110,379.0,2532.0,78.0,2532.0
k4534,299.0,2533.0,78.0,2533.0
k4892,239.0,2534.0,78.0,2534.0
k4511,179.0,2559.0,78.0,2559.0
k2794,259.0,2560.0,78.0,2560.0
k4390,418.0,2561.0,78.0,2561.0
k3031,279.0,2562.0,78.0,2562.0
k639,179.0,2563.0,78.0,2563.0
k6392,179.0,2564.0,78.0,2564.0
k6015,279.0,2565.0,78.0,2565.0
k2675,179.0,2566.0,78.0,2566.0
k3161,259.0,2567.0,78.0,2567.0
k6869,518.0,2568.0,78.0,2568.0
k5601,179.0,2569.0,78.0,2569.0
k7127,339.0,2572.0,78.0,2572.0
k7362,20.0,2574.0,78.0,2574.0
k456,20.0,2576.0,78.0,2576.0
k6997,20.0,2579.0,78.0,2579.0
k2687,339.0,2580.0,78.0,2580.0
k7116,219.0,2581.0,78.0,2581.0
k5812,339.0,2582.0,78.0,2582.0
k5433,179.0,2600.0,78.0,2600.0
k1825,279.0,2601.0,78.0,2601.0
k3363,418.0,2602.0,78.0,2602.0
k1533,179.0,2603.0,78.0,2603.0
k498,418.0,2604.0,78.0,2604.0
k7488,120.0,2610.0,78.0,2610.0
k7431,339.0,2615.0,78.0,2615.0
k2928,279.0,2617.0,78.0,2617.0
k7552,239.0,2627.0,79.0,2627.0
k3233,199.0,2628.0,79.0,2628.0
k344,379.0,2629.0,79.0,2629.0
k7059,239.0,2630.0,79.0,2630.0
k4100,199.0,2631.0,79.0,2631.0
k7083,498.0,2646.0,79.0,2646.0
k1848,259.0,2647.0,79.0,2647.0
k4522,219.0,2648.0,79.0,2648.0
k4545,199.0,2649.0,79.0,2649.0
k975,259.0,2665.0,80.0,2665.0
k4147,557.0,2666.0,80.0,2666.0
k1617,179.0,2667.0,80.0,2667.0
k3369,638.0,2668.0,80.0,2668.0
k6309,678.0,2669.0,80.0,2669.0
k1743,20.0,2670.0,81.0,2670.0
k1577,20.0,2674.0,81.0,2674.0
k6213,20.0,2676.0,81.0,2676.0
k4858,20.0,2677.0,81.0,2677.0
k5515,239.0,2678.0,81.0,2678.0
k6496,20.0,2679.0,81.0,2679.0
k1525,358.0,2680.0,81.0,2680.0
k242,219.0,2681.0,81.0,2681.0
k1794,140.0,2682.0,81.0,2682.0
k6017,558.0,2683.0,81.0,2683.0
k7184,657.0,2690.0,81.0,2690.0
k1887,239.0,2691.0,81.0,2691.0
k1484,159.0,2692.0,81.0,2692.0
k6567,319.0,2697.0,81.0,2697.0
k2659,279.0,2698.0,81.0,2698.0
k4604,199.0,2699.0,81.0,2699.0
k6031,159.0,2700.0,81.0,2700.0
k4080,259.0,2707.0,81.0,2707.0
k763,140.0,2708.0,81.0,2708.0
k1548,179.0,2719.0,83.0,2719.0
k7299,159.0,2720.0,83.0,2720.0
k2755,20.0,2721.0,83.0,2721.0
k404,239.0,2722.0,83.0,2722.0
k4819,20.0,2723.0,83.0,2723.0
k4393,179.0,2724.0,83.0,2724.0
k5244,20.0,2725.0,83.0,2725.0
k1350,379.0,2726.0,83.0,2726.0
k1811,20.0,2732.0,83.0,2732.0
k6094,140.0,2733.0,83.0,2733.0
k5921,20.0,2734.0,83.0,2734.0
k7521,359.0,2737.0,83.0,2737.0
k2099,359.0,2741.0,83.0,2741.0
k3889,319.0,2742.0,83.0,2742.0
k5035,140.0,2756.0,84.0,2756.0
k5225,379.0,2762.0,84.0,2762.0
k1388,219.0,2763.0,84.0,2763.0
k4894,140.0,2764.0,84.0,2764.0
k5742,219.0,2765.0,84.0,2765.0
k5596,359.0,2773.0,85.0,2773.0
k335,179.0,2774.0,85.0,2774.0
k2844,219.0,2775.0,85.0,2775.0
k3654,120.0,2776.0,85.0,2776.0
k4371,259.0,2782.0,85.0,2782.0
k156,199.0,2783.0,85.0,2783.0
k1141,179.0,2784.0,85.0,2784.0
k6794,239.0,2785.0,85.0,2785.0
k2285,219.0,2786.0,85.0,2786.0
k5464,239.0,2787.0,85.0,2787.0
k6800,279.0,2788.0,85.0,2788.0
k816,438.0,2789.0,85.0,2789.0
